,entity
0,lipid
1,neoplastic_process
2,neuroreactive_substance_or_biogenic_amine
3,disease_or_syndrome
4,steroid
5,inorganic_chemical
6,vitamin
7,chemical_viewed_functionally
8,cell_component
9,cell
10,pathologic_function
11,anatomical_abnormality
12,biologic_function
13,indicator_reagent_or_diagnostic_aid
14,food
15,body_substance
16,rickettsia_or_chlamydia
17,hormone
18,mental_or_behavioral_dysfunction
19,sign_or_symptom
20,gene_or_genome
21,carbohydrate
22,biomedical_occupation_or_discipline
23,geographic_area
24,natural_phenomenon_or_process
25,antibiotic
26,injury_or_poisoning
27,laboratory_or_test_result
28,organism_attribute
29,receptor
30,health_care_activity
31,organ_or_tissue_function
32,clinical_attribute
33,alga
34,mental_process
35,laboratory_procedure
36,genetic_function
37,amino_acid_sequence
38,pharmacologic_substance
39,molecular_function
40,self_help_or_relief_organization
41,idea_or_concept
42,molecular_biology_research_technique
43,cell_or_molecular_dysfunction
44,enzyme
45,drug_delivery_device
46,acquired_abnormality
47,finding
48,research_activity
49,individual_behavior
50,body_part_organ_or_organ_component
51,organism_function
52,population_group
53,phenomenon_or_process
54,age_group
55,eicosanoid
56,virus
57,physiologic_function
58,cell_function
59,diagnostic_procedure
60,nucleic_acid_nucleoside_or_nucleotide
61,congenital_abnormality
62,biologically_active_substance
63,organization
64,bacterium
65,tissue
66,professional_or_occupational_group
67,reptile
68,behavior
69,environmental_effect_of_humans
70,quantitative_concept
71,experimental_model_of_disease
72,fully_formed_anatomical_structure
73,family_group
74,biomedical_or_dental_material
75,functional_concept
76,therapeutic_or_preventive_procedure
77,plant
78,human
79,temporal_concept
80,daily_or_recreational_activity
81,classification
82,qualitative_concept
83,educational_activity
84,organic_chemical
85,vertebrate
86,body_space_or_junction
87,chemical
88,anatomical_structure
89,organism
90,amino_acid_peptide_or_protein
91,clinical_drug
92,bird
93,health_care_related_organization
94,research_device
95,governmental_or_regulatory_activity
96,immunologic_factor
97,professional_society
98,patient_or_disabled_group
99,fungus
100,language
101,mammal
102,invertebrate
103,animal
104,hazardous_or_poisonous_substance
105,medical_device
106,chemical_viewed_structurally
107,amphibian
108,group
109,organophosphorus_compound
110,embryonic_structure
111,element_ion_or_isotope
112,conceptual_entity
113,body_location_or_region
114,group_attribute
115,carbohydrate_sequence
116,nucleotide_sequence
117,social_behavior
118,body_system
119,fish
120,manufactured_object
121,molecular_sequence
122,regulation_or_law
123,archaeon
124,spatial_concept
125,human_caused_phenomenon_or_process
126,occupational_activity
127,substance
128,intellectual_product
129,activity
130,event
131,machine_activity
132,occupation_or_discipline
133,entity
134,physical_object
