relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.6217531,0.89746964,0.50292116,-1.3909937,1.8664478,-0.86532176,0.5813154,-0.9495763,-1.6116376,-1.6815872,0.934405,-3.1187696,0.40684023,-1.6446699,-0.30536762,-3.899675,-0.035263404,0.86923724,-0.57526314,1.4947231,-1.6663547,0.053935762,-1.6636436,-0.92845845,-0.34215382,-1.5391878,1.4455308,0.57852536,0.94939995,-1.5747162,3.1084905,1.4670542
aidenemy,-1.0203584,-0.68439573,0.4448341,0.4356557,0.16241926,-2.422949,0.51897585,-2.0181944,-3.171431,-0.1239426,-0.85708016,-0.6416082,-2.8848014,0.7651348,-1.0814914,-0.786216,-0.3646477,0.91372305,-2.6408367,0.8674751,1.5874357,-0.4713456,1.3056288,1.942441,0.17929833,-0.19218026,-0.85082287,-1.1758276,0.97497606,1.0480127,2.6244159,-0.23225068
attackembassy,0.3963814,0.3114846,-1.6472144,2.0346704,1.1040711,0.3141193,-1.1351488,1.212381,-3.106233,-3.5600204,-2.0063937,-2.5695665,-3.0545135,-0.5013734,0.5122481,2.2656164,-0.30146968,0.39085743,1.4510353,-0.57928,0.065727375,1.0409796,-0.8209733,-4.354077,1.1201413,1.0134242,3.8099663,0.64043295,1.6744375,1.4334203,-0.016661035,-0.96707636
blockpositionindex,0.48521787,0.5767656,0.583336,0.09313782,0.95151746,-2.1307285,-0.8545491,-2.8346887,0.44371033,-0.79685175,0.8489862,0.44033626,0.7908061,0.4585812,-1.8008052,-1.0225314,-0.20339349,-0.1185629,-0.098666854,0.10039946,-0.06966466,0.3010018,-0.5529057,0.112462655,0.039029017,0.11943044,-0.11702435,0.16211921,-0.30220535,0.6944989,0.9654909,-1.168053
booktranslations,-0.2968559,-1.2367344,-0.52225095,-0.39354128,1.0566797,-0.5743697,-1.870763,-3.765872,-2.6427758,0.53214586,-2.751352,-1.5284257,-0.9083511,-0.24220143,0.22941452,-0.029532535,-1.6591431,1.0013659,-0.0057571796,-1.9448707,0.16108145,-0.9795935,-1.7209996,-0.2654582,-0.57815796,2.138764,-0.26838562,-0.28419784,-0.89376074,-1.5739776,1.3113624,0.96129733
boycottembargo,-1.2937284,0.21865682,0.2746753,-1.6029649,1.2513213,-2.6347976,-0.49625772,-2.5650027,0.46138775,-1.137143,-1.140952,-1.666729,-1.9976012,-2.9155154,-0.62222534,-0.69639426,-0.74894845,-0.6545116,-0.97935694,2.3380973,0.9283492,-0.844038,1.0684221,1.3980665,0.055113174,2.1134827,0.1930411,-2.4547167,0.88575315,-1.4456258,-2.6095142,-1.2116139
commonbloc0,-0.664775,1.7752428,-1.0132804,0.19618525,2.8156936,-2.653408,-0.05379274,-2.3931532,0.66491634,0.33883458,-1.1829171,-0.13174784,-0.43153134,-0.19018225,-0.85663456,-2.0696392,-0.48439097,0.097383186,0.80556387,0.5782047,-0.8011968,1.3072867,-1.274397,-0.54205084,0.14051205,0.20807469,0.16220908,-0.2849764,1.4693496,-0.96757656,1.2756696,-0.30153897
commonbloc1,-1.1766802,0.3817373,0.93255883,-0.16469659,-3.4168854,-0.27245972,-0.08723367,-0.771864,-0.9008907,0.2851021,1.0529141,-0.41692454,0.24699129,-0.9005954,-4.265573,0.37497994,-0.5712636,1.5907105,0.4433912,0.5621228,-2.6425326,-0.03797774,-1.7282603,0.7407735,-0.69483876,-1.3592367,-0.2660917,1.3075213,-0.29876876,1.9931682,1.2345525,-1.1966542
commonbloc2,-0.2623077,-1.8665006,-1.7532477,-2.0916958,2.1495378,2.0371366,-0.5919192,0.57225215,-0.62800324,-0.31460738,-1.1740335,-1.8753772,-1.8373227,-1.0420523,2.7235587,-0.9750072,-0.31869617,0.778856,-0.5664299,-0.38738844,0.54547673,-0.21566197,1.1615142,0.089077316,0.20930012,-0.69437504,-0.19186231,0.10075231,-0.22938868,0.23273419,0.033767693,1.6365738
conferences,2.361227,-0.58627945,-1.9692569,-1.2842389,2.145127,-0.2398281,-1.9314295,-3.1167767,-0.04273683,-0.46165937,-2.584333,-0.53049856,0.52069503,-0.06759244,-1.9053711,3.181708,-1.0714037,0.99790305,0.12525813,-0.007708274,-0.4262192,-0.027055886,-0.7844383,-0.15741554,0.14338766,0.26466867,0.08377249,-0.2289846,-0.59754217,0.11174381,-1.0653915,0.92112386
