,entity
0,disease_or_syndrome
1,inorganic_chemical
2,molecular_function
3,manufactured_object
4,laboratory_or_test_result
5,diagnostic_procedure
6,organism_function
7,congenital_abnormality
8,pathologic_function
9,genetic_function
10,sign_or_symptom
11,tissue
12,daily_or_recreational_activity
13,bird
14,neoplastic_process
15,fungus
16,research_device
17,research_activity
18,immunologic_factor
19,organ_or_tissue_function
20,anatomical_abnormality
21,clinical_attribute
22,pharmacologic_substance
23,quantitative_concept
24,hazardous_or_poisonous_substance
25,mental_process
26,family_group
27,anatomical_structure
28,mental_or_behavioral_dysfunction
29,natural_phenomenon_or_process
30,therapeutic_or_preventive_procedure
31,body_part_organ_or_organ_component
32,biomedical_or_dental_material
33,carbohydrate
34,professional_society
35,steroid
36,element_ion_or_isotope
37,virus
38,cell_component
39,cell
40,cell_function
41,body_space_or_junction
42,cell_or_molecular_dysfunction
43,finding
44,acquired_abnormality
45,medical_device
46,receptor
47,experimental_model_of_disease
48,clinical_drug
49,organophosphorus_compound
50,food
51,individual_behavior
52,mammal
53,geographic_area
54,vertebrate
55,behavior
56,enzyme
57,vitamin
58,biologic_function
59,nucleic_acid_nucleoside_or_nucleotide
60,population_group
61,reptile
62,laboratory_procedure
63,neuroreactive_substance_or_biogenic_amine
64,drug_delivery_device
65,plant
66,patient_or_disabled_group
67,hormone
68,injury_or_poisoning
69,body_substance
70,amphibian
71,lipid
72,gene_or_genome
73,self_help_or_relief_organization
74,amino_acid_peptide_or_protein
75,group
76,body_location_or_region
77,chemical_viewed_functionally
78,fully_formed_anatomical_structure
79,nucleotide_sequence
80,professional_or_occupational_group
81,organism
82,invertebrate
83,organism_attribute
84,bacterium
85,temporal_concept
86,antibiotic
87,regulation_or_law
88,health_care_activity
89,fish
90,organic_chemical
91,group_attribute
92,biologically_active_substance
93,human_caused_phenomenon_or_process
94,social_behavior
95,substance
96,occupational_activity
97,rickettsia_or_chlamydia
98,spatial_concept
99,embryonic_structure
100,chemical_viewed_structurally
101,indicator_reagent_or_diagnostic_aid
102,physiologic_function
103,body_system
104,organization
105,classification
106,environmental_effect_of_humans
107,language
108,age_group
109,health_care_related_organization
110,animal
111,molecular_sequence
112,molecular_biology_research_technique
113,educational_activity
114,idea_or_concept
115,eicosanoid
116,qualitative_concept
117,phenomenon_or_process
118,occupation_or_discipline
119,conceptual_entity
120,machine_activity
121,governmental_or_regulatory_activity
122,event
123,carbohydrate_sequence
124,archaeon
125,intellectual_product
126,human
127,chemical
128,activity
129,alga
130,biomedical_occupation_or_discipline
131,functional_concept
132,physical_object
133,amino_acid_sequence
134,entity
