,EpochLoss
0,1.6883952617645264
1,1.398129940032959
2,1.155133605003357
3,0.9988498687744141
4,0.8911741971969604
5,0.8124987483024597
6,0.7569315433502197
7,0.7167062163352966
8,0.683103084564209
9,0.6480423212051392
10,0.6053355932235718
11,0.5514960289001465
12,0.4859825074672699
13,0.41176363825798035
14,0.3360421359539032
15,0.26952794194221497
16,0.2226325124502182
17,0.1999068260192871
18,0.19738754630088806
19,0.20572133362293243
20,0.21574467420578003
21,0.22174008190631866
22,0.22154474258422852
23,0.2153598964214325
24,0.20465512573719025
25,0.19150546193122864
26,0.17823073267936707
27,0.16711103916168213
28,0.15999972820281982
29,0.15766997635364532
30,0.15879027545452118
31,0.16020150482654572
32,0.1594003587961197
33,0.15575376152992249
34,0.1500348597764969
35,0.14342734217643738
36,0.13685092329978943
37,0.13081178069114685
38,0.1254473179578781
39,0.12059629708528519
40,0.11596576869487762
41,0.11128240078687668
42,0.1063653975725174
43,0.10125968605279922
44,0.09628506749868393
45,0.09174419939517975
46,0.08767571300268173
47,0.08395807445049286
48,0.08048761636018753
49,0.07726071029901505
50,0.07430846989154816
51,0.0716312974691391
52,0.06919607520103455
53,0.06690370291471481
54,0.06469076871871948
55,0.06262412667274475
56,0.060749951750040054
57,0.05907521769404411
58,0.05760173127055168
59,0.056284334510564804
60,0.05509617179632187
61,0.05398454889655113
62,0.052897125482559204
63,0.05184967443346977
64,0.05084291473031044
65,0.049887336790561676
66,0.04894401505589485
67,0.04802224785089493
68,0.04714765399694443
69,0.04635382071137428
70,0.04560447484254837
71,0.044868260622024536
72,0.04414313659071922
73,0.04346541687846184
74,0.04282595217227936
75,0.042198266834020615
76,0.04157236963510513
77,0.040970511734485626
78,0.040412239730358124
79,0.03988691791892052
80,0.039386916905641556
81,0.038904450833797455
82,0.038431983441114426
83,0.037967532873153687
84,0.03751351684331894
85,0.03707537427544594
86,0.03664904460310936
87,0.03623150661587715
88,0.03583178296685219
89,0.03545202687382698
90,0.035081714391708374
91,0.03471589833498001
92,0.03435806557536125
93,0.03400857001543045
94,0.03366623446345329
95,0.03333408012986183
96,0.03301215544342995
97,0.03269573673605919
98,0.03238499537110329
99,0.03208332881331444
