relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,1.0108569,-0.9601063,-4.4940243,0.25554892,-0.6305421,-3.1895242,-0.6672713,-2.7349539,1.7717669,2.6905046,-0.5021734,-1.0392097,-1.6678113,1.5759159,-2.7788095,0.058052924,1.3938915,-3.6701643,0.090575784,-2.30598,-2.9993753,-0.16537642,-2.1986163,1.7739174,1.7325803,1.2446209,2.5967474,-0.7408056,1.3983005,0.30683354,-1.129933,-1.7105418
aidenemy,-2.679954,1.0792994,-0.6112495,-0.65516907,-2.1747851,-3.1740532,-0.7968689,-0.779541,2.3293417,0.6793714,0.77045554,1.115669,-2.7704484,1.7991009,0.1809305,0.87770325,2.3877833,1.0698701,-1.5748729,-1.5451955,1.4789237,0.6831121,2.7429857,2.519481,-1.4288281,0.15609682,-1.9534392,1.3425008,2.4433017,2.2142687,-0.4685142,0.7378552
attackembassy,-1.073219,1.4193429,-1.3153074,-1.0292307,-2.439,-2.2076066,-0.86829233,-0.017305693,-0.35735667,-4.2808666,0.3950883,-0.52032983,2.4993513,-2.606036,1.7279036,-1.7883743,-1.397818,-1.5218366,4.5885067,-1.777659,-0.6057069,-2.8458788,-2.0364919,-1.11987,-1.5582602,3.1427078,0.7070964,1.5118668,-2.022742,-0.8760927,1.5157489,-1.9108329
blockpositionindex,-1.1922683,-0.8939694,0.55665714,-2.5685186,-2.4849498,-0.35400042,2.8431392,-0.9974506,1.6310914,3.1124759,1.3552963,-0.7405497,-1.359985,2.6904263,0.7001831,1.8204615,-0.11239421,-1.1312637,1.6011441,-0.22525387,-0.9416643,-0.2863409,-1.4378229,-1.2053545,0.09931671,2.6715386,0.5836803,0.16091092,1.940801,1.309069,-1.2257009,-0.3008936
booktranslations,-2.6478093,-0.6918502,0.008833338,-2.211498,-0.84218866,-1.8703837,-1.4859444,1.349806,1.2169157,-0.29466558,0.49128273,2.6006973,-0.1821943,0.19641516,2.1470785,-2.4709656,-2.0331542,1.5184017,-0.55479044,0.3829617,2.7755175,1.8213243,0.8717056,-0.18132338,-2.636879,2.1024172,-0.34546942,-1.295184,3.9182,-2.2219236,0.118823364,0.010484553
boycottembargo,-0.80653965,-1.6802156,-2.2810795,-1.9419652,-3.128851,-0.6597812,-1.7081603,-1.7573309,1.3700606,2.0627751,-1.0410331,-1.6296986,-2.2500744,-2.9854815,-0.06783261,0.48777837,1.1951765,0.5296454,1.8541722,-1.9796944,0.48412362,-0.16968155,1.4601231,-4.616701,0.5668179,-1.1474819,1.8848815,2.0866737,1.2010776,-2.9003685,1.986685,0.8926119
commonbloc0,-1.906345,0.5521625,-0.051420823,-4.4985685,-2.1641698,1.4519614,-0.03802751,-2.3589027,-0.6210084,0.953358,-2.486,-1.8144811,0.4392036,3.0592523,0.032404356,1.6393709,-2.46812,1.8935376,0.62614685,-1.5777857,1.3616629,-1.6876131,-0.31866962,3.927649,0.4521999,-1.5397946,-0.43940824,-0.830683,-1.5736659,4.131228,-0.546512,-0.71272725
commonbloc1,1.00474,-2.315999,0.054134067,-1.7258922,-0.15426122,-0.3026421,2.3797562,-1.3898205,1.2636814,3.2039487,-0.8865614,0.21503204,0.014209472,1.7238401,2.0698733,1.3571951,-0.44664964,-5.5497766,1.7891129,-0.9514004,-2.014079,-0.48584464,-2.7622516,-0.7796525,-1.436044,-2.3338223,2.246353,-1.602896,0.3372382,4.5226965,-0.64463115,-0.12801632
commonbloc2,0.14319913,1.8456767,-1.399321,3.640287,-1.2347527,-0.52125055,-2.241539,-1.6358539,-0.5981239,1.5007579,-2.28601,3.0082836,1.4918975,2.0460281,2.398868,0.42852363,0.789266,-1.9202013,-0.98588735,-3.8001096,-0.1002039,-1.8231311,-3.9984188,-1.5244538,0.9217291,-3.235119,-0.7465567,-2.4854848,0.105485156,4.2300725,-0.56185263,0.5031731
conferences,-1.6780506,-2.2042265,1.791078,-1.297983,-0.2288149,-1.2749615,2.044238,-1.1965662,-0.8961354,2.223911,0.25976562,-0.8671393,0.17181085,3.6544485,0.6648837,0.7777954,1.7273041,-2.938166,0.39166367,0.8422589,1.7643092,-2.7538846,-0.045192778,0.27309698,1.7414978,-0.36469188,-1.6937243,-1.4003501,1.8299786,-3.6164794,-2.0079,-0.65356207
dependent,-1.5584892,-1.5302964,-1.7283794,-0.6007069,-1.8823481,-0.19836652,-1.8515197,-0.30842,-0.22610493,1.9891969,0.37799147,-2.5690887,-0.11517689,2.7301288,-0.5831446,2.8455746,0.45821875,-1.0529104,0.57471126,2.6715362,-1.5113394,-2.0902205,-1.0844774,-1.8149837,1.1413608,1.1220976,0.33681703,-2.263276,-0.65832794,0.5644259,4.3912954,-0.52850074
duration,-0.69703007,2.375667,-3.7665462,0.44776386,-2.6272147,-0.1572112,-1.7654866,-1.1076765,1.4628673,1.9949753,-2.0015216,0.64004934,-0.030722646,2.357727,1.0490127,2.0838733,1.0329684,-2.0986404,-0.73883384,-0.2538842,-0.0027890839,1.4242976,-0.6508175,-1.2805322,-1.97418,1.1018755,-0.52788615,1.5586815,2.1481452,-0.42780656,-2.0153048,-0.60234165
economicaid,-3.2709355,-2.420526,-0.8669446,0.6184395,-2.2800808,-0.7402278,-1.321054,-0.7004688,0.6302603,-1.196913,-0.022817133,-3.70763,-0.26503432,-4.130814,-0.49019504,0.775704,-0.67418265,-2.773505,-3.481641,-0.28525415,0.01025662,2.6556098,-0.29004925,-2.4263005,0.58512795,2.631637,1.8468703,-0.036773287,0.73975486,-1.447553,-0.89164567,2.7139723
eemigrants,-2.2228978,-1.7076876,-2.3116963,1.6986686,-3.3236852,-2.1074364,0.12422884,-0.8544303,-0.16904102,1.0644772,-1.6004025,3.229043,-1.0429361,0.9236428,1.8425868,-0.57680833,-0.05613536,-0.19000599,0.7928752,-3.009997,0.5160083,2.321034,0.61057746,-0.8330126,2.4081748,-1.2233353,1.015519,-1.9147052,2.1564958,0.40409935,-2.1335614,0.3454864
embassy,-1.6624235,-0.69305325,0.95845455,-2.0825307,2.2057784,0.5211606,-0.6127909,-3.4293036,-0.24624372,-2.7100494,0.9740026,4.13633,-0.5922799,-1.9566957,0.82454735,-1.8579155,5.482952,1.0546813,-1.3956032,0.85276455,-0.2700631,0.31659448,1.3119072,-3.1936448,1.185477,-0.60484225,-1.3789084,3.310718,-0.8499961,1.9432654,2.0028539,-3.5777707
emigrants3,-1.7616469,-0.714153,-0.90615803,2.0195408,-2.7606914,-1.5885681,-0.675788,-0.07451931,0.5037867,0.5505141,-1.5841631,-1.8661864,-2.3547802,-0.67678624,2.2885242,1.1387649,0.016636161,0.8355142,1.796529,-2.2226021,-0.91995263,0.6235311,2.2992306,-0.657392,0.31811544,0.52176476,2.548871,-2.706771,1.4393647,-0.06363123,-1.8973141,-2.7598631
expeldiplomats,-1.5739127,-1.8557482,-1.7891005,-1.1687292,-2.4819353,-1.4316949,-2.5268133,0.6687262,5.0025673,-1.0166469,-0.33796433,0.045882285,-1.3176011,2.5234516,-0.6997973,4.112086,-1.8922809,0.44576865,-1.7236398,-2.191998,-0.57451844,-1.4312371,-2.4783256,-0.14044158,1.4465958,-0.9521966,0.7804107,-3.4152198,2.6890757,2.1855905,0.062249146,1.004516
exportbooks,1.6757796,-2.0947533,-1.6734923,1.6657119,-0.010969886,-2.0445583,-2.1096292,1.7077188,0.31993932,-0.6069929,1.041149,-3.5188928,-1.742169,-0.41623026,1.131874,2.2863169,-0.5008163,3.008618,-0.43769073,-0.99078,2.181777,-1.1689907,0.82852876,1.2015196,-4.399803,1.8703552,0.95208746,1.7413337,1.5881293,-2.1902983,-0.806686,-2.7099879
exports3,-0.4395714,-2.3492875,-0.061416566,3.0120442,-0.08795869,-2.2345972,-2.104208,1.230674,1.778266,-1.8844136,1.4733137,1.1511223,1.2552041,-1.2684941,2.421389,2.8051941,-0.034318972,2.270126,-1.0512421,-2.2787786,-0.8684972,1.9519365,-0.7297828,-0.07160272,-2.5860207,0.374724,-1.1993138,-1.6582568,-0.6124394,1.9995698,0.39687115,2.675751
independence,-1.1932544,2.7529144,-1.0574137,-2.7954748,-0.5143037,2.4769003,-2.641887,1.866835,-1.6368138,1.2337335,3.2778864,2.036146,0.58778894,2.702913,0.8391889,3.730791,2.3648913,0.3993582,2.690917,-1.3981932,0.390904,2.6360476,-0.9659882,-0.009981065,-0.32512978,-1.9361302,2.708303,-0.38148588,-1.0937328,2.9558043,-1.6810837,3.0630162
intergovorgs,-1.6083596,-0.12081384,2.1802778,-1.2394787,-0.6912228,-0.034496143,-1.7214717,-3.018139,-1.2715166,-2.346058,1.1176821,0.90445983,0.24964973,-1.8514125,2.972864,0.012328859,1.6296386,1.7407895,-0.6676316,-1.0364088,0.44440648,0.32988074,3.1042538,-0.40677163,0.4504326,-2.2334757,-0.435248,-0.29775026,-2.516739,-0.33156952,0.56960416,-2.9464486
intergovorgs3,-2.3606708,0.542152,0.82372665,-0.14614782,0.73871654,-1.1112341,-0.52638793,-4.3598366,-1.216973,2.5813208,-1.7194746,-1.0527177,-2.3776748,0.10456051,1.3346407,2.3317578,-1.8051504,-2.2746313,-0.5829841,-0.58840203,3.8445528,-0.7394914,-0.86525077,-1.3270029,0.28709167,1.5405943,2.832757,0.53005624,-1.8190116,-0.5784941,2.0362358,1.1349214
lostterritory,-1.1383377,1.016965,-3.0138285,1.8846624,-3.1276593,-1.2988948,-0.7259172,-0.16769125,0.29086578,-1.3641816,1.4566207,1.6262116,2.245156,-0.9320728,-1.0411052,2.6730502,0.03311155,2.173292,-1.2563423,2.460468,-3.100593,0.9927163,-0.6876842,-1.4649175,0.6127107,-2.1983426,-0.15651341,-0.6725571,-3.5271082,2.0287702,0.24544516,0.54608226
militaryactions,-0.5857729,1.4271824,-1.8399293,0.045262486,-2.719219,-0.31650394,0.047821257,-1.8784746,2.2129865,-0.58189577,-0.9045602,1.5907949,1.803411,1.864397,-0.5300979,2.1941614,-2.4853196,1.4340854,-0.41041303,1.7751229,-3.284143,1.5086573,-1.4330851,-0.40056416,-0.58820164,1.9796007,-0.49205354,1.7374939,-0.08210629,-3.875026,1.0829074,0.35406995
militaryalliance,-0.81592804,-1.4027716,-0.4419469,2.7318063,-1.9247056,-2.5714839,-0.8334805,1.183663,-2.5500724,1.4577879,2.0057902,-0.07698897,-1.8888928,0.67675453,2.716976,0.088550255,0.92952913,-2.4118218,1.9614981,1.7633101,1.5978326,1.0243016,2.0971177,-0.10245783,0.4552026,0.08662826,-3.075292,1.5991844,-1.2932152,2.4288642,2.3360145,1.2959734
negativebehavior,0.54977024,-0.5106536,-2.9624877,-1.8233755,-0.5685888,-2.2698135,0.16999537,-1.7372432,-0.7420967,0.33358318,1.4455663,-1.675447,0.55366844,1.7471341,0.79997545,1.7564642,1.4010917,3.277918,0.57611704,-0.4132472,-1.5179734,-1.2829564,-2.981974,3.170598,0.104346566,1.9093074,-3.9088159,-2.1616092,-0.61974156,-2.0543082,-2.0746527,0.7928545
