relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,4.0654473,2.246329,1.1551383,-0.6130317,-1.450897,0.5101261,0.46698752,-2.1224291,2.7706726,-3.735603,-1.3224084,-0.2932322,0.22360137,0.8670397,1.2482183,-2.918476,-0.49896288,0.6140849,0.52118427,-2.5727878,1.8338202,0.24020912,-0.63756704,-2.1529446,-0.8395496,-1.1970607,-0.16682066,2.8091066,1.555775,2.5511122,2.4991958,0.9655522
affects,-0.5027286,-1.1264254,0.7465227,-2.5392022,-1.60305,-0.72396713,3.7649722,-1.2665229,-1.6289504,-0.10259186,-2.7214472,-0.27503946,-1.7245196,0.17607611,-2.8307786,1.942185,-0.46248803,-0.3260598,-2.4583805,1.3502635,2.0329037,3.174244,-0.335295,-1.4200374,-1.283268,-1.0519154,2.4835677,-1.0666176,-0.03417877,2.9418473,-3.1043985,-0.17587173
analyzes,-2.756043,-2.3860977,-0.22043508,-2.0673802,0.85152674,2.5534294,2.586391,-1.7962828,-3.7984455,-0.38534796,-1.2065554,-0.10505508,-1.4342284,-0.9563138,2.2457423,2.5953526,-4.583672,-0.49070337,1.2119735,0.44449404,-0.36106429,-1.406947,3.8920226,-1.8677723,-0.55156606,-1.1310859,-0.8641442,2.861949,0.32779902,-1.2678671,2.4015956,1.2524437
assesses_effect_of,-2.4115725,-0.18362308,1.9763284,-2.335425,1.3609747,1.2949729,2.2572608,-1.6874684,-2.5633545,0.72388744,-1.0773009,-0.40720123,-0.5382496,1.2514277,-0.10527656,2.4117856,-3.055531,0.49157697,0.5983409,0.74322015,0.14524773,2.1809814,3.035475,-2.0655813,-2.3228192,-2.1990654,-1.2232932,1.0823928,0.27920717,0.6987897,3.3297913,1.0844705
associated_with,-2.1957448,0.5478721,3.551269,-2.6678233,-3.7288494,-1.581754,1.5611978,-1.4608611,2.4858396,0.46569178,-1.4923067,-1.7346762,-1.1579437,-1.2946393,0.1461992,1.7579067,0.17102936,0.41701707,-0.64280343,2.8678532,-0.83874625,-3.3994012,-3.7124383,0.7443496,1.2887933,2.338648,0.3588744,1.9910446,-0.13178644,-1.0781575,-6.3126426,1.8122146
carries_out,0.22245102,-3.2082849,-5.1114035,-0.16061719,-1.7526572,0.96817887,-0.96410644,-1.5829638,-2.1879432,-0.0046750586,0.2652952,1.0531313,-2.894514,0.56950957,2.3763335,0.94799536,1.0542108,0.24465534,-1.7624358,1.8084162,-1.243412,0.45263767,2.9325984,0.9342659,0.1613554,-0.7549126,-3.0385964,-1.1286674,1.2067796,0.24498375,1.0961893,-3.387315
causes,1.1599697,-0.12847325,-0.35653532,-2.9213197,-1.3964257,-1.4384637,0.65719944,-2.4141815,2.0667155,1.8182863,-1.3135693,0.936495,0.42473456,-0.96977097,-0.22934319,2.932972,0.583119,0.1499604,-3.4505243,2.0698044,-1.2726367,2.2155511,-1.0806315,1.1178987,-0.03523203,-0.58437663,0.5836256,3.2817986,0.2651863,-1.94383,-3.4072204,0.7793701
co-occurs_with,-3.187735,0.22364418,1.545839,-1.4847194,-0.90593964,3.974945,-0.1171953,-2.6347148,-1.4207642,-2.6434376,-3.5579808,0.8700441,-3.3875186,0.8732066,-2.6806836,1.4055567,1.3772868,1.2016307,0.060257956,2.867797,-0.7944961,-2.0067036,2.9390683,0.42489937,-2.4669304,-0.48429027,2.8441007,1.5062271,-1.8847873,1.8129061,-1.7482433,-0.43570143
complicates,-3.213271,-4.267668,-2.0260184,-0.40291256,-2.4239607,1.7015439,1.8274974,-1.8092192,1.2641855,-1.3725214,-3.9328477,-0.9440166,-1.527958,0.43446225,-0.11335731,2.3543773,3.0833082,0.550557,0.07624874,2.1221914,-0.8292571,2.1062956,2.7798696,1.5812347,0.9966223,-0.469434,0.81511974,3.3422794,1.1564349,2.8968496,-0.27694353,0.21883802
conceptual_part_of,-2.4052823,1.6096188,2.1766536,0.5647481,-1.5640405,-0.10906513,-0.683362,-2.5010326,0.6680075,0.09677896,3.543608,-3.0622554,-1.3516742,-1.4047667,-2.11601,-0.37282857,-1.6058245,1.1783656,-2.0357044,-1.3068247,-1.5256556,2.9806864,0.07641527,2.566326,-0.43339562,-2.001013,-0.8589344,-2.713181,0.21759903,2.6556792,1.1200615,1.9039128
conceptually_related_to,-1.7581401,0.76131976,1.6107035,-1.6396062,-0.2358299,-0.8416782,1.7310423,-2.3822372,-3.0793445,1.6857897,0.5119792,-0.35381484,-0.34275773,-2.9443183,-2.0504768,0.519549,1.686788,-0.4476053,-2.0002182,-0.47480628,-0.25711533,4.4143705,2.7476642,0.5323315,0.8983296,0.5259045,0.63271403,2.9017365,-0.51431715,2.8385956,2.9961197,-2.1195855
connected_to,-1.8024483,-0.12386072,-5.6061954,0.9680087,-2.403135,0.8252783,0.9346449,-1.8487623,-0.7705213,-0.81589687,-0.42407912,-3.4458342,0.3265411,2.6685283,1.506582,-0.32834673,-0.11205782,-0.60314894,-0.59904045,-3.1144457,-1.1748531,2.2455812,-1.5254751,-0.72489625,-0.24847725,-1.9072928,1.2162852,2.303267,1.3917966,1.5628911,2.013952,0.23581876
consists_of,1.6589444,-2.740469,-0.3595599,-0.7644299,-2.4095,1.7646896,0.578494,-1.7334262,-3.183948,-0.16701986,0.06570728,-0.35989693,3.508446,0.28933638,-0.75051755,1.038372,0.98782206,2.6594932,2.9442523,-1.081395,0.6931486,0.952425,-3.1503766,0.0971826,-1.3701752,-2.8552468,-0.2568666,-0.33689877,1.548044,3.8026757,1.8933603,0.97319084
contains,1.2844468,-3.371825,3.1839557,0.17969869,-2.7904663,1.1352626,0.3766812,-1.956504,1.213028,0.7557602,-1.6914872,-1.4064947,0.48101395,3.256093,-1.2246258,-2.078027,0.32323462,0.18927075,0.081603624,-2.6723573,-0.65520704,1.8016741,-2.6976929,1.8906945,-1.6376957,0.9525582,-0.01176222,2.3039973,1.8537585,4.2417135,3.0303986,-1.483078
