,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-1.9530246,-0.06933838,0.44133908,-1.9220554,0.28099373,-0.33824366,-0.8706951,0.6630687,-1.0398713,1.046503,-0.7752057,-1.0629623,0.4022876,-0.020552717,-0.2063605,-0.108611576,-1.36661,0.630289,1.498443,0.8372307,0.57104367,0.64573944,-0.2597282,0.20993693,0.2788668,-1.382904,-1.2302973,-1.3527035,1.323996,0.31583315,-0.90003425,-0.24555263
activity,-1.2313582,0.1873745,0.9122204,-0.4108279,-0.76382375,-0.17068362,-0.3735516,0.50707287,-1.1699518,0.7913528,1.121889,-0.26356152,0.62561667,0.6651101,1.7074246,-1.2663983,-0.16189025,0.65193915,0.89166194,1.6319575,1.3614119,-0.27093416,-0.5478331,2.729256,1.6259493,-2.2384603,-0.23266776,-0.4279182,1.2109268,-1.1197596,1.8789471,0.85285956
age_group,-0.9813581,0.5225367,0.587496,-0.5246589,-1.0690119,-2.4416237,0.031673566,1.0420406,-2.0505154,0.5922755,0.06881344,-2.0331566,-0.16050139,0.18507293,-0.56485415,-0.32207173,-1.2675081,1.1025045,0.12864071,0.63223165,1.2892954,-1.6416904,-1.9974078,0.58450425,0.9619897,-2.5362387,0.6815694,-0.28172395,0.6346757,0.24058239,0.6615758,0.40884218
alga,-0.7014596,0.50211084,-0.9566593,-1.4929078,0.21984401,-0.8766687,0.5057005,0.2477086,-1.7478707,0.77041376,-1.9281971,-1.5832084,-0.19983707,0.93359953,0.3904419,-0.3747169,-0.8206706,1.7938675,0.3717616,0.5089369,0.46312606,-0.8773938,0.64460915,0.5924507,1.9217272,-2.2675939,0.758638,-0.37110627,1.2946684,-0.874306,0.16816424,1.0502043
amino_acid_peptide_or_protein,-1.3269283,0.29901934,-1.1604223,-0.37763137,-0.9163524,-0.927903,0.6531898,2.0890772,-1.082655,1.313052,-0.105434746,-0.6375913,0.15353139,-0.55852205,-0.048050206,-0.8236956,-0.22413617,0.16288674,-1.1629672,0.9032865,1.314972,1.1045681,-0.98397064,0.8632432,1.2875654,-1.6180513,-1.1627367,-0.88046247,1.8588693,-1.1266972,-0.16205376,-0.047509328
amino_acid_sequence,-2.562453,-0.067333974,-0.48263535,-0.1876701,-0.22664382,0.17649335,0.015912304,3.0774174,-0.59664524,1.2460423,-1.5921602,-0.40774554,0.8024836,0.32287475,-0.6851644,-0.088970765,-0.9933509,2.1459234,0.6117546,0.37680635,1.1693935,0.8087387,-0.18283656,0.7295712,1.8727794,-2.2331052,0.2000653,-0.9136199,0.9896432,0.25668082,-0.5391891,1.9563025
amphibian,-0.9366279,0.71559566,0.53249145,-0.5365537,0.052622218,-0.5906039,1.563147,2.2175748,-1.1956545,0.9846471,-2.8224463,-0.93495184,0.13708664,-0.30811143,0.28077814,-1.2701327,0.30867034,1.3702651,-1.5165167,0.038737196,0.7762631,-0.70120656,1.081914,1.7013952,0.9249937,-1.87342,0.91374713,-1.2558594,2.1592994,-0.19356662,-0.66716695,-0.18722346
anatomical_abnormality,-1.8321897,-0.09967874,0.3093204,-1.7408822,0.17031568,-0.999843,-1.2451141,0.63888884,-0.7211106,0.7556333,-0.65095294,-1.1085922,0.13329092,-0.22211915,-0.2372397,0.14559397,-1.1049538,1.2369126,1.8678639,0.9412389,0.9049757,0.5102708,-0.2798338,0.042749085,0.3429415,-1.3259517,-1.3231447,-1.2222217,1.4778885,-0.006301969,-0.71871036,-0.10325692
anatomical_structure,-1.676788,1.152364,0.3836453,-0.3593341,-0.16544151,-1.0703045,-0.4080234,1.0564551,-0.29754332,0.47310507,-1.5384222,-2.4671593,0.29939872,-1.123778,0.23879352,-0.022883492,-0.8880847,0.808338,1.7044148,0.99940693,0.74158883,-0.28533775,-2.2984905,0.64895594,2.194325,-1.6414795,0.83870995,-2.0607831,0.9083284,-0.057092052,-1.1678673,0.5448599
animal,-0.12924825,0.6536582,-0.5580727,-1.0091699,-0.1049237,0.006343651,1.2577369,1.2045248,-0.48661822,0.69120246,-2.1921391,-1.0148399,-0.7162861,0.29003918,0.6229469,0.07876028,-0.23534639,1.062029,-0.007799144,0.17770775,0.6704221,-0.74642944,0.0822511,1.1796185,0.42588893,-2.4589777,0.72356194,-0.82795596,1.4303645,-0.8956829,-0.13255206,0.49889055
