,entity
0,molecular_function
1,immunologic_factor
2,physiologic_function
3,neuroreactive_substance_or_biogenic_amine
4,embryonic_structure
5,daily_or_recreational_activity
6,patient_or_disabled_group
7,hazardous_or_poisonous_substance
8,alga
9,disease_or_syndrome
10,organism_attribute
11,activity
12,behavior
13,mental_or_behavioral_dysfunction
14,inorganic_chemical
15,anatomical_abnormality
16,organ_or_tissue_function
17,body_location_or_region
18,indicator_reagent_or_diagnostic_aid
19,mental_process
20,neoplastic_process
21,bacterium
22,laboratory_procedure
23,self_help_or_relief_organization
24,steroid
25,clinical_attribute
26,professional_or_occupational_group
27,entity
28,congenital_abnormality
29,research_device
30,manufactured_object
31,natural_phenomenon_or_process
32,medical_device
33,body_substance
34,professional_society
35,hormone
36,biologic_function
37,enzyme
38,biologically_active_substance
39,qualitative_concept
40,organism_function
41,cell_function
42,gene_or_genome
43,population_group
44,chemical_viewed_structurally
45,cell
46,pharmacologic_substance
47,group
48,acquired_abnormality
49,lipid
50,regulation_or_law
51,individual_behavior
52,molecular_biology_research_technique
53,sign_or_symptom
54,food
55,injury_or_poisoning
56,pathologic_function
57,biomedical_occupation_or_discipline
58,educational_activity
59,social_behavior
60,organic_chemical
61,receptor
62,organophosphorus_compound
63,amino_acid_sequence
64,amino_acid_peptide_or_protein
65,diagnostic_procedure
66,finding
67,eicosanoid
68,chemical
69,genetic_function
70,cell_or_molecular_dysfunction
71,laboratory_or_test_result
72,research_activity
73,chemical_viewed_functionally
74,bird
75,body_space_or_junction
76,organization
77,element_ion_or_isotope
78,age_group
79,fully_formed_anatomical_structure
80,carbohydrate
81,antibiotic
82,vitamin
83,group_attribute
84,biomedical_or_dental_material
85,cell_component
86,rickettsia_or_chlamydia
87,tissue
88,nucleic_acid_nucleoside_or_nucleotide
89,geographic_area
90,machine_activity
91,body_part_organ_or_organ_component
92,body_system
93,drug_delivery_device
94,anatomical_structure
95,quantitative_concept
96,virus
97,health_care_related_organization
98,occupational_activity
99,invertebrate
100,animal
101,family_group
102,experimental_model_of_disease
103,fish
104,environmental_effect_of_humans
105,occupation_or_discipline
106,amphibian
107,intellectual_product
108,health_care_activity
109,organism
110,nucleotide_sequence
111,carbohydrate_sequence
112,idea_or_concept
113,vertebrate
114,clinical_drug
115,human
116,fungus
117,therapeutic_or_preventive_procedure
118,phenomenon_or_process
119,temporal_concept
120,governmental_or_regulatory_activity
121,substance
122,reptile
123,archaeon
124,conceptual_entity
125,plant
126,human_caused_phenomenon_or_process
127,mammal
128,classification
129,language
130,functional_concept
131,molecular_sequence
132,physical_object
133,spatial_concept
134,event
