,EpochLoss
0,1.6271162629127502
1,1.1805454293886821
2,0.8845628102620443
3,0.7471932272116343
4,0.704636146624883
5,0.6975160042444865
6,0.6819309194882711
7,0.6531035006046295
8,0.6274981399377187
9,0.6283437709013621
10,0.5869558850924174
11,0.5313185254732767
12,0.47380341589450836
13,0.43486549456914264
14,0.38712990283966064
15,0.4064229528109233
16,0.37197879950205487
17,0.3649020493030548
18,0.3544246753056844
19,0.33050020039081573
20,0.35945048928260803
21,0.3362702826658885
22,0.35064858694871265
23,0.35569587846597034
24,0.33172979950904846
25,0.33754755059878033
26,0.6898156156142553
27,0.5968661308288574
28,0.3887035797039668
29,0.33507398267587024
30,0.3481611708799998
31,0.327909454703331
32,0.3650868535041809
33,0.31069480379422504
34,0.3209781100352605
35,0.3215137372414271
36,0.31186963121096295
37,0.3017456382513046
38,0.3264533330996831
39,0.33600405355294544
40,0.318666731317838
41,0.3172253171602885
42,0.31474952896436054
43,0.3124196529388428
44,0.293290247519811
45,0.29346967736879986
46,0.30019859969615936
47,0.30918875336647034
48,0.3404108981291453
49,0.3106417308251063
50,0.2940886914730072
51,0.3036048461993535
52,0.35177062451839447
53,0.2943776374061902
54,0.3714244564374288
55,0.34365267554918927
56,0.4118531445662181
57,0.309527854124705
58,0.36205147703488666
59,0.32131453851858777
60,0.3032642900943756
61,0.31904583672682446
62,0.3206760734319687
63,0.2900993923346202
64,0.29196197042862576
65,0.31002946197986603
66,0.28493959705034894
67,0.3116211046775182
68,0.28927572071552277
69,0.3091004639863968
70,0.30205835153659183
71,0.29835007588068646
72,0.29191237688064575
73,0.32630665600299835
74,0.28664084027210873
75,0.3321673621733983
76,0.29363956302404404
77,0.32547872761885327
78,0.3044043779373169
79,0.2861935844024022
80,0.2808872361977895
81,0.2896280537048976
82,0.27604149281978607
83,0.26794904222091037
84,0.33330712219079334
85,0.3301367163658142
86,0.320204496383667
87,0.44404029349486035
88,0.3481909434000651
89,0.3252301538983981
90,0.2977770268917084
91,0.2933805336554845
92,0.29843521614869434
93,0.284733126560847
94,0.2797621165712674
95,0.27654291192690533
96,0.2838103075822194
97,0.2762193977832794
98,0.28037001689275104
99,0.3015243237217267
