,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,1.3742825,0.8480818,0.78989923,0.0539505,0.15460005,-1.1183625,1.4143392,1.2131262,0.12404267,0.7082646,-0.811589,0.57782084,-0.14093243,-0.8438385,-1.6332967,1.2875202,-1.3008164,0.9012228,-3.7995746,0.6969403,-1.8433502,-1.8762245,0.13302584,-0.9026791,-0.17790605,-1.166079,-2.9665487,0.041390777,2.1584783,-0.22842358,1.3872908,-1.3513315
activity,1.1430286,-0.64147776,0.90110743,-0.018014098,-0.43529925,0.035044525,1.6505146,0.99830174,0.10930134,0.62992954,-0.7712157,1.35108,0.06391777,-2.5090208,-1.3183122,0.74148613,1.0592705,-0.65120655,0.8350043,2.4761114,1.3076437,-2.859254,-1.018047,1.6268365,-1.1394604,0.28115153,-0.90806574,-1.0796194,0.1691656,-1.3711861,0.94673866,3.242069
age_group,2.200403,0.89679635,-1.4921868,1.7361625,0.6002563,-0.38183296,1.0469639,0.36863747,0.81440294,0.9869221,0.35641688,-0.44827867,0.77146274,-0.54216266,-1.660123,1.4947984,-0.7416713,-0.86794513,1.7005327,-1.7698615,0.19241638,2.6726568,-0.8169198,-0.39019752,-0.005285194,-0.51880777,3.7846012,-2.3010929,-0.66327477,1.3364942,1.7542839,1.9372809
alga,1.8181674,-0.018970953,1.6114302,-0.37850544,0.8034859,-0.31414378,1.5921918,2.1166973,-0.24165623,1.0867171,0.32635224,-0.03338963,-0.3551882,-1.2775269,-0.7969523,0.2384777,0.4221715,2.8764212,2.3711734,0.21672767,1.3522875,1.834577,-0.99995595,0.70730424,2.1045766,0.14021851,-0.25829187,-2.563892,-0.10031925,0.72274494,-0.5818439,0.92149204
amino_acid_peptide_or_protein,1.3325567,0.09926315,-0.26601347,1.4179096,0.71491563,0.10797857,1.214686,1.7213295,-0.86131173,0.29622808,-0.68283254,0.8263319,-0.2961022,-0.8494094,-1.9026839,1.0490602,-1.1925824,0.8930915,-1.3186482,-0.50506717,3.1902428,3.4779985,-1.7662276,1.333062,1.1436149,-0.5896415,2.5170398,0.40852863,-1.4477388,0.51870155,0.90621686,2.4443653
amino_acid_sequence,1.8840606,-0.1386649,-0.439332,0.7934824,0.7887565,0.48644194,0.7672127,1.1420974,1.0551562,0.08811355,0.2995904,1.3516495,1.2013924,-0.4630406,-0.62652475,0.82315594,-0.07549826,0.5174262,0.4135362,1.5461833,-1.3904784,0.3938912,-2.186726,-0.4361519,-2.154089,-1.055768,-0.037102923,2.3657403,0.9501973,0.5930677,-0.0054553095,-0.33631748
amphibian,2.4757113,0.7113675,1.1902299,0.12487456,0.29783368,-0.46509942,0.628286,0.5995115,0.53603953,1.578716,-0.0749739,0.4416657,0.4395237,-0.9812308,-0.9017323,-0.14346072,-1.1163383,3.427131,4.6711874,-0.8053852,0.5415292,1.1285222,-1.9787917,-0.29622984,0.037051745,-0.15330477,-1.0482111,0.28592372,-0.19742106,0.9670512,0.27089,1.3677989
anatomical_abnormality,1.4276791,0.82414585,0.76603854,0.9677065,-0.05411211,-1.2576207,1.1929507,0.9216941,0.7015044,0.2029479,-0.95936954,0.92937845,0.011547964,-1.0240437,-1.4434298,1.3294741,-0.3697756,0.6884304,-3.0880551,0.030814195,-1.2173376,-1.7274067,0.26267192,-0.5883158,0.83679104,-0.71774507,-2.828297,-0.027211044,1.1444099,-0.57427293,0.86243486,-2.5098035
anatomical_structure,1.7270452,-0.27208465,1.4767189,0.6111719,0.31681615,-0.68165815,0.8517536,1.2334375,0.33883795,1.1983135,-0.6182271,1.4685533,-0.35547554,-1.5101507,-0.43266803,0.88085467,1.7298594,-0.013990518,0.006230045,0.31167495,0.5864146,1.7246451,-1.837621,1.3000466,-0.8073961,-0.7013123,-1.7666752,0.37965775,1.1175222,0.039737456,0.024240386,-0.75345063
animal,1.9803479,-0.0138793355,1.2353829,0.6495594,0.30008766,-0.27952728,0.56895727,0.9202482,0.6428953,1.2703013,-0.26858234,0.75290614,2.3450415,-1.3201745,-0.70729095,-0.05908435,0.42464525,2.0797524,3.1889505,-1.678227,1.8505319,0.106549814,0.058802605,0.5763341,1.2811913,0.069106676,0.65784806,-1.3617133,1.7896444,-1.4899915,0.39684644,1.1904265
antibiotic,1.5953839,-0.3484426,0.112409204,0.24551795,0.064404055,-0.35088792,-0.09353527,1.2226654,0.24278066,0.29460192,-0.2913569,0.48484272,0.7222732,-0.90531635,-1.1408863,0.62977326,-0.17057742,0.80128103,-0.5343921,0.66612995,4.0944643,0.39787632,-1.4569092,-0.4073059,1.7675987,1.8157897,1.237344,1.499059,0.14737518,0.7251922,0.2541751,1.2671077
archaeon,2.3687265,0.80647516,0.7116651,0.30915418,-0.9020945,-0.14107303,0.1720567,0.84667957,0.4150301,0.917816,-0.076080084,0.47831112,0.30647773,-2.2760038,-1.0313807,0.64196277,-0.38743868,2.316842,3.8263755,-2.2255397,3.213485,0.9770683,-2.1440437,0.75402415,-0.14571567,1.2509193,1.3014771,-0.980786,-0.7783958,-0.1770993,-0.5147717,1.1899707
bacterium,1.8460348,-0.007833978,1.2179607,0.33822396,0.16335495,-1.053209,0.62144864,1.9291582,0.57542944,0.9561052,0.28583667,0.4036609,0.051272728,-0.5391823,-1.1607925,0.28453836,-0.16734391,2.1183774,2.7550488,0.10302955,2.8465567,0.5993992,-1.8950474,1.7043015,0.48565948,1.53939,-0.95742977,-1.9412657,4.8882565,0.25936362,-0.265524,-1.296992
behavior,0.98504424,-0.5480492,-0.020067181,-0.726586,0.030802745,-0.18056646,0.43749928,1.5903023,1.6349025,0.11924802,-0.73972774,0.23726138,-0.15029094,-1.0057319,-1.216572,0.98088765,1.2074702,-1.0393512,-0.996556,1.5137705,1.2372361,-1.6182382,-1.6710904,-0.32239023,1.7765198,-1.2070878,-1.5994687,1.3738415,-0.47647086,-0.41979918,-0.86464137,1.1732323
biologic_function,1.4035013,0.61520034,0.066499844,1.2906888,0.17761697,0.38337147,0.33607903,0.558147,1.364095,0.9226908,-0.90243554,1.5343393,0.23307341,-0.29052588,-1.2522274,1.485073,-0.017652284,2.9801571,-2.5303435,-0.95351094,-1.6871439,0.3753183,-1.0313387,-0.29632744,0.42453718,-0.91264,-1.8466307,1.1804092,1.7690969,-0.7284353,-0.70907456,0.6518268
biologically_active_substance,1.4512775,-0.022074807,0.047912333,1.0854418,0.27224362,-0.7673715,1.3221987,1.0078589,-0.45762444,1.0235375,-0.19296007,-0.3601753,0.0071820514,-0.7254695,-1.0962859,1.6593971,-0.4393941,0.15598786,-2.1058624,1.492618,3.3605628,-0.08950484,-1.9913402,-0.6486171,0.7645505,1.0882373,2.5854583,2.9887326,-0.030653758,0.94405645,0.6412801,-0.11846213
biomedical_occupation_or_discipline,1.8908948,0.033952728,0.2820695,3.2883897,0.19551268,-0.819579,0.2835943,1.3162009,1.5896338,0.74963653,0.21789874,-0.42498803,0.5324573,-0.15620045,-1.3600851,3.4791634,1.996235,-0.618398,-1.1520653,-2.4288952,-0.3032036,0.893499,0.50611305,0.5016375,-2.4543142,0.22048098,-1.4270713,-1.0022545,-0.99568874,1.3578321,1.3274034,-0.8808366
