,entity
0,chemical_viewed_functionally
1,biologic_function
2,organ_or_tissue_function
3,congenital_abnormality
4,lipid
5,human_caused_phenomenon_or_process
6,tissue
7,food
8,receptor
9,biomedical_or_dental_material
10,patient_or_disabled_group
11,laboratory_procedure
12,finding
13,disease_or_syndrome
14,body_part_organ_or_organ_component
15,qualitative_concept
16,mental_or_behavioral_dysfunction
17,cell_or_molecular_dysfunction
18,rickettsia_or_chlamydia
19,neoplastic_process
20,mental_process
21,cell_function
22,antibiotic
23,anatomical_structure
24,group
25,environmental_effect_of_humans
26,hormone
27,invertebrate
28,fully_formed_anatomical_structure
29,substance
30,research_activity
31,genetic_function
32,molecular_sequence
33,organophosphorus_compound
34,pharmacologic_substance
35,molecular_biology_research_technique
36,body_location_or_region
37,steroid
38,self_help_or_relief_organization
39,classification
40,fungus
41,bird
42,element_ion_or_isotope
43,human
44,cell
45,health_care_activity
46,injury_or_poisoning
47,organism_function
48,family_group
49,biologically_active_substance
50,plant
51,drug_delivery_device
52,therapeutic_or_preventive_procedure
53,hazardous_or_poisonous_substance
54,cell_component
55,experimental_model_of_disease
56,individual_behavior
57,neuroreactive_substance_or_biogenic_amine
58,physiologic_function
59,chemical_viewed_structurally
60,enzyme
61,anatomical_abnormality
62,behavior
63,regulation_or_law
64,molecular_function
65,diagnostic_procedure
66,population_group
67,laboratory_or_test_result
68,amino_acid_peptide_or_protein
69,eicosanoid
70,vitamin
71,embryonic_structure
72,professional_society
73,quantitative_concept
74,immunologic_factor
75,nucleic_acid_nucleoside_or_nucleotide
76,sign_or_symptom
77,phenomenon_or_process
78,virus
79,age_group
80,educational_activity
81,pathologic_function
82,body_substance
83,carbohydrate
84,natural_phenomenon_or_process
85,inorganic_chemical
86,bacterium
87,organism_attribute
88,body_space_or_junction
89,professional_or_occupational_group
90,group_attribute
91,social_behavior
92,reptile
93,animal
94,organic_chemical
95,vertebrate
96,fish
97,chemical
98,acquired_abnormality
99,clinical_attribute
100,physical_object
101,governmental_or_regulatory_activity
102,clinical_drug
103,machine_activity
104,gene_or_genome
105,research_device
106,indicator_reagent_or_diagnostic_aid
107,organism
108,amphibian
109,organization
110,nucleotide_sequence
111,activity
112,manufactured_object
113,archaeon
114,entity
115,daily_or_recreational_activity
116,medical_device
117,mammal
118,health_care_related_organization
119,intellectual_product
120,occupational_activity
121,occupation_or_discipline
122,biomedical_occupation_or_discipline
123,event
124,spatial_concept
125,temporal_concept
126,geographic_area
127,alga
128,body_system
129,functional_concept
130,language
131,idea_or_concept
132,carbohydrate_sequence
133,conceptual_entity
134,amino_acid_sequence
