relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.76466155,-0.66511166,-0.38207152,-1.6105225,-0.20644107,-2.2914255,2.4958575,1.9217564,0.11754716,0.7087223,0.66936815,0.0070744064,-2.6881313,-1.187511,-1.2819947,0.9598019,-0.010191662,0.5295313,1.4992975,0.95980406,-1.5002383,2.1558273,-0.5621508,-1.6004635,-0.1679326,0.53958416,-0.6317662,-1.7222846,-0.8916871,0.41329026,-3.0168214,-1.9695058
term1,-0.16091993,0.032415695,1.8306354,-1.1725035,-0.20039737,0.19067991,1.3713641,-0.23856182,-0.62090087,0.034342412,-0.49568287,1.7243268,-1.200351,-0.6276527,-1.1944244,0.56446356,1.232539,0.049487192,0.7716851,-1.01944,0.7353382,-1.2779925,-0.39844993,-0.32312405,-0.7273875,-1.562707,-0.06684749,-1.8889923,0.5482704,0.90316176,-0.82494766,-1.4275899
term10,-0.4348602,-0.73505896,1.0828027,-1.261375,-1.2238985,0.6897724,1.3319266,0.34627458,0.1753518,-0.79957056,0.35073483,0.6453772,1.2324749,-0.21840583,-1.5340054,-0.44092068,0.7222804,0.8570269,-0.07185556,-0.16166583,-0.6522549,0.56411856,-1.3903391,0.14897485,-0.49730656,0.54599994,0.24938153,-0.8187944,-0.7609978,-0.6714982,-0.23084258,1.5084168
term11,-0.8277596,-0.11304731,0.6179164,-0.8866603,-0.5740277,0.054239735,0.4476175,0.49251634,0.63680863,-0.8314965,0.11153609,0.4541046,0.7052477,0.37767902,-1.1170354,-0.67449075,0.69903576,0.62695444,1.380556,-0.059910852,0.26917803,0.2580685,-0.18103588,-0.18702026,-0.52178353,0.41951066,0.23091596,-0.8931596,-0.2971002,-1.0125225,0.93092155,0.6784818
term12,-1.0285436,-0.38548934,0.6250626,-1.2274587,-0.18531165,-0.9658281,-0.47234926,-0.1658853,-0.54348624,0.40717992,-0.26222807,0.39331663,-0.06864689,-1.19003,-0.82787126,0.41014746,-2.4268844,-0.40078178,0.83793414,-0.2160261,-1.3477569,-0.75784767,0.5558748,0.21800162,0.17955449,0.1603525,-0.2070947,-1.6389937,-1.2774849,-1.3681949,-1.121057,2.0621572
term13,-0.49976525,0.27109095,1.2710785,-1.4608135,-0.98646754,0.28434592,-0.89984703,-1.4195626,-0.47328147,-1.0137451,0.5886997,-1.0374974,0.13091499,-0.3847981,-1.7595477,-0.63195646,-1.0271648,-0.21328565,0.37345833,0.66598237,-0.5237664,-0.49722573,-1.2718625,0.6545219,-0.0825762,-1.162916,0.40770775,-0.5280646,0.022998981,0.9532471,-0.076524004,1.1494558
term14,-0.020952253,0.39216343,2.0957851,-1.31389,0.31254852,-2.4326818,-1.328569,0.6865618,-1.2397816,-0.95921123,0.2215567,-0.37672016,-1.1379633,-1.7165139,-1.1453824,2.145771,-0.7698152,0.5637222,0.7751916,0.6011814,-0.25259164,0.065070964,2.176333,1.3024471,-0.27147883,-0.7296263,0.2612982,-1.7455198,-0.4712575,0.060214166,-0.37149018,1.9988009
term15,-0.41778722,0.19307928,-1.0203652,-0.80926824,0.34110942,-0.6254278,1.045958,-1.4988489,-0.5035611,0.008003985,0.40349215,-0.7539841,0.24556221,0.19279896,-0.90509665,-0.19844079,0.13025375,-0.72784275,-0.8035082,-0.20817629,0.32348546,0.5648958,-0.28673837,0.19059744,0.07756309,-0.4227605,0.002698753,-0.6402682,-0.03677143,-0.032465406,0.06699498,0.10384634
term16,-0.10529985,-0.1072184,-0.47759002,-0.7167446,0.01955842,0.010643241,-0.8711706,0.5329921,-0.1674761,0.024904182,0.07790741,0.71578735,-0.008344305,-0.16261032,-0.64435345,-0.16504702,0.548873,0.3899763,-0.89248854,0.17694429,0.06985617,0.06945299,0.39449838,-0.21121046,-0.13949798,-0.05589491,-0.18287216,-0.76534355,-0.12179519,-0.015026328,-0.23023586,0.0149885295
term17,-0.28248626,2.4038303,1.0482826,-1.7693629,0.5995348,-0.46398225,-1.3275571,0.12660803,1.0809633,-1.1191692,0.603641,-1.5688562,-0.92580545,1.1490165,-1.2589923,-0.18904464,-0.26012072,-1.5645099,0.98286545,-1.68276,0.65403867,-0.3278203,-1.2096996,-2.3202853,-0.83461255,0.5949688,-1.733907,-1.3856608,0.1730901,0.16119105,0.34654742,0.8916528
