,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,1.4113847,0.5238753,-1.1622807,-0.921089,0.42804202,0.7888457,0.10852456,0.29365334,-0.5281842,1.0419853,0.79408514,0.39324477,-0.31038406,0.57614166,0.017432613,-1.0413243,-0.6921885,0.4341897,-0.27525255,-0.51594055,0.19792289,0.73912364,0.5417195,-0.95302236,-0.64604837,-0.22521222,-0.2882694,0.4332393,0.12449297,-0.72926396,0.59591514,-1.2645591
person1,2.0870445,0.193594,-1.357926,-1.12738,1.6223756,0.097056046,0.03796789,0.57595295,-0.7839031,1.1213552,0.20487605,-0.4959546,-0.63537765,0.20412196,1.0649502,-0.6972166,-0.73629963,-0.93294865,-0.05157078,0.15000759,1.2653195,0.0027381098,1.3269877,-2.0321925,0.12540516,-0.06619768,0.31775406,0.4567304,-0.4381257,-1.0240244,1.3206822,-0.76427317
person10,2.033816,1.0028174,-1.4976249,-1.400497,0.20513946,0.45976654,-0.22700138,-0.60258275,-0.76465946,1.2869425,-0.013796114,0.10413045,-0.3288919,0.594116,-0.54082733,-1.3741381,-0.91585964,-0.10595556,-0.25580528,0.09937972,-0.1914323,1.3740819,0.9411858,-1.1431011,-0.6941834,-0.294053,-0.35726932,1.1703318,-0.13211998,-0.7558833,1.2025315,-1.4683951
person100,1.1858116,0.8484614,1.257608,-1.7016859,1.4393758,0.3573331,1.1458617,-0.27652514,-1.0945714,-0.76168597,-0.44076923,0.51054156,-0.07301127,1.5464808,-1.0570182,-1.0339357,-0.27648792,-0.55147684,-0.43879586,0.13005403,-0.2176075,-1.3877058,0.7122003,-0.36227787,0.37357703,-0.53813446,-0.05197961,-0.5135138,-1.3259943,-0.9790442,0.7968435,-1.70241
person101,1.5092877,-0.7963772,1.0657809,1.0326824,1.1866088,0.6005994,0.29535994,-0.59954697,1.0182924,-0.9484739,-0.102712385,-0.21424891,-0.19875987,0.75644284,0.6817312,-0.9173779,-0.358032,1.1516716,-0.6284771,0.49449092,0.288538,-0.077525705,-0.19179952,-0.037832204,-0.21667656,-0.23771828,0.36252362,-0.4061538,-1.3640935,-0.64520085,-0.42217106,-0.90294707
person102,1.7174759,0.5434763,-0.9244266,-0.804493,0.7660272,0.34427804,0.39427012,0.066429324,0.19338006,-0.02620796,0.58394545,-0.71991026,-0.5515962,0.56061125,0.5109017,-0.6423096,-0.03615577,0.92728895,0.57228726,-0.5403891,-0.56893307,0.43363184,0.23781525,0.82186407,0.9216458,-0.43995118,0.24378058,-0.25276968,-1.6439394,-0.3193767,-1.2044413,-0.8370757
person103,1.304284,0.5007502,1.0071461,-1.1094303,0.27055675,0.45418203,0.71206695,0.07603684,-0.24066423,0.19174144,0.01563924,-0.6371074,-0.9111713,0.7876396,0.3385117,-1.2937813,0.11329208,0.9245762,-0.1276536,-0.2712006,-1.118544,-0.016293043,0.9778051,0.678625,-0.9671133,-0.6262275,-0.46498108,1.3422061,-1.4122977,-0.73493654,0.30582574,-0.6195387
person11,1.8568972,-0.2522138,-1.1988854,0.8264652,0.34367183,-0.22330315,0.090695605,0.29400662,0.68745476,1.0710782,-0.0017058216,0.17878382,-0.31689748,0.476878,-0.36298925,-0.102534525,-0.65214366,-0.027062377,-0.12054765,0.7971841,0.26183257,-0.28693932,0.7156534,-1.0943125,0.07695686,-0.5325748,0.507084,0.33663097,-0.45826492,-0.4386023,-0.7965093,-0.94256866
person12,2.2421932,0.70844114,1.6816012,1.4907258,0.8444892,0.032199584,0.49581927,-1.2593111,-0.94473606,1.3552654,-0.6059897,-0.15313315,-0.43790662,0.46549532,0.922001,-0.6555342,-0.61149424,0.07824615,-0.23099086,0.69604224,-0.13244893,-0.16194649,0.8487749,0.1255522,-0.6318742,0.14592391,0.17525768,-0.6954971,-0.45066705,-1.6802865,1.3844795,-0.7477455
person13,1.8005356,-0.30567616,1.3640951,-1.2997482,0.4890748,-0.071300685,0.28422257,0.5258525,0.68755305,0.91152644,0.5465049,-0.56399834,-0.21944402,1.1054736,0.42470086,0.04532682,-0.5735774,-0.23679313,0.06964384,-0.9504903,-0.80247706,-0.52628064,0.32022494,-0.9739387,0.66187865,0.13694158,-0.26666072,-0.935037,-0.75980705,-1.3625339,-0.20366217,-0.60622156
person14,2.0948563,-0.71424234,1.4042636,-1.1153477,0.86318266,-0.24809395,1.2724736,0.5407789,1.3516996,1.1124209,-0.20873064,0.32832393,-0.54846203,1.0925591,0.119879395,-0.47231698,-0.9606144,-0.22123154,-0.1869851,-1.1041477,0.49915007,1.2532516,1.560357,-0.16064364,-0.3585327,-0.19920655,-0.53752726,0.360977,-0.74200296,-0.49989492,-0.18226953,-0.49997562
person15,1.7118579,0.5697154,1.2132318,1.0673256,0.16680579,-0.1639876,-0.5575097,1.6701007,-0.5775524,0.8039082,0.40728107,-0.4406905,-0.16068636,0.63143593,0.24513966,-0.4151828,-0.9707065,1.366704,-0.07544532,0.67070216,0.041442893,-0.5967115,0.66658336,-0.1732084,-0.8942408,-0.5442084,0.33593893,0.8246048,-0.3884919,-0.47063243,-0.55869466,-1.4824666
person16,1.6713833,-0.23085113,1.0920215,0.8198431,-0.1628354,-0.506201,1.2534474,0.033907376,-1.0235962,1.1475236,-0.022256956,0.7136597,-0.052303594,0.6811046,-0.4926275,-0.98761547,-0.70733875,0.15973999,-0.28316337,0.7342587,0.4132837,-1.218015,1.4923924,1.202341,0.5385797,-1.1577275,-0.1922402,-0.44870502,-0.31150335,-0.83436567,-0.24522437,-1.0875655
person17,1.4333756,0.6276617,1.0762911,0.87749094,-0.4789135,-0.7346298,1.5356423,0.024355028,-0.8182508,1.2568777,-0.09123431,0.75066024,-0.00244558,0.5070769,-0.2910197,-0.8046274,-0.48873898,0.27651036,-0.09547203,0.6455201,0.14327924,-1.0031351,1.7146851,1.215328,0.26692477,-1.0587289,-0.23875093,-0.63106406,0.0073958794,-1.3228668,-0.1977668,-1.4915767
