,entity
0,organophosphorus_compound
1,gene_or_genome
2,research_activity
3,food
4,individual_behavior
5,indicator_reagent_or_diagnostic_aid
6,laboratory_procedure
7,mental_process
8,genetic_function
9,hazardous_or_poisonous_substance
10,cell_or_molecular_dysfunction
11,neuroreactive_substance_or_biogenic_amine
12,cell_component
13,body_system
14,nucleic_acid_nucleoside_or_nucleotide
15,social_behavior
16,experimental_model_of_disease
17,enzyme
18,research_device
19,cell
20,disease_or_syndrome
21,molecular_function
22,anatomical_abnormality
23,environmental_effect_of_humans
24,injury_or_poisoning
25,organic_chemical
26,group_attribute
27,vitamin
28,anatomical_structure
29,behavior
30,bacterium
31,clinical_attribute
32,age_group
33,steroid
34,geographic_area
35,organism_function
36,body_space_or_junction
37,functional_concept
38,receptor
39,immunologic_factor
40,eicosanoid
41,phenomenon_or_process
42,hormone
43,occupation_or_discipline
44,manufactured_object
45,lipid
46,diagnostic_procedure
47,antibiotic
48,invertebrate
49,sign_or_symptom
50,chemical_viewed_structurally
51,mental_or_behavioral_dysfunction
52,molecular_biology_research_technique
53,pathologic_function
54,neoplastic_process
55,self_help_or_relief_organization
56,animal
57,cell_function
58,congenital_abnormality
59,carbohydrate
60,reptile
61,plant
62,medical_device
63,patient_or_disabled_group
64,fully_formed_anatomical_structure
65,biologic_function
66,physiologic_function
67,therapeutic_or_preventive_procedure
68,activity
69,organism_attribute
70,chemical_viewed_functionally
71,pharmacologic_substance
72,conceptual_entity
73,natural_phenomenon_or_process
74,machine_activity
75,qualitative_concept
76,health_care_activity
77,organ_or_tissue_function
78,substance
79,population_group
80,biomedical_or_dental_material
81,virus
82,governmental_or_regulatory_activity
83,acquired_abnormality
84,inorganic_chemical
85,mammal
86,laboratory_or_test_result
87,embryonic_structure
88,rickettsia_or_chlamydia
89,finding
90,body_location_or_region
91,physical_object
92,carbohydrate_sequence
93,health_care_related_organization
94,biologically_active_substance
95,human_caused_phenomenon_or_process
96,professional_society
97,spatial_concept
98,fish
99,molecular_sequence
100,archaeon
101,temporal_concept
102,body_part_organ_or_organ_component
103,amphibian
104,occupational_activity
105,human
106,professional_or_occupational_group
107,tissue
108,amino_acid_peptide_or_protein
109,regulation_or_law
110,family_group
111,intellectual_product
112,clinical_drug
113,entity
114,organization
115,fungus
116,element_ion_or_isotope
117,group
118,language
119,nucleotide_sequence
120,quantitative_concept
121,alga
122,biomedical_occupation_or_discipline
123,idea_or_concept
124,daily_or_recreational_activity
125,body_substance
126,chemical
127,drug_delivery_device
128,educational_activity
129,vertebrate
130,bird
131,classification
132,amino_acid_sequence
133,organism
134,event
