,EpochLoss
0,3.1299400329589844
1,2.386368751525879
2,1.8304940462112427
3,1.4233636856079102
4,1.1287963390350342
5,0.9170846343040466
6,0.7650426030158997
7,0.6553253531455994
8,0.575925350189209
9,0.5201295614242554
10,0.48395875096321106
11,0.46261587738990784
12,0.4498802125453949
13,0.44039854407310486
14,0.4314250349998474
15,0.42255643010139465
16,0.41444629430770874
17,0.40751126408576965
18,0.4014325439929962
19,0.39556533098220825
20,0.3894523084163666
21,0.3829919695854187
22,0.37634193897247314
23,0.36974337697029114
24,0.36337924003601074
25,0.3572920262813568
26,0.3513771891593933
27,0.3454708158969879
28,0.33948594331741333
29,0.3334914445877075
30,0.32763731479644775
31,0.3219906985759735
32,0.31647634506225586
33,0.31096017360687256
34,0.3053760230541229
35,0.2997923493385315
36,0.29436004161834717
37,0.28917667269706726
38,0.284178763628006
39,0.27920404076576233
40,0.2741544842720032
41,0.26907339692115784
42,0.2640714943408966
43,0.25920191407203674
44,0.25442129373550415
45,0.24965716898441315
46,0.24488453567028046
47,0.24012954533100128
48,0.23543062806129456
49,0.23080672323703766
50,0.22624750435352325
51,0.2217283546924591
52,0.21723321080207825
53,0.21275991201400757
54,0.20831283926963806
55,0.20390138030052185
56,0.1995406299829483
57,0.19524087011814117
58,0.19099317491054535
59,0.18677303194999695
60,0.18257084488868713
61,0.1784127801656723
62,0.1743362545967102
63,0.17035897076129913
64,0.16648578643798828
65,0.16272258758544922
66,0.15906409919261932
67,0.15549317002296448
68,0.1520027220249176
69,0.1485951542854309
70,0.14526358246803284
71,0.14200662076473236
72,0.1388479620218277
73,0.13580650091171265
74,0.13287638127803802
75,0.1300494372844696
76,0.12731637060642242
77,0.12465707212686539
78,0.12206169217824936
79,0.11953435093164444
80,0.11707425117492676
81,0.11467966437339783
82,0.11234532296657562
83,0.11005792766809464
84,0.10781200230121613
85,0.10559974610805511
86,0.10340634733438492
87,0.10123630613088608
88,0.09910557419061661
89,0.09702029079198837
90,0.09497715532779694
91,0.09297055006027222
92,0.09100426733493805
93,0.08908361196517944
94,0.08720537275075912
95,0.08536505699157715
96,0.08355721086263657
97,0.08177856355905533
98,0.0800289437174797
99,0.07831273972988129
