relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.2678332,-0.6100072,0.78748685,2.0668702,-1.0613488,0.33410084,0.5948476,1.683684,-1.1342167,-1.8823025,0.008916864,-0.29445535,1.0663301,-3.493417,-0.22023436,0.023964472,1.302942,-2.2687871,0.5053224,0.023275897,0.18802594,0.299576,0.15785491,-1.9412204,-0.19833925,-0.025264107,0.908544,0.27512875,-1.1144893,-0.4516167,-1.5421448,0.04303519
term1,-2.2591548,1.0568286,-1.1734186,1.0877197,-0.5464848,0.6078634,-0.8704198,1.4189361,-1.499231,-0.2522394,0.16331553,-0.3032419,-0.8532579,0.33586243,0.029135292,-1.4136453,1.344437,-1.3886153,-0.3357908,-1.1292061,-0.116808094,-1.2382433,1.4500775,0.12788737,-0.8117314,0.85531646,-0.6085183,-1.444733,-1.3709635,-0.33592933,-1.5186682,0.8528999
term10,1.3530414,-0.5763023,-0.6945806,0.8624917,-1.774767,-0.18717767,0.11710061,1.0201222,-0.0021993504,0.5897441,0.12392008,-0.37982273,0.38872248,0.54927313,0.7838082,0.09419283,0.84292173,-0.40853053,-0.6249007,0.56801146,1.0539936,-0.49477813,-0.18792158,-1.23619,-0.410615,-1.8344835,-0.58278906,-0.13994454,0.057854645,-1.3653724,-1.2912453,-0.10540776
term11,0.68305236,-0.81222975,-0.039643336,0.69740087,-1.2366434,-0.12469124,-0.5052306,0.5489554,-0.15842687,0.7996316,-0.17205788,0.43041202,0.49764073,0.6677905,0.94808096,-0.20392174,1.0579215,-1.0204715,-0.13012992,1.1096654,-0.35518515,0.1138362,-0.49366,-0.8626896,0.39854166,0.2888364,-0.4012632,0.33853307,0.12818791,-0.23223482,-1.0023259,-0.16276893
term12,0.8648863,0.3235377,0.13284545,1.2266045,-0.87140536,-0.3437046,-1.2695308,-0.42747632,0.36151475,1.3391017,-0.18454464,-0.5540054,1.0902901,1.139182,-1.2728407,-0.25793102,-1.4286734,-2.1896288,-1.4363294,0.39568225,-0.49781477,-1.0003572,-0.41496122,-0.17606325,-0.5159533,0.001601967,-1.00514,0.6460929,-0.18845128,-0.16032259,-0.6354398,-2.015133
term13,1.1859628,1.0883574,-0.10946577,0.7600755,-1.9531986,0.018591028,-0.42410603,-1.2077674,-0.8858428,0.4344371,-0.57116085,-0.548849,0.36751452,0.85838604,-0.5710162,-0.061930973,-1.3722336,-0.9774357,-1.5473857,-0.08048713,0.059295937,0.21060874,0.5084497,-0.055183895,-0.48729756,0.7025872,0.28615388,-0.14147183,0.75813043,-1.4279436,-0.5980716,-0.14459436
term14,0.3296518,1.071741,-1.3534882,1.000791,-1.1435391,-2.574619,-1.5864593,0.4194116,1.5207939,1.238919,0.056861363,-0.4394931,0.85137105,-0.4401471,-1.2567555,0.4490075,-1.394068,-2.5948195,0.061129898,-1.888908,-2.5294726,-0.9148427,1.0134795,-0.5755212,-0.88723254,-2.5002491,-0.6644463,0.05767295,-0.79982823,-0.3660729,-1.0295871,-0.035889454
term15,-0.47052673,0.019171836,0.23410097,-0.8962978,-0.62940645,-0.13569069,-0.019845631,0.72991264,-0.46946198,-0.1253071,0.13861343,0.04566097,0.51741207,0.004298754,-0.61125547,0.35197076,-1.397882,-1.1129209,-0.34045634,0.8396149,0.046287596,0.06256441,-0.05858669,-0.66412187,-0.20556529,0.9008685,0.18645151,0.6300902,-0.0044302773,-0.007992815,-1.0553498,0.44305816
term16,0.062410813,-0.05923124,0.00458173,-0.9369012,-0.3898747,0.2620667,-0.08568419,-0.7563691,-0.055608917,0.14005622,-0.01073555,0.06849931,0.03881307,-0.1668206,0.40380114,-0.07758032,0.84076315,-0.7024382,-0.112443954,-0.6218603,-0.14022067,0.062679134,0.058122974,-0.04581933,-0.17516357,-0.57574457,0.24476096,-0.09258908,0.08344808,-0.3104537,-0.9084799,0.08719462
term17,-0.3073578,-0.92817897,0.12612234,0.77687,-0.6479552,-0.27193812,-0.32451415,-0.85547215,0.07288993,0.33539388,1.3667959,3.4245443,-1.9506456,1.7348748,-0.6211876,-0.6922867,-1.2851306,-1.7097921,-1.1582841,-0.38949028,-0.30857062,0.19837266,-0.24822381,-0.93252975,-0.9480654,-0.08442529,0.7780146,-0.44104028,-1.1297607,-1.504139,-1.4667437,-0.2580919
term18,1.8219726,-0.8925677,0.2580962,-1.1619699,-0.4213043,1.7418426,-0.108043134,1.0552174,-0.45167476,0.25224906,0.6997121,0.15414956,-1.3252319,-0.7273787,-1.4413482,-2.195678,-0.7145709,-1.6974499,-0.35933506,-0.059089012,1.2182535,-0.55502284,-1.6866134,-0.27570036,-0.14706227,0.7327016,-0.28672013,-2.381814,-0.9620098,-0.9539029,-1.1351503,-3.904411
