relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,-0.39440718,1.8512393,0.1435183,-0.20765372,0.25130287,0.90394545,-0.16983233,-1.1067168,2.0093832,1.3023134,0.30274707,-1.5130745,-0.72291094,0.48326445,1.1213604,-3.4401567,0.44979778,0.607645,0.8145029,-1.812727,-1.2698736,1.1487602,0.72596186,-1.729499,-0.79439706,-1.5275773,-0.40909025,-1.4228888,-1.920882,-0.39762706,-0.80118704,0.33909875
term1,-0.5733953,-1.2518165,-0.011417078,0.25446263,-0.12563148,-1.5639291,-0.5359554,-0.7160005,1.2557491,2.34777,0.37627587,-0.45822603,-0.31266138,1.0824643,0.92234045,-0.26293075,-1.0561736,1.3410128,0.73219484,-0.43483678,-0.7088098,-0.773631,-0.4832951,-1.6894922,-0.0771309,-1.3797015,-1.143266,-0.9877599,-0.60831386,-1.1706177,0.80298585,-0.6072348
term10,-1.048272,0.40824926,0.38475522,0.5789152,-0.5615923,0.19853136,-0.78900635,-1.1863937,-0.8059681,1.3896583,-0.9682238,-0.19690517,-0.15067004,0.57948065,0.5578415,0.13205278,-0.13139918,-0.353332,0.93069494,-0.4208571,-1.008072,0.6448229,0.038017895,-1.7989888,-0.6774681,0.039083943,0.8926972,0.9276979,0.7866635,0.56071883,0.48579437,-1.184435
term11,-0.38126218,0.33232582,-0.17086732,0.78689295,0.10696709,0.27110615,-0.48927212,-1.2635509,-0.34832993,0.7551912,0.025666974,0.3205974,-0.14079393,1.1114742,0.71225953,0.23842421,-0.9947869,-0.5498612,0.7764836,-0.532417,-0.7651652,-0.676485,0.72873676,-0.8758123,-0.6517951,-0.59207,0.27338305,0.66071993,0.6258785,0.7166267,0.18230088,-0.1904431
term12,0.55494267,1.2923511,-0.52192,0.40916434,-0.67180276,0.2939068,-0.32949036,-1.2991002,-0.546844,1.446076,0.028157301,0.35816613,-1.5208827,-0.60653657,-1.3629965,0.08135624,0.2841479,-1.3893318,-0.4521219,-1.5874609,-2.2683432,-0.01757472,0.92801505,-0.7085774,-0.06675304,-0.42195925,0.00544799,1.5629498,0.44265983,-0.7009664,-1.9800947,-0.19173324
term13,-0.07853461,-0.027671756,-0.03557449,-2.0028257,-0.6655754,-0.17075635,-0.3083207,-0.8643702,0.21933477,1.5353339,-0.23138301,0.8894594,0.6621114,-0.40005845,-0.46524113,-0.06315008,0.16737333,-0.9654595,-0.81465316,-0.8880487,-1.1498002,0.5060025,0.08808381,-2.0958009,-0.7109144,-0.65348816,0.121577665,0.80836165,0.5766323,-1.1210815,1.1844976,-0.57255006
term14,-1.2995118,-1.1707366,-3.7637906,-1.0414389,0.2672027,0.84892684,-0.35162973,-1.3986169,0.122613475,-0.32851785,-0.2607089,-1.3060232,-0.49336612,-2.3708725,-0.2525885,-1.7318923,-1.6247703,-0.8711995,-0.64546114,0.031769976,-2.2505124,1.3894483,2.8456357,-1.4235227,0.054341115,-2.1248484,-0.16466092,1.1018819,0.46035403,-1.7844547,-1.7750999,0.84194666
term15,-0.5032344,-0.7740731,-0.32843035,-0.50337523,-0.50646555,0.790974,-0.06842542,-0.81297356,-0.72061276,-0.7750217,-0.10008478,-0.3352429,-0.051435076,-0.85026085,-0.7221656,0.15550952,0.052894652,-0.33981082,0.7091142,-0.8972803,-0.46248588,0.0419711,-0.7611729,-1.034897,-0.23066247,-0.37391675,0.10873688,-0.1804583,-0.038571298,-0.6300992,-0.34640947,-0.22929822
term16,-0.17331192,0.06607442,-0.010498001,0.18924275,-0.017730879,-0.075797394,-0.08829027,-0.72584397,0.023473902,-1.0578899,0.25690016,0.038043134,-0.17285588,0.6129533,0.96088505,0.05554129,-0.23552911,-0.025758382,-0.958799,-0.3887329,-0.7413145,0.11548023,-0.12017967,-0.79516894,0.02272968,-0.31406584,-0.16912064,-0.15314853,-0.19222045,-0.108066976,-0.485543,0.089940384
term17,0.08336717,-1.2080228,-1.305607,0.32528093,-1.1163522,-0.30929828,1.9815195,-1.0391507,0.6535114,0.6699349,-1.8235899,0.20638335,-1.3856698,-1.3207985,-2.141146,1.0102209,-1.2341228,1.0865865,-0.8105863,0.34356534,-1.7314359,0.07272269,0.72329897,-1.8847417,-0.44714874,-0.28943136,-1.6340959,0.18447767,0.30354083,0.519294,0.7080776,1.1974641
