,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.4721223,-0.8862222,1.183297,-0.079604656,-0.22432582,-0.7224324,0.46155122,0.21007137,1.5555371,0.0292882,-0.5651035,0.102642514,-0.11704043,-0.43195093,1.1031328,0.34301072,0.97900087,0.078643665,-1.3922148,1.0557659,-0.47979784,0.6143109,2.5624447,0.25577927,-0.060888894,0.07461296,-0.66174304,0.88142353,-0.019787664,-0.7235947,0.28647324,0.34859502
activity,1.425163,-0.21679415,-0.6760392,1.0444621,-0.10481046,-1.236326,0.43784207,-0.039311565,1.4298886,-0.62018865,0.23546244,-0.2103097,0.67070216,-1.2029375,1.0157181,-0.28868997,0.77844125,1.653258,0.16524683,-1.2298104,-1.6144267,-1.3777292,1.6941882,0.7795502,-0.545034,-0.22279993,0.4564681,0.843888,1.1731855,-0.26258296,-0.018350221,-0.72140026
age_group,2.0447178,-2.348905,0.1405808,-1.8395208,0.0027657223,-1.3504895,-0.70657593,0.6279546,1.977114,-0.92857337,0.63379675,1.010464,0.5216133,-0.9072477,0.21134017,1.5158501,0.9982844,1.4610814,2.1802456,0.8327758,-0.6576125,-0.34654006,1.9476024,-0.58957833,0.349407,-0.14818656,0.5950941,-0.23212926,0.6246531,-1.5226443,1.2007099,-0.20137995
alga,0.9603846,0.09035019,0.81888837,-0.84135514,0.26303834,-1.4000401,-0.35124123,-1.1890578,1.749793,-0.7046544,1.8729508,0.09258829,0.2599194,-1.517597,1.6196593,1.4245617,-0.019950481,0.7878268,-0.20347494,0.04016473,0.0083467895,-0.15414697,1.9459839,-0.27204588,0.0446567,0.21704783,-0.17098063,0.13745898,2.1067207,-1.2036102,1.3630975,-0.035722997
amino_acid_peptide_or_protein,0.9213152,-0.9166617,-1.7236437,-1.1729003,-0.18919493,-1.866137,-1.6942118,0.24101709,2.2363062,-0.89410263,-1.5035853,0.78191954,0.7901618,-0.46733427,0.35439864,0.96702796,0.6012078,1.1247121,0.6309007,0.8113007,-1.4162047,0.028438736,2.069516,1.4334954,-0.24028902,0.5380937,0.25654626,1.3531297,0.97625726,-1.1392127,1.3517596,1.5032487
amino_acid_sequence,1.1762098,-0.35517475,0.64608294,-0.13984801,-0.21685097,-0.5418364,0.0013665091,-0.15812819,1.7659892,0.09075255,0.24405691,-0.5850383,2.4502144,-0.99149245,0.9705869,0.1643492,1.4419366,0.4207344,0.3470274,0.032545947,-0.6934874,0.47473392,1.684674,0.11746783,-0.3008714,1.0347096,-0.2879775,0.69954294,-0.6545336,-0.99971706,1.6734647,0.17892815
amphibian,0.68816906,-0.44330138,0.8039508,-0.72274655,0.2495546,-0.7535909,-1.4811798,-0.040295314,1.4045789,-1.4071479,1.5244228,-0.185656,0.9646156,-1.2547966,0.95517886,0.5939407,0.32798395,1.362131,-0.66438955,0.5208027,-0.9913553,0.46025348,1.8401222,-0.37311506,-0.5505876,0.5900789,0.6831608,-0.06647599,1.6462331,-2.1492894,0.7220248,1.8459435
anatomical_abnormality,0.8268108,-0.6995775,1.545954,-0.1491887,0.20203249,-1.0239589,0.6970652,0.51999277,1.6402601,-0.43910164,-0.62966,-0.14276935,-0.09085914,0.45864248,1.0954798,-0.028710648,1.284799,0.2578966,-1.0794643,1.2922583,-0.5153322,0.38532665,2.0807393,0.39627123,0.02508833,0.122262664,-0.78498393,1.1189691,-0.10298157,-0.61443657,0.5604131,0.43878996
anatomical_structure,1.1264515,0.021970447,0.20657232,0.6236614,-0.39786777,-0.29932866,-1.0977855,0.3078322,1.4731221,-0.7805964,-0.5668461,0.44718385,1.0976542,-1.9215515,0.26072878,0.663083,1.4877951,0.6675199,-0.035502475,1.061826,-0.24445643,-0.24300157,1.5686848,-0.102828264,-0.17023422,1.1141042,-0.09754161,1.0494219,-0.10970048,-1.3012122,0.011574418,-0.62762105
animal,1.114446,0.14195073,0.6308748,-1.0949769,-1.3011173,-0.6157298,-0.48510644,-1.5105838,2.0410728,-0.9680214,0.6861881,-0.04179334,0.9394354,-1.145039,0.5863745,0.96040773,-0.22446112,0.566267,-1.4382558,0.062991545,-0.39893043,-0.115915924,2.0320265,-0.7298617,-0.367796,0.39297086,0.45299956,0.2806831,0.9274737,-0.5629107,0.8311398,0.42507082
