,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,molecular_function
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,laboratory_procedure
24,organism_attribute
25,neuroreactive_substance_or_biogenic_amine
26,organic_chemical
27,cell_or_molecular_dysfunction
28,enzyme
29,element_ion_or_isotope
30,qualitative_concept
31,research_device
32,hazardous_or_poisonous_substance
33,patient_or_disabled_group
34,experimental_model_of_disease
35,eicosanoid
36,vitamin
37,physiologic_function
38,body_location_or_region
39,acquired_abnormality
40,virus
41,mammal
42,mental_or_behavioral_dysfunction
43,research_activity
44,antibiotic
45,pharmacologic_substance
46,anatomical_abnormality
47,injury_or_poisoning
48,body_system
49,cell_function
50,organism
51,body_substance
52,entity
53,gene_or_genome
54,bird
55,steroid
56,health_care_related_organization
57,animal
58,food
59,finding
60,bacterium
61,biologic_function
62,body_space_or_junction
63,congenital_abnormality
64,alga
65,anatomical_structure
66,pathologic_function
67,health_care_activity
68,cell
69,inorganic_chemical
70,tissue
71,individual_behavior
72,plant
73,biologically_active_substance
74,therapeutic_or_preventive_procedure
75,chemical_viewed_structurally
76,lipid
77,reptile
78,professional_society
79,hormone
80,carbohydrate
81,immunologic_factor
82,phenomenon_or_process
83,organophosphorus_compound
84,professional_or_occupational_group
85,cell_component
86,family_group
87,nucleic_acid_nucleoside_or_nucleotide
88,social_behavior
89,molecular_biology_research_technique
90,temporal_concept
91,self_help_or_relief_organization
92,molecular_sequence
93,vertebrate
94,substance
95,invertebrate
96,chemical
97,occupation_or_discipline
98,occupational_activity
99,language
100,laboratory_or_test_result
101,fully_formed_anatomical_structure
102,machine_activity
103,embryonic_structure
104,daily_or_recreational_activity
105,behavior
106,indicator_reagent_or_diagnostic_aid
107,drug_delivery_device
108,manufactured_object
109,biomedical_occupation_or_discipline
110,educational_activity
111,amino_acid_sequence
112,amphibian
113,organization
114,group_attribute
115,rickettsia_or_chlamydia
116,intellectual_product
117,human_caused_phenomenon_or_process
118,archaeon
119,fish
120,environmental_effect_of_humans
121,clinical_drug
122,human
123,fungus
124,carbohydrate_sequence
125,activity
126,conceptual_entity
127,nucleotide_sequence
128,classification
129,quantitative_concept
130,physical_object
131,functional_concept
132,event
133,spatial_concept
134,idea_or_concept
