relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-0.15966167,-1.8002411,-3.5592186,1.8880172,-0.99717534,-1.4808822,-1.8224031,2.2850688,0.018623857,-1.1105154,-2.1141143,1.095387,1.4478731,-1.980983,-0.52572393,-1.2072197,2.1766129,-0.4800385,2.512356,2.053203,-2.368321,0.2611204,0.9844336,-0.67363644,-2.442703,-0.55701953,-2.4127352,-0.6642078,1.1401078,-0.8220727,1.4549648,0.9105095
affects,1.2246072,-2.9618313,0.24675378,0.8563237,-3.6983755,1.6142546,-0.14997035,1.1816665,-0.10028227,0.46417227,-0.111951165,3.4344995,0.6934378,1.5221003,-2.480326,-0.9866762,0.026710112,1.4435965,1.6101797,0.8085922,0.17103992,3.037965,3.0211816,0.30813617,-2.576801,1.7424717,-2.8858435,-0.56843626,0.1686479,-3.0685623,-1.2506083,-0.3522337
analyzes,-0.79043543,-2.8800151,0.89808947,-0.7232932,0.70779765,-2.2580166,-3.9729793,0.082645774,0.37900373,1.8652933,3.6438541,2.5835435,3.8403118,1.24761,2.2196248,-2.9454868,0.04874096,-0.43552893,3.1973765,-3.3502057,1.2161497,-3.0849397,-1.9555497,0.75489277,-0.06783422,2.5141654,-1.485212,1.466046,1.5893223,2.266981,-1.6671244,-2.5956738
assesses_effect_of,-0.6990952,-2.4203343,2.0955157,-0.27243832,-2.429103,-0.30600935,2.5949998,4.025061,1.4421649,-2.7587278,0.45914128,-2.8502598,1.9230821,1.3574725,1.9064407,1.4390911,0.29836953,-1.6625484,2.4688885,1.9596353,1.3902358,-3.1648328,-1.0255563,0.8262029,-0.8189287,2.3292902,-1.1108727,1.7968339,1.4427449,3.1752062,0.92848325,-2.7361069
associated_with,-1.9300468,-2.023491,-1.5067774,-0.6457185,-2.2214885,-1.9975824,2.3881695,2.6950543,-0.37393066,1.1830035,2.368436,-2.0666041,0.748738,-0.18377392,3.143319,-1.2484516,0.78259706,2.3383126,-0.7602877,1.8640035,1.2410047,-1.1287348,0.76619947,2.642906,2.0657945,-2.4027424,-1.6511055,-0.35571873,-0.5521477,0.9788455,2.741832,-2.289909
carries_out,1.1783875,-1.491719,4.470681,1.6564441,-1.8199811,-2.5726864,-1.929561,-0.22219443,-3.758983,-0.85736424,-1.5512792,2.7202554,-0.10311126,-1.0005577,-2.440931,3.5516684,0.8285416,-0.6730625,1.8573273,1.250395,-2.1893287,-0.013297582,0.46464178,0.83717424,2.6834986,-0.66067165,-1.965278,3.1052234,-0.40887427,-1.5366321,-0.23400024,0.42304966
causes,-3.0788598,-1.2373412,-1.8233725,2.7485101,-2.8587744,-1.7636583,0.53468823,-0.5332232,0.016039178,-0.522475,1.3068882,0.83065915,-2.395403,-0.29617596,-0.3097817,-0.0020377142,1.7573062,1.8128891,-0.28088793,-2.084273,1.4630498,-0.8542354,-2.7024422,0.5922794,0.80483407,-0.21332861,-4.088951,-2.057461,1.3484545,-0.4881258,3.2207527,-0.38451856
co-occurs_with,-2.5122004,-0.898881,-0.78384644,-3.676391,-1.623821,-3.367924,0.23210272,2.8518784,0.06402541,-2.017179,2.0381348,-1.7804245,-0.14844726,1.8298248,-1.8627864,-2.0023727,1.5819063,0.6299348,0.11508776,2.8655488,-2.2643263,-1.0498046,-3.3360615,-0.08229587,-1.2835716,-2.3649793,-0.6868258,0.11505,2.7319167,-1.2662474,0.18000448,0.89383805
complicates,-0.79618466,-2.4916415,0.58187395,2.0245125,-1.969307,-0.84359276,0.1971786,1.1647804,-0.34459022,0.04262433,1.8262182,-1.8695827,-0.33914542,-1.3902793,2.7975576,-2.8003466,1.5151602,-0.11833402,1.6404055,1.6364,1.3475527,0.4982384,-2.8134868,-0.96074873,-1.4478153,-1.1786566,-2.213036,1.251127,0.9116323,-0.64028585,3.3420136,-1.6552238
conceptual_part_of,-3.6925857,-2.180005,0.42668587,0.29284593,0.14547852,-3.0538404,-2.987421,-1.6457405,-0.2555105,-0.9831917,-0.81160116,2.406009,-1.3860779,-3.0298758,-0.8524404,-0.5383292,1.1024187,-2.253646,0.90983814,-0.8578179,0.98489314,-2.2785196,2.6796522,0.34492242,-0.26228473,1.2789185,-1.5794532,-2.8183231,-3.5625887,-0.6422043,0.3101323,-0.21218622
