,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.88506705,0.8848829,-0.87993103,1.4509034,0.16579725,0.48256972,0.27699795,0.9087499,0.5374415,1.8656356,0.12707092,1.5854894,0.17916532,-0.12356153,1.5557902,0.90162975,1.6530658,-1.3006505,-0.520575,-0.96578,0.8497881,-0.19823183,-1.4274648,-2.1130173,0.91318697,0.550141,0.6858308,0.028163102,1.7251259,0.7069919,-0.73545444,0.28113535
burma,-0.19092347,-1.1700484,1.1457254,-0.46216175,0.691624,-1.7588274,1.3195753,0.9129754,1.0240078,-0.17263766,-0.7863744,0.93026626,-0.23455653,0.35916093,-0.52277845,-0.47688007,0.76754856,-0.41306534,0.24164857,-1.1772722,1.3512839,-0.09871714,-2.6352365,-2.2239244,1.3230916,-0.4872969,-1.4155614,-0.568556,0.77818406,0.7818619,-1.5434828,2.5391748
china,1.085631,-1.3457389,-1.957759,-0.1086474,-1.2092425,-0.6503163,-1.001647,0.58828765,1.2309881,-0.49843773,1.2865441,0.36106876,-0.6631781,-0.6575064,0.4986189,-0.2993369,0.24840538,-1.3200959,-1.2155541,-1.1799195,0.6710468,-0.73116136,0.096219584,-0.96529126,1.8202581,-1.9013932,-1.8663138,0.268735,0.18776825,0.81954336,0.6722635,0.55643934
cuba,-0.13326693,-0.1707507,-1.1025664,-0.52852494,0.35603872,-1.3657123,-0.39941183,1.1787022,-0.0030138295,-0.9878309,-0.91749406,0.35705698,-1.0880609,-0.19057259,0.11832905,0.40394065,0.9157087,-1.5559443,-1.6414146,-0.7237995,1.4018444,1.7902073,-0.15583284,-1.1646101,1.4081429,0.35690635,-2.5219908,-0.09765073,1.3471832,0.07453376,-0.8078577,1.5246831
egypt,-0.30438575,-2.2370126,-1.1984838,0.17753877,1.4036918,-1.7841787,0.7307247,0.3277652,-0.5054438,-0.8560556,0.07575584,1.5205263,-0.57754207,-0.92936647,-0.036757015,0.38616094,-1.1913029,1.1566076,-1.1402217,-0.8536017,1.405002,0.022322537,-1.2465218,-1.2251126,1.1169968,-0.3298171,-0.41862032,-0.5325682,1.0184126,-0.3729907,-1.230676,-0.90276873
india,1.1886456,-1.2502348,-0.0684421,-0.7374785,0.20383914,-0.06584708,-0.8748754,1.2687409,0.7882159,0.1603312,0.17122014,1.9978918,0.6314537,-0.16568981,-2.67969,1.7919754,-0.5859767,0.3712863,-0.65149915,-0.8760415,-0.29859075,0.38759342,-1.625527,-1.4836361,0.15095952,1.3995961,0.03374845,1.3770276,-0.39457294,0.9689387,-1.7108123,0.2693176
indonesia,1.3427329,-1.1613079,-1.1012982,2.4439225,1.0680043,-0.6286515,0.1827818,0.03228245,0.801871,-0.065882534,-0.24525702,0.26107803,-0.14516568,-1.2312934,-0.31300542,2.8128037,-1.9063871,1.2223785,-0.44965678,-0.8601128,-0.70536923,1.3574399,-2.7424102,-1.4131091,-0.7431758,0.3582239,-0.40159625,-1.079451,0.86648357,1.2573656,-1.2185535,1.4083576
israel,-0.67955035,-0.19014448,0.32046255,0.5717109,2.3379114,-0.8508816,0.03743879,0.5724671,1.4109647,-1.4600421,1.0965711,1.1799355,0.6315472,-1.2034638,-0.38360536,0.92457205,-0.60424006,0.79707664,-0.6539525,-1.515029,2.310722,0.2992894,-1.4822037,-2.1319191,-0.08729278,0.9056769,-0.9835879,-1.3723722,1.3270059,0.32420266,1.0369048,0.30804446
jordan,-0.4305086,0.23812066,-1.2326702,1.8428887,1.562704,0.27418318,-0.9340294,0.87453765,1.6830953,-0.24449739,0.17795861,1.5881734,-0.1272719,-0.9202746,-0.94760436,-0.876543,-1.981578,0.6383147,0.21204467,-1.0703542,-1.6618907,0.9028043,-1.074385,-1.8031949,1.3036416,-0.7737043,0.05368228,0.71551573,0.357432,-0.969483,-1.583696,1.633731
netherlands,1.1601467,0.32799274,-0.51255065,-1.0140966,0.21611577,1.4185433,0.58278304,-0.7442636,0.90860015,-0.08057464,-1.5582703,1.5960201,-0.62492955,0.6680959,0.08560379,-0.8090045,-0.67420655,-1.044877,-0.76297593,-0.6844455,0.17707632,0.5404788,-0.95788854,-1.8135412,1.0958359,1.225617,0.054289427,0.030515585,-0.76469064,0.316307,0.67677647,0.9181593
