,entity
0,food
1,individual_behavior
2,indicator_reagent_or_diagnostic_aid
3,laboratory_procedure
4,mental_process
5,genetic_function
6,hazardous_or_poisonous_substance
7,cell_or_molecular_dysfunction
8,neuroreactive_substance_or_biogenic_amine
9,cell_component
10,body_system
11,nucleic_acid_nucleoside_or_nucleotide
12,social_behavior
13,experimental_model_of_disease
14,enzyme
15,bird
16,cell
17,disease_or_syndrome
18,molecular_function
19,anatomical_abnormality
20,environmental_effect_of_humans
21,injury_or_poisoning
22,organic_chemical
23,group_attribute
24,vitamin
25,anatomical_structure
26,behavior
27,bacterium
28,clinical_attribute
29,age_group
30,steroid
31,geographic_area
32,organism_function
33,body_space_or_junction
34,governmental_or_regulatory_activity
35,receptor
36,immunologic_factor
37,amphibian
38,eicosanoid
39,phenomenon_or_process
40,hormone
41,occupation_or_discipline
42,manufactured_object
43,lipid
44,diagnostic_procedure
45,biologically_active_substance
46,antibiotic
47,invertebrate
48,sign_or_symptom
49,chemical_viewed_structurally
50,mental_or_behavioral_dysfunction
51,molecular_biology_research_technique
52,pathologic_function
53,neoplastic_process
54,self_help_or_relief_organization
55,animal
56,cell_function
57,congenital_abnormality
58,carbohydrate
59,nucleotide_sequence
60,reptile
61,plant
62,medical_device
63,patient_or_disabled_group
64,amino_acid_peptide_or_protein
65,biologic_function
66,physiologic_function
67,therapeutic_or_preventive_procedure
68,qualitative_concept
69,chemical_viewed_functionally
70,pharmacologic_substance
71,fish
72,organism_attribute
73,conceptual_entity
74,research_activity
75,natural_phenomenon_or_process
76,machine_activity
77,health_care_activity
78,organ_or_tissue_function
79,substance
80,population_group
81,biomedical_or_dental_material
82,virus
83,acquired_abnormality
84,inorganic_chemical
85,mammal
86,laboratory_or_test_result
87,embryonic_structure
88,rickettsia_or_chlamydia
89,finding
90,body_location_or_region
91,organization
92,fully_formed_anatomical_structure
93,language
94,organophosphorus_compound
95,carbohydrate_sequence
96,health_care_related_organization
97,archaeon
98,human_caused_phenomenon_or_process
99,professional_society
100,alga
101,molecular_sequence
102,body_part_organ_or_organ_component
103,human
104,professional_or_occupational_group
105,tissue
106,regulation_or_law
107,family_group
108,intellectual_product
109,physical_object
110,research_device
111,entity
112,temporal_concept
113,fungus
114,gene_or_genome
115,element_ion_or_isotope
116,group
117,spatial_concept
118,organism
119,idea_or_concept
120,vertebrate
121,clinical_drug
122,quantitative_concept
123,biomedical_occupation_or_discipline
124,daily_or_recreational_activity
125,body_substance
126,chemical
127,drug_delivery_device
128,educational_activity
129,amino_acid_sequence
130,functional_concept
131,event
132,occupational_activity
133,classification
134,activity
