,entity
0,anatomical_abnormality
1,chemical_viewed_structurally
2,disease_or_syndrome
3,gene_or_genome
4,hormone
5,population_group
6,carbohydrate
7,immunologic_factor
8,biologic_function
9,antibiotic
10,lipid
11,cell_or_molecular_dysfunction
12,phenomenon_or_process
13,clinical_attribute
14,inorganic_chemical
15,organophosphorus_compound
16,acquired_abnormality
17,laboratory_procedure
18,element_ion_or_isotope
19,professional_or_occupational_group
20,cell_component
21,physiologic_function
22,hazardous_or_poisonous_substance
23,neoplastic_process
24,body_substance
25,food
26,chemical_viewed_functionally
27,family_group
28,steroid
29,health_care_related_organization
30,nucleic_acid_nucleoside_or_nucleotide
31,finding
32,sign_or_symptom
33,vitamin
34,experimental_model_of_disease
35,diagnostic_procedure
36,organism_attribute
37,receptor
38,health_care_activity
39,body_space_or_junction
40,social_behavior
41,research_activity
42,molecular_function
43,molecular_biology_research_technique
44,organ_or_tissue_function
45,organic_chemical
46,mammal
47,congenital_abnormality
48,organism_function
49,biologically_active_substance
50,temporal_concept
51,self_help_or_relief_organization
52,molecular_sequence
53,mental_or_behavioral_dysfunction
54,body_part_organ_or_organ_component
55,qualitative_concept
56,vertebrate
57,individual_behavior
58,virus
59,substance
60,anatomical_structure
61,invertebrate
62,tissue
63,chemical
64,neuroreactive_substance_or_biogenic_amine
65,amino_acid_peptide_or_protein
66,pathologic_function
67,therapeutic_or_preventive_procedure
68,enzyme
69,biomedical_or_dental_material
70,injury_or_poisoning
71,animal
72,pharmacologic_substance
73,mental_process
74,reptile
75,occupational_activity
76,eicosanoid
77,cell_function
78,natural_phenomenon_or_process
79,medical_device
80,body_location_or_region
81,laboratory_or_test_result
82,geographic_area
83,fully_formed_anatomical_structure
84,machine_activity
85,embryonic_structure
86,daily_or_recreational_activity
87,patient_or_disabled_group
88,alga
89,behavior
90,indicator_reagent_or_diagnostic_aid
91,bacterium
92,research_device
93,manufactured_object
94,professional_society
95,cell
96,group
97,regulation_or_law
98,entity
99,biomedical_occupation_or_discipline
100,educational_activity
101,amino_acid_sequence
102,genetic_function
103,bird
104,organization
105,age_group
106,group_attribute
107,rickettsia_or_chlamydia
108,drug_delivery_device
109,event
110,nucleotide_sequence
111,fish
112,environmental_effect_of_humans
113,amphibian
114,idea_or_concept
115,organism
116,clinical_drug
117,human
118,fungus
119,human_caused_phenomenon_or_process
120,governmental_or_regulatory_activity
121,activity
122,conceptual_entity
123,spatial_concept
124,occupation_or_discipline
125,plant
126,quantitative_concept
127,functional_concept
128,archaeon
129,carbohydrate_sequence
130,body_system
131,intellectual_product
132,classification
133,language
134,physical_object
