,entity
0,mental_or_behavioral_dysfunction
1,antibiotic
2,organism_attribute
3,anatomical_abnormality
4,family_group
5,biologic_function
6,molecular_function
7,laboratory_procedure
8,organophosphorus_compound
9,neuroreactive_substance_or_biogenic_amine
10,acquired_abnormality
11,intellectual_product
12,qualitative_concept
13,physiologic_function
14,gene_or_genome
15,congenital_abnormality
16,indicator_reagent_or_diagnostic_aid
17,professional_or_occupational_group
18,biologically_active_substance
19,organic_chemical
20,organ_or_tissue_function
21,disease_or_syndrome
22,medical_device
23,cell_or_molecular_dysfunction
24,clinical_attribute
25,sign_or_symptom
26,research_activity
27,rickettsia_or_chlamydia
28,mental_process
29,laboratory_or_test_result
30,pathologic_function
31,alga
32,body_system
33,social_behavior
34,receptor
35,self_help_or_relief_organization
36,hazardous_or_poisonous_substance
37,body_space_or_junction
38,nucleic_acid_nucleoside_or_nucleotide
39,inorganic_chemical
40,natural_phenomenon_or_process
41,cell_component
42,immunologic_factor
43,pharmacologic_substance
44,carbohydrate
45,hormone
46,organism
47,neoplastic_process
48,regulation_or_law
49,chemical_viewed_structurally
50,spatial_concept
51,enzyme
52,injury_or_poisoning
53,tissue
54,cell
55,population_group
56,organism_function
57,virus
58,bacterium
59,fully_formed_anatomical_structure
60,behavior
61,phenomenon_or_process
62,clinical_drug
63,eicosanoid
64,age_group
65,diagnostic_procedure
66,cell_function
67,human
68,molecular_biology_research_technique
69,steroid
70,fungus
71,finding
72,individual_behavior
73,drug_delivery_device
74,genetic_function
75,experimental_model_of_disease
76,quantitative_concept
77,amino_acid_peptide_or_protein
78,food
79,vitamin
80,temporal_concept
81,professional_society
82,body_location_or_region
83,geographic_area
84,therapeutic_or_preventive_procedure
85,health_care_activity
86,animal
87,lipid
88,group_attribute
89,bird
90,organization
91,element_ion_or_isotope
92,chemical
93,occupational_activity
94,embryonic_structure
95,research_device
96,body_part_organ_or_organ_component
97,vertebrate
98,chemical_viewed_functionally
99,educational_activity
100,patient_or_disabled_group
101,environmental_effect_of_humans
102,governmental_or_regulatory_activity
103,substance
104,activity
105,reptile
106,conceptual_entity
107,group
108,biomedical_or_dental_material
109,amphibian
110,body_substance
111,occupation_or_discipline
112,invertebrate
113,plant
114,anatomical_structure
115,health_care_related_organization
116,mammal
117,manufactured_object
118,physical_object
119,nucleotide_sequence
120,fish
121,human_caused_phenomenon_or_process
122,classification
123,language
124,molecular_sequence
125,machine_activity
126,archaeon
127,amino_acid_sequence
128,daily_or_recreational_activity
129,biomedical_occupation_or_discipline
130,functional_concept
131,idea_or_concept
132,event
133,carbohydrate_sequence
134,entity
