,entity
0,pathologic_function
1,qualitative_concept
2,quantitative_concept
3,research_activity
4,hormone
5,injury_or_poisoning
6,genetic_function
7,lipid
8,body_space_or_junction
9,organism_function
10,molecular_function
11,individual_behavior
12,drug_delivery_device
13,amino_acid_sequence
14,age_group
15,enzyme
16,biologic_function
17,alga
18,patient_or_disabled_group
19,finding
20,research_device
21,amino_acid_peptide_or_protein
22,gene_or_genome
23,physiologic_function
24,embryonic_structure
25,mammal
26,steroid
27,immunologic_factor
28,pharmacologic_substance
29,mental_or_behavioral_dysfunction
30,organ_or_tissue_function
31,anatomical_structure
32,health_care_related_organization
33,vitamin
34,disease_or_syndrome
35,laboratory_or_test_result
36,self_help_or_relief_organization
37,chemical_viewed_functionally
38,body_part_organ_or_organ_component
39,acquired_abnormality
40,educational_activity
41,neoplastic_process
42,laboratory_procedure
43,professional_or_occupational_group
44,antibiotic
45,tissue
46,biomedical_or_dental_material
47,cell_or_molecular_dysfunction
48,molecular_biology_research_technique
49,occupational_activity
50,food
51,diagnostic_procedure
52,machine_activity
53,social_behavior
54,mental_process
55,anatomical_abnormality
56,congenital_abnormality
57,clinical_attribute
58,receptor
59,body_substance
60,invertebrate
61,virus
62,organic_chemical
63,animal
64,carbohydrate
65,eicosanoid
66,family_group
67,nucleic_acid_nucleoside_or_nucleotide
68,hazardous_or_poisonous_substance
69,experimental_model_of_disease
70,bacterium
71,fish
72,biologically_active_substance
73,organophosphorus_compound
74,environmental_effect_of_humans
75,cell
76,bird
77,sign_or_symptom
78,entity
79,amphibian
80,chemical
81,intellectual_product
82,neuroreactive_substance_or_biogenic_amine
83,natural_phenomenon_or_process
84,health_care_activity
85,rickettsia_or_chlamydia
86,population_group
87,fully_formed_anatomical_structure
88,organism_attribute
89,indicator_reagent_or_diagnostic_aid
90,medical_device
91,cell_component
92,inorganic_chemical
93,organism
94,regulation_or_law
95,chemical_viewed_structurally
96,vertebrate
97,behavior
98,clinical_drug
99,cell_function
100,human
101,fungus
102,temporal_concept
103,professional_society
104,body_location_or_region
105,geographic_area
106,therapeutic_or_preventive_procedure
107,phenomenon_or_process
108,group_attribute
109,organization
110,element_ion_or_isotope
111,governmental_or_regulatory_activity
112,substance
113,activity
114,reptile
115,conceptual_entity
116,group
117,occupation_or_discipline
118,spatial_concept
119,plant
120,carbohydrate_sequence
121,body_system
122,manufactured_object
123,functional_concept
124,physical_object
125,nucleotide_sequence
126,human_caused_phenomenon_or_process
127,classification
128,language
129,daily_or_recreational_activity
130,molecular_sequence
131,archaeon
132,idea_or_concept
133,biomedical_occupation_or_discipline
134,event
