relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-1.9436831,2.8183823,-2.9474714,2.0534086,-1.0456342,-0.10689223,0.8262616,0.039345093,-0.51516944,-0.8276491,1.9070318,0.9123229,0.2121037,2.1448684,0.53929925,-2.0880866,-5.9481435,3.1332183,6.463941,4.896296,6.071131,0.88352436,0.6175875,-3.5843534,5.032199,-4.808085,-0.8423722,-9.181209,1.7100927,-2.0293417,1.2076641,1.0118384
aidenemy,1.151459,1.3410941,-0.84498507,0.14026357,-1.4925429,-1.0570853,1.0703641,-3.0814023,0.44693136,0.21811807,1.7343438,-1.5186127,0.6153393,3.580555,1.3025308,-4.414477,-2.5442863,-1.0692041,-0.20090687,2.6707861,3.090765,0.3908046,-2.8186414,0.45433927,0.23888063,-2.470368,-0.46339813,-1.3086476,-0.12862608,1.7491063,0.9675479,2.4397228
attackembassy,0.6941833,3.8359694,1.2916762,1.4806893,-0.12299582,-2.902892,-2.797095,-2.4955611,2.0923517,-0.673435,-0.07913148,0.2524242,-1.8716464,1.44935,-0.50557387,-3.5660355,0.76864594,3.355102,-1.8829062,-2.3199294,-1.741154,-6.0085864,-4.694425,3.8570335,-2.421198,-1.8970299,-4.59173,2.9359999,-2.190619,0.24269813,-4.9895043,3.416837
blockpositionindex,3.7803435,-0.8195292,-1.7452687,0.75261295,-2.6700847,-0.4245453,1.1141514,-0.8500443,0.018192936,-0.6340523,-4.5990195,0.9407631,-0.11560213,-0.8729853,-0.20454977,-2.914585,3.6922066,1.2701408,-1.5135148,-0.21046972,1.451224,4.6478763,-1.5065677,6.763466,-4.7080984,3.0906882,2.8424098,0.28775594,2.0149996,1.2010556,0.02748083,4.0980186
booktranslations,-0.63929737,-0.5795499,-1.1705449,0.8095472,1.2913829,-2.6194828,-1.4847813,-0.33777812,0.18174942,-0.9798189,-1.7006269,-1.7695957,1.9544909,-0.3710454,-1.0370749,-2.6959395,-4.408064,6.6930156,4.4565554,0.8275438,-2.6724288,6.0827274,5.438235,-1.1081963,-3.3356757,-3.3997684,3.6045048,-0.53306216,2.2159972,-0.08073404,2.6542244,7.8704987
boycottembargo,-2.0076833,-0.02921822,-0.9995055,-1.2545648,-0.8022988,-1.2135226,-2.3569908,1.0197841,0.38810405,-3.0127883,0.5365355,0.5351392,2.9167717,0.31116378,0.6830989,-4.5470457,1.0609503,-0.66839296,4.8868337,1.9260187,0.20206623,2.0397487,-1.0196049,-2.4173589,-0.010596503,3.64732,1.1691984,-3.2011743,0.2387623,-4.742623,1.9338148,5.3098207
commonbloc0,0.98775464,-0.8369823,1.4181502,3.554023,-3.0146997,-0.6788598,-0.97004753,-0.6939681,-0.5354284,-0.84383744,-1.8664092,-0.43651342,2.8491044,1.6261063,2.4560652,-2.929033,-1.1217952,-0.42695445,-1.3730175,4.38075,1.3765708,1.4989625,3.9892495,3.2982593,-4.2206917,-4.6984577,1.2966914,2.5530553,-4.104535,6.2292457,0.16403252,3.7085092
commonbloc1,3.011099,2.346785,-0.15770587,-0.33147866,-0.051460773,-1.6784722,0.7585906,1.1063571,-1.6912214,-0.6070739,-2.0740447,-0.45081168,-1.65284,-1.5735493,-0.43722513,-0.1486479,-3.5335124,-2.5332584,-0.31681016,2.4423065,1.5132719,1.0287715,5.729614,-1.6159573,1.8284328,4.9257336,-0.82763183,-0.88327307,-0.774707,0.6273355,-1.7057763,1.4653298
commonbloc2,-1.6575334,-1.1008451,-0.7583099,-1.2236764,0.11804249,-0.13572368,0.8538726,-1.5669222,0.40012833,-2.0629623,4.2004175,-0.35945687,-1.7614712,0.80660355,-0.36074632,-1.8443569,-1.3257388,-0.23351206,1.3584034,-2.374781,-2.591449,-0.13069332,-0.3698676,4.2257195,0.6851202,-5.6250277,-2.4415436,3.3400905,-0.03686797,0.26640165,0.6066721,-0.9142391
conferences,0.92254686,-2.9699218,-0.29327047,-1.9377584,-0.6259505,1.2200035,1.1647866,-1.2914771,-2.3529954,-0.75074464,-2.117756,-0.20348565,0.38605526,0.0469079,-4.731783,-3.106669,1.7240247,-1.6679041,0.5158577,4.2353597,-3.2405727,-0.23875587,2.7926214,-0.18798244,2.9569345,-6.751587,-1.1584224,1.7970109,0.9957574,-1.1646267,-5.8026257,3.151638
dependent,-1.8284177,1.6875957,-1.4956391,-1.2101445,0.016538281,-0.8124894,-3.0715032,-0.58749706,1.3786323,-0.85765314,0.32077685,-3.3129056,0.16262917,-0.49426523,-2.65382,-1.83442,3.1705966,-2.6774437,-2.0351496,-2.8386064,1.7591298,0.88826936,3.1231387,-2.4866269,1.60919,-1.8633608,2.654271,0.51972604,2.362051,-0.1280279,3.0346215,3.6362062
duration,0.9767562,0.040698685,-3.2034326,3.999396,-0.3445158,-2.529979,-0.14539154,-1.8295692,-0.02329803,-1.7168621,3.409516,-1.0533419,1.3122802,0.5925322,-0.08880843,-2.2263331,-1.0960925,1.4442617,4.6428223,3.6381981,-1.1618581,-2.7849016,2.8666275,-0.72093517,2.7596529,-2.5549624,1.1552242,-2.3164887,-2.6650279,4.1905675,-0.62704,0.9621469
economicaid,-0.038589254,2.6526525,3.0301201,1.3859787,1.3792354,-1.4698727,2.7000246,-0.44674927,-3.1742156,-4.097517,-0.6049686,-2.3086727,-4.250863,-2.8014412,-1.70677,-0.8064715,-2.4645603,1.1408662,0.9478013,3.356119,-1.3653498,-0.5322064,3.6917279,-0.8653709,0.91686636,-0.7206118,-2.206764,1.1699708,-2.7533567,0.41021815,5.933676,-0.05139746
eemigrants,-0.37550324,1.5415727,-1.6148014,1.2282616,-0.1561664,-1.7566622,-0.34887612,-3.9964473,0.21995859,-1.9123399,-1.5322118,-1.8688653,-1.9267887,-0.19991985,0.56498945,-2.324785,-4.27576,0.44662344,5.746832,-0.43185362,0.87625253,2.924267,1.1019237,5.480533,0.4839218,-4.983975,-1.5619984,-1.7407361,-4.685603,3.5415752,2.360957,5.579426
