,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.9358925,0.47843486,0.5938033,0.99099076,-0.22365066,-1.0388097,-0.07212716,-0.6996087,0.20828703,0.4454501,-0.71717304,0.63620794,0.09555738,0.66250825,-1.1171877,1.1595421,-0.3393646,0.019752447,0.8592643,-0.12384326,1.2947712,0.88337463,0.56754035,0.7992645,-0.21896212,0.31873718,0.4936153,0.92189467,0.31677178,1.1814864,-0.8885849,0.22048683
activity,-1.1477572,-0.5044767,-0.57016575,-0.21293838,-0.6754341,-2.1684468,1.04361,-0.1271848,1.6388186,1.3310943,-0.0620375,1.3481449,-0.5971564,-0.37147844,-0.42057544,0.6607797,-0.08785614,-0.48839843,0.3035979,-1.4442844,1.5162942,1.2394156,0.56951034,1.9460804,0.9580496,0.78556544,0.45332995,-1.1451979,0.3879785,0.55036074,-0.23349437,-0.08397061
age_group,0.85067964,-0.44007674,1.400111,-0.48313966,-1.1398245,-1.7316042,0.9079068,0.38484117,-0.08552185,1.7237552,0.6612597,1.176163,-0.19262777,0.8196005,-1.145237,-0.21951693,0.35848328,0.08068281,0.8435447,-0.5023524,1.6739148,1.5951035,0.20044516,1.9333377,0.28860036,0.7693602,0.010605464,0.12253991,0.079906575,-0.2956665,-0.3105394,-0.028701948
alga,-0.57615775,-1.0618526,0.72427577,-0.7525462,-0.9011595,0.32853526,-0.5490057,-0.09592233,-1.0054169,0.9167404,0.64692587,1.6306071,-0.3380944,0.36512965,-0.81118923,0.7959609,1.8273169,-0.07353205,0.6309769,-0.10672312,1.6987725,0.14151455,1.674146,-0.019036403,0.71300805,0.39273536,0.28697464,-0.05779562,0.665038,0.6298586,-0.49414474,-0.3235971
amino_acid_peptide_or_protein,-0.094266824,-1.0475361,0.8073961,-0.5411974,-0.55005723,0.44276094,-0.07732637,0.46391267,-0.9646076,1.0732683,-0.35945714,1.3566103,-0.23002823,0.04998556,0.029160071,0.4274181,0.7964984,0.073472455,-1.605708,-1.1555036,1.7334812,0.45123187,-0.14042126,1.6461114,0.5524121,-0.8307109,-0.80908734,-0.1384219,-0.17188482,1.358555,0.30418354,-0.12272706
amino_acid_sequence,-0.7461395,0.07153295,0.8763494,-0.13921891,-1.1298642,-0.37495756,0.4764563,-0.5241448,-0.5567897,0.26709932,0.037039805,1.301212,-0.09044253,0.29000056,-1.637647,0.4505497,-0.3192257,-0.06231508,1.0087987,-0.41432863,1.8358332,0.5641149,-0.3125916,0.48288745,-0.5179427,-0.6451399,0.35525924,-0.5421835,1.2016507,-0.30808198,-0.36962748,-0.16377358
amphibian,-0.5959365,0.6804316,-0.19367768,-0.035378613,-0.8919194,-0.3715237,-0.7513462,-0.36311358,-0.14474195,1.5981053,1.9017345,1.2141933,0.5029713,0.507666,-1.0551867,-0.23990479,1.3814969,-1.061507,-0.3956522,-0.77507114,1.4759426,-0.111586936,0.8471658,1.0286126,-0.61982423,-0.00055056467,0.8797103,-0.20275198,0.6366634,0.09986824,0.120453805,0.08757946
anatomical_abnormality,-1.195478,0.12338469,0.6777415,0.5740391,0.0129452385,-1.1264067,-0.018779453,-0.29645446,-0.34026748,0.51290315,-0.9520204,0.88752586,-0.7821693,0.54549384,-0.9951641,0.38453975,-0.13786376,-0.29476088,1.3750979,-0.377377,1.189895,0.8272733,0.49770197,0.3706531,0.3603325,0.3677124,0.7621344,1.1643444,0.3741846,1.4079263,-0.9504742,0.64566875
anatomical_structure,-2.1429827,0.101869695,0.12716362,-0.14797054,-0.18619111,-0.76228195,0.34765238,-0.193439,-0.7870945,1.3358866,0.45410475,1.1042945,-0.3369609,0.09132995,-0.7829707,2.0388083,0.70033276,-0.29615816,0.39819148,0.52083683,1.9959569,1.0158927,0.60099083,1.2031426,-0.27778572,0.6358056,-0.115134425,-0.40756646,-0.45196593,0.541262,-0.23541072,-0.46952462
animal,-0.46076676,-0.88992935,0.28044188,-0.45758295,-0.9895161,0.012097627,-1.2345288,0.038730115,-0.24256873,1.3137237,1.1667612,1.0699619,0.0055469233,0.6334847,-0.9252579,0.49720547,1.5449679,-0.44680887,0.030716753,-0.98124963,1.5043935,0.39699388,0.93124324,0.12294574,-0.07392323,0.23837052,0.96960557,-0.9596398,-0.9323588,0.32806498,-0.52031136,0.72484356
antibiotic,-0.16881312,-0.5441608,0.5419209,0.34018895,-1.489103,0.5574869,0.6762606,0.25230736,0.46637887,1.1240686,0.16959889,1.0661559,-0.7710729,1.836616,-0.09233693,1.6102043,-0.83897996,0.32332516,-1.0665103,-0.5769631,1.552393,0.8548855,-0.5618849,1.0260197,-0.2634181,-0.45618212,-0.49058655,-0.1378732,0.2021925,1.0179679,-0.24060066,-0.5630597
