,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,1.4242257,-1.2930859,1.0433536,-0.66829455,-0.07360228,-0.778321,0.604957,1.0537612,1.410698,0.8098822,1.6165452,0.52355295,-0.9436053,-1.5990112,-1.1224308,0.10579892,-1.2503301,2.2357783,0.42594486,1.3919218,0.028789451,1.9896408,1.8179744,-0.5973019,-0.48792705,1.7106392,-0.070669495,0.4031046,0.39495075,-1.9849248,-0.7063026,0.3251033
burma,0.020641169,0.86813194,0.6345725,-0.015898751,-2.1740274,0.10802142,-1.3234162,-0.01796174,-0.5593508,0.74683034,1.1595966,0.10650425,1.9646171,-0.3433207,-0.22730596,-1.1887949,1.0250453,0.6378478,2.4490466,1.0272465,-1.0119528,1.1402568,1.7665318,-0.5974791,-1.125521,0.37645337,1.6496129,0.11941181,-0.40419853,-0.9931148,-0.11888666,-1.0326995
china,-0.38002932,1.774895,-1.1408088,-1.1400113,-1.5789021,-0.62031657,-0.14936247,-1.3143471,3.6144426,0.4020841,0.10854363,0.9464117,0.84516656,0.58128875,-1.1581346,1.037558,-1.7216222,2.2286258,0.7835243,1.9537934,1.7832203,0.86550814,0.8255941,2.7760801,-1.5480766,-0.9563752,0.031670492,1.3701415,-1.265405,-1.8137618,0.33026502,0.114971586
cuba,0.4313956,1.395339,0.68402934,-0.5952733,-0.7655541,0.37847692,-0.3278443,-1.8198678,-1.1770405,-0.6726819,1.5466195,0.36879334,-0.26387984,0.053694136,-0.57245,-2.0507503,-1.6038266,0.5909202,1.8582824,0.49642193,-0.27426785,1.7317237,1.6415558,-0.75689423,-1.4248171,-1.0227532,0.5953722,0.06541028,-1.1982206,-1.3295686,-0.5652129,0.8205282
egypt,0.8876902,0.97072005,0.28151312,0.35358378,-1.6842449,2.6176586,0.047510132,-0.28781253,-0.5260456,-0.15949006,1.8971957,-0.17826384,1.9167233,-1.3787127,-0.56568813,0.16900352,0.7973692,0.33219895,-0.25861186,0.18510155,-1.0453805,1.9781731,1.4749923,-0.8272805,-0.96694744,-0.1914469,-0.19255827,0.09285217,1.6012076,-1.1796305,-0.116500966,0.07420292
india,1.4720112,0.2662352,2.6541433,0.28991923,-1.6571823,0.14743051,-0.34339416,-0.5234017,0.85676056,1.0552993,1.6349525,-1.9943492,1.7861472,-0.1317091,-1.0158126,-0.23439755,0.28872085,-0.59595746,1.4431583,-0.35678256,1.4129575,1.7036837,0.7369499,-0.3049914,-0.0493058,0.32120496,0.06342997,-0.6650809,-0.33606008,0.039747246,-1.5175126,2.20057
indonesia,0.5652951,0.8783862,0.7499241,1.6812867,-1.0105112,-0.27934983,-0.9346557,-1.9087604,-1.1457075,0.00876193,0.5602009,1.3155705,0.8877407,-0.73406005,-1.1913347,-0.50202197,0.69805,1.1285582,1.9681273,-0.55936986,1.3244717,1.1009399,0.6163676,-1.4449569,0.63865685,0.6851865,-1.6279235,0.09865407,0.04345927,-0.96874315,0.1877394,-0.88037336
israel,-1.830155,0.9429757,0.15110107,0.09505323,-0.8825505,1.1819804,0.95577973,0.06480984,1.1966136,1.339418,0.7352562,0.15641797,1.7057005,-1.198277,-2.1578197,-0.48933068,1.3514208,1.4697794,1.106352,0.29778242,0.7694936,1.7306277,-0.17238529,0.32824123,0.11559107,0.070557766,-0.8734875,0.30967402,-1.1288449,-1.0015181,-1.5871229,-0.3618462
jordan,1.2128185,2.212782,1.5274963,1.2684736,0.10311073,-1.4150817,-1.2693899,-0.2915312,0.24143073,1.1254433,0.34231046,-0.39085108,0.37399903,-0.3793572,-0.6952281,0.51981616,2.1069934,1.1910949,1.8374084,1.8910047,0.572014,0.80106485,1.6210241,-0.56560045,-1.7979083,1.1873212,-1.3822662,-0.022274997,-0.79268634,-1.1468134,1.4873805,-0.5902215
netherlands,-0.4818135,1.5269656,0.16056329,-0.6718264,-0.38044816,0.1299586,0.76329386,-0.41455176,-0.0413375,2.8689613,0.08157117,-1.3772341,0.06575937,-0.26606637,0.070771866,-0.3331091,-1.3093034,-1.2124175,1.0350366,1.8059263,1.0705955,2.3987904,0.024889842,1.2585019,-0.681725,2.7465904,0.4920304,-2.2060852,0.42394033,-1.0738926,-1.6070437,-1.2881917
poland,0.85374045,1.612972,-0.18199217,-0.72868675,-0.37569153,-0.8705039,-0.70223665,0.18746035,0.5747067,0.26775616,0.7490734,1.1640269,-0.43885243,0.7733601,-1.4358575,-1.6185956,-1.7654772,-0.22171667,1.6800807,-0.5216202,-0.98291105,1.1992183,0.87699044,0.86418194,-0.9553864,-0.8825882,0.41754076,-0.16785821,0.860076,-1.2936862,-1.355608,-0.5521205
uk,-0.73198175,0.1933476,0.11809419,-0.6900667,0.7165594,-0.4162608,0.77621263,0.15360963,0.2960947,-1.708793,0.21933906,-0.78523815,-0.40249848,-0.8006565,0.48610952,-0.53247833,-0.96475655,-0.52772737,1.9167879,0.7291669,0.7070977,0.89052033,-1.0732456,-0.012197856,-0.3838388,0.8459145,-1.5105842,0.09408595,0.7838714,-0.20715936,-1.234144,-0.41076908
usa,0.13674553,-0.44099322,2.0807235,2.5879312,-1.3989704,0.22502115,1.8388653,-1.0311657,0.006937791,-0.6390736,-2.3746393,-0.85245794,-0.98020333,1.4571793,-0.17699684,-0.31556407,-1.2097507,0.55995214,0.015682915,-0.23008624,0.6815575,0.13531092,0.26205343,-0.6338018,-2.5811284,1.2914636,-0.7768786,1.0721781,0.40805614,-1.1948127,-1.0117328,-1.3615508
ussr,1.2355441,-0.027707608,1.6884239,0.2985695,-0.8178257,1.5474062,-1.4583228,-0.059049066,0.74428123,-0.05685636,0.9777966,-1.7691518,-0.7681713,-0.61247677,-0.3159084,1.1753552,-1.2606139,0.338621,1.4521254,1.284132,-0.72881377,0.32589188,0.85228574,0.38210344,1.0445874,-1.3954005,-1.5275832,1.5523667,-1.5982003,-1.3088461,-0.49932006,-1.5959485
