,entity
0,hazardous_or_poisonous_substance
1,cell_or_molecular_dysfunction
2,neuroreactive_substance_or_biogenic_amine
3,cell_component
4,body_system
5,nucleic_acid_nucleoside_or_nucleotide
6,social_behavior
7,experimental_model_of_disease
8,enzyme
9,temporal_concept
10,cell
11,disease_or_syndrome
12,molecular_function
13,anatomical_abnormality
14,environmental_effect_of_humans
15,injury_or_poisoning
16,organic_chemical
17,group_attribute
18,vitamin
19,anatomical_structure
20,behavior
21,bacterium
22,clinical_attribute
23,laboratory_procedure
24,age_group
25,steroid
26,geographic_area
27,organism_function
28,body_space_or_junction
29,archaeon
30,receptor
31,immunologic_factor
32,mental_process
33,eicosanoid
34,phenomenon_or_process
35,hormone
36,occupation_or_discipline
37,manufactured_object
38,lipid
39,diagnostic_procedure
40,embryonic_structure
41,antibiotic
42,invertebrate
43,sign_or_symptom
44,chemical_viewed_structurally
45,mental_or_behavioral_dysfunction
46,molecular_biology_research_technique
47,pathologic_function
48,neoplastic_process
49,self_help_or_relief_organization
50,animal
51,cell_function
52,congenital_abnormality
53,carbohydrate
54,reptile
55,plant
56,medical_device
57,patient_or_disabled_group
58,individual_behavior
59,biologic_function
60,physiologic_function
61,therapeutic_or_preventive_procedure
62,chemical_viewed_functionally
63,pharmacologic_substance
64,vertebrate
65,organism_attribute
66,conceptual_entity
67,human_caused_phenomenon_or_process
68,research_activity
69,fish
70,genetic_function
71,natural_phenomenon_or_process
72,machine_activity
73,qualitative_concept
74,health_care_activity
75,organ_or_tissue_function
76,substance
77,population_group
78,biomedical_or_dental_material
79,virus
80,governmental_or_regulatory_activity
81,acquired_abnormality
82,inorganic_chemical
83,mammal
84,laboratory_or_test_result
85,rickettsia_or_chlamydia
86,finding
87,body_location_or_region
88,fully_formed_anatomical_structure
89,organophosphorus_compound
90,food
91,molecular_sequence
92,carbohydrate_sequence
93,health_care_related_organization
94,nucleotide_sequence
95,biologically_active_substance
96,professional_society
97,tissue
98,indicator_reagent_or_diagnostic_aid
99,body_part_organ_or_organ_component
100,amphibian
101,human
102,idea_or_concept
103,professional_or_occupational_group
104,amino_acid_peptide_or_protein
105,regulation_or_law
106,family_group
107,intellectual_product
108,research_device
109,entity
110,organization
111,event
112,fungus
113,gene_or_genome
114,element_ion_or_isotope
115,functional_concept
116,group
117,spatial_concept
118,chemical
119,clinical_drug
120,quantitative_concept
121,occupational_activity
122,alga
123,biomedical_occupation_or_discipline
124,daily_or_recreational_activity
125,body_substance
126,educational_activity
127,drug_delivery_device
128,physical_object
129,bird
130,amino_acid_sequence
131,language
132,classification
133,activity
134,organism
