,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,fish
7,professional_society
8,tissue
9,plant
10,natural_phenomenon_or_process
11,receptor
12,health_care_related_organization
13,immunologic_factor
14,daily_or_recreational_activity
15,organism_attribute
16,cell_component
17,injury_or_poisoning
18,disease_or_syndrome
19,quantitative_concept
20,pathologic_function
21,fungus
22,diagnostic_procedure
23,hormone
24,cell
25,biologic_function
26,mental_or_behavioral_dysfunction
27,sign_or_symptom
28,individual_behavior
29,amino_acid_peptide_or_protein
30,organophosphorus_compound
31,human_caused_phenomenon_or_process
32,antibiotic
33,body_location_or_region
34,laboratory_or_test_result
35,organ_or_tissue_function
36,behavior
37,anatomical_abnormality
38,acquired_abnormality
39,nucleic_acid_nucleoside_or_nucleotide
40,educational_activity
41,experimental_model_of_disease
42,hazardous_or_poisonous_substance
43,congenital_abnormality
44,health_care_activity
45,professional_or_occupational_group
46,amino_acid_sequence
47,body_system
48,drug_delivery_device
49,pharmacologic_substance
50,molecular_function
51,reptile
52,therapeutic_or_preventive_procedure
53,gene_or_genome
54,chemical_viewed_structurally
55,element_ion_or_isotope
56,body_substance
57,social_behavior
58,laboratory_procedure
59,organic_chemical
60,food
61,fully_formed_anatomical_structure
62,steroid
63,human
64,lipid
65,phenomenon_or_process
66,bird
67,environmental_effect_of_humans
68,molecular_biology_research_technique
69,invertebrate
70,cell_function
71,embryonic_structure
72,organization
73,biologically_active_substance
74,vertebrate
75,conceptual_entity
76,entity
77,research_activity
78,clinical_drug
79,group
80,governmental_or_regulatory_activity
81,occupational_activity
82,physiologic_function
83,cell_or_molecular_dysfunction
84,geographic_area
85,neuroreactive_substance_or_biogenic_amine
86,biomedical_or_dental_material
87,body_space_or_junction
88,inorganic_chemical
89,nucleotide_sequence
90,indicator_reagent_or_diagnostic_aid
91,medical_device
92,alga
93,research_device
94,manufactured_object
95,population_group
96,substance
97,temporal_concept
98,activity
99,animal
100,amphibian
101,rickettsia_or_chlamydia
102,mental_process
103,enzyme
104,genetic_function
105,eicosanoid
106,virus
107,finding
108,archaeon
109,age_group
110,self_help_or_relief_organization
111,qualitative_concept
112,anatomical_structure
113,carbohydrate_sequence
114,chemical_viewed_functionally
115,physical_object
116,molecular_sequence
117,carbohydrate
118,patient_or_disabled_group
119,chemical
120,mammal
121,language
122,spatial_concept
123,regulation_or_law
124,occupation_or_discipline
125,bacterium
126,group_attribute
127,idea_or_concept
128,functional_concept
129,machine_activity
130,biomedical_occupation_or_discipline
131,intellectual_product
132,organism
133,classification
134,event
