relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term0,0.09078675,-0.34415808,-0.67228085,-0.8620633,-0.29873395,-1.5276732,1.3377606,1.573101,1.1694546,0.76566714,-0.58678174,0.34360075,-1.4470924,-2.136966,-1.5617945,0.83919287,0.8070269,1.8691826,1.5170752,0.77298206,-0.023784693,1.7141166,-0.96099234,-0.81563324,-0.46266773,0.3684224,0.3558326,-1.9022245,-1.691318,-0.10167515,1.0496656,-2.4603457
term1,-0.60927385,0.46400023,0.5583724,-0.88720655,-0.16533992,0.4661204,1.3826435,-0.11478449,-1.3371319,-0.65137285,-1.0916543,1.3951538,-0.9274348,-0.67308426,-1.5343028,0.2744441,1.3531424,0.03817694,0.12465422,-1.2613583,-0.00832727,-2.0227294,-0.02503995,-0.1666596,-0.7402322,-1.5541395,-0.7193497,-1.8203082,1.0257627,0.3606928,1.3434824,-1.2473595
term10,-0.050337613,-0.9670005,-0.056630388,-1.3339916,0.32204375,0.6237846,1.2676376,-0.15315971,0.4957724,-0.33285618,1.1682311,-0.3095569,0.41484553,-0.19111848,-1.4821475,-0.3387775,0.7321153,0.014544311,-0.8968074,0.47593015,-0.12754655,0.20350602,-1.7144518,0.132946,-0.9446261,0.44403276,0.29777196,-0.9310747,-0.6803916,-0.8007339,1.457373,0.9603677
term11,-0.8084463,-0.20955063,0.2536972,-0.915952,-0.5150155,0.026547275,1.0380269,0.12364161,0.46974745,-0.31648284,0.47247192,0.6364494,0.8861712,1.0878377,-1.0387707,-0.6160386,0.78586614,0.010915641,-0.916078,0.49897006,-0.004111222,0.513388,-0.18788464,-0.25532895,-0.21935716,-0.11370646,0.0044020643,-0.99077797,-0.10861941,-0.61040664,1.0575628,0.90606123
term12,-0.051561914,-0.76834774,0.60441613,-1.4541804,0.10140988,-0.90282804,-0.76669985,-0.2183035,-1.067116,0.56290185,-0.8172448,0.26245797,-0.73216975,-0.6899437,-0.5362685,0.15509123,-2.027805,-0.17225344,-0.32292822,-0.5812642,0.40920937,-0.7737718,0.45964426,0.571379,0.39551753,-0.5444455,0.2035421,-2.1210687,-0.830295,0.94471115,0.94124246,2.151548
term13,-0.12732334,-0.3594361,1.1706856,-1.4363538,-0.8782511,1.1028519,-1.0821,-1.087574,-0.44067305,-0.82853794,0.3172275,0.26279408,-0.28346932,-0.10386176,-1.3301036,-0.92259765,-0.6483034,0.29534367,0.027121808,0.14999644,0.011763526,0.049452443,-0.720736,0.931714,-0.040587194,-1.3093822,-0.04467212,-1.308679,-0.042732876,0.9023906,1.3070437,1.1550887
term14,0.079975665,-2.0805016,-0.56625754,-1.1452295,-0.43738902,-1.7223076,-0.24763219,1.0031476,-0.76032466,-0.379924,0.039977342,-0.91189957,-0.8578442,-0.64338034,-1.2514406,0.6278154,-1.967261,0.85303813,0.2527685,0.0152649935,1.7236578,0.07735748,2.4585874,1.0730987,-0.112204164,-0.24683958,2.0452006,-2.2853587,0.96124285,-0.5178745,1.7180511,0.4607113
term15,-0.35185856,-0.055339396,-0.89674044,-0.53439975,0.44752958,-0.26660806,1.2358176,-1.5309551,-0.56911296,-0.006263949,0.5730226,-0.40852043,-0.2126059,0.21595606,-0.92139465,-0.34591827,-0.25604993,-0.7419743,0.5162505,-0.37354386,0.008585544,0.21677427,-0.4593327,0.01962959,-0.052053384,-0.21441986,0.23267232,-0.9544482,-0.056720026,-0.18826559,-1.0814365,0.058117576
term16,-0.021766994,-0.074909925,-0.4007531,-0.7112295,0.12333381,-0.08129013,-0.9548955,0.29265812,-0.10375581,0.20971525,0.05164208,0.65605825,-0.047263842,-0.31881055,-0.62772375,-0.20786326,0.6607588,0.24500425,-0.2884949,0.011351805,-0.12188955,0.17607291,0.048886344,-0.015441799,-0.036903016,0.24801518,-0.08757812,-0.7754046,-0.17483094,-0.024506643,-1.0419531,-0.08805912
term17,-0.19492504,1.7103803,-0.81093407,-1.4968997,3.1649098,-0.8293971,-1.3081782,0.46235222,1.0876372,-1.1266651,-0.3554032,-1.1830722,-0.7627742,0.4796718,-1.4531101,-0.2555921,-0.6367224,-0.8974825,-0.66530514,-0.97028214,1.943467,-0.36687255,-1.4789325,-3.0571063,-0.5702625,0.4876906,-1.4512563,-1.197344,-0.7975299,0.2673667,1.231546,0.6023831
