,entity
0,diagnostic_procedure
1,sign_or_symptom
2,age_group
3,genetic_function
4,group
5,neoplastic_process
6,alga
7,governmental_or_regulatory_activity
8,population_group
9,biomedical_or_dental_material
10,natural_phenomenon_or_process
11,amino_acid_peptide_or_protein
12,clinical_attribute
13,chemical_viewed_functionally
14,disease_or_syndrome
15,organism_function
16,regulation_or_law
17,organ_or_tissue_function
18,body_part_organ_or_organ_component
19,receptor
20,medical_device
21,geographic_area
22,mental_process
23,social_behavior
24,laboratory_procedure
25,organism_attribute
26,human
27,neuroreactive_substance_or_biogenic_amine
28,organic_chemical
29,cell_or_molecular_dysfunction
30,enzyme
31,element_ion_or_isotope
32,qualitative_concept
33,research_device
34,hazardous_or_poisonous_substance
35,carbohydrate
36,patient_or_disabled_group
37,experimental_model_of_disease
38,eicosanoid
39,vitamin
40,physiologic_function
41,research_activity
42,body_location_or_region
43,acquired_abnormality
44,virus
45,mental_or_behavioral_dysfunction
46,antibiotic
47,pharmacologic_substance
48,anatomical_abnormality
49,injury_or_poisoning
50,body_system
51,cell_function
52,mammal
53,organism
54,molecular_function
55,body_substance
56,biologic_function
57,gene_or_genome
58,bird
59,steroid
60,health_care_related_organization
61,animal
62,food
63,finding
64,bacterium
65,body_space_or_junction
66,congenital_abnormality
67,anatomical_structure
68,pathologic_function
69,immunologic_factor
70,health_care_activity
71,cell
72,inorganic_chemical
73,tissue
74,individual_behavior
75,plant
76,biologically_active_substance
77,therapeutic_or_preventive_procedure
78,chemical_viewed_structurally
79,lipid
80,machine_activity
81,reptile
82,professional_or_occupational_group
83,professional_society
84,hormone
85,phenomenon_or_process
86,organophosphorus_compound
87,cell_component
88,vertebrate
89,family_group
90,nucleic_acid_nucleoside_or_nucleotide
91,invertebrate
92,molecular_biology_research_technique
93,temporal_concept
94,self_help_or_relief_organization
95,molecular_sequence
96,substance
97,environmental_effect_of_humans
98,chemical
99,occupational_activity
100,intellectual_product
101,laboratory_or_test_result
102,manufactured_object
103,fully_formed_anatomical_structure
104,embryonic_structure
105,daily_or_recreational_activity
106,behavior
107,indicator_reagent_or_diagnostic_aid
108,entity
109,amino_acid_sequence
110,biomedical_occupation_or_discipline
111,educational_activity
112,organization
113,group_attribute
114,rickettsia_or_chlamydia
115,human_caused_phenomenon_or_process
116,drug_delivery_device
117,quantitative_concept
118,fish
119,amphibian
120,spatial_concept
121,clinical_drug
122,fungus
123,idea_or_concept
124,activity
125,conceptual_entity
126,occupation_or_discipline
127,language
128,archaeon
129,nucleotide_sequence
130,classification
131,functional_concept
132,carbohydrate_sequence
133,physical_object
134,event
