relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-2.3863142,0.10020527,0.51835066,0.40070146,-0.35840476,0.31739953,-0.88193434,-2.6058536,-0.19582115,-0.41898647,2.209871,-0.457577,0.11334531,-0.37530518,-0.60682374,-0.33761457,-0.12259811,-1.0690826,-0.8622153,0.64064485,1.5782502,-0.80165523,-1.0972778,-0.2580788,1.1887981,0.4448589,0.7414409,-1.5331318,-0.5494088,1.9387548,1.6685861,-1.901559
adjacent_to_inverse,-1.5668058,-0.27256104,-0.45238698,-0.57094884,-0.49990302,-2.2862422,-0.6513432,-0.7882423,0.6719952,-0.86748105,1.8811095,-1.7167429,1.0959065,-0.105543904,0.23012489,0.23462296,1.4488279,-2.3313165,-1.6830316,0.4727633,0.7262294,-2.963283,-0.91268134,0.27426964,1.1434385,0.75171417,0.8953462,-2.1085608,-0.6340957,1.8048623,-0.51066005,-0.9666104
affects,-0.055028137,-0.9565382,0.6430843,-0.6397872,0.104660444,-1.2851368,0.3636681,0.5406545,0.90288824,-0.2901774,-0.47308245,0.32485574,-0.5377325,0.5957841,-0.7411462,-1.6608936,0.5705868,-2.2026885,-1.4133949,0.66863084,-0.0120061105,-0.6868491,0.9830118,-0.28185973,-0.59792286,-1.0819424,0.5991098,-0.495288,-0.037501134,0.857196,0.54741377,-1.2835236
affects_inverse,-0.07214627,-0.76533425,0.6649067,-0.6968043,0.13142785,-1.6351937,0.7445585,0.84975094,1.371706,-0.5709956,-0.7314621,0.3417342,-0.6344205,0.83821994,-0.87190056,-1.9250411,0.6529732,-2.219534,-1.2856699,0.47894007,-0.1757259,-0.97899026,0.68102133,-0.21013366,-0.62512517,-1.4082185,1.37416,-0.8691628,0.04350365,0.9282925,0.55045164,-1.4771609
analyzes,-0.66757625,2.2166328,-0.808583,0.209477,-0.34072176,-0.16463144,-1.4641173,-0.56060636,-0.70027703,0.19247681,0.44453764,-0.02371161,-2.1910744,-2.1463933,-3.9270287,-0.06329627,-0.3786101,-0.4043378,-2.6175032,-1.6748499,-0.12946598,1.0615518,-0.4384409,1.4016397,-0.56273913,-0.32203332,0.6667417,-0.8197981,0.47195268,0.27988175,-0.7637654,-1.5426195
analyzes_inverse,-0.8669835,1.6550252,-0.14668003,0.25860557,-0.690498,0.14235462,-0.83582544,-0.74218744,-0.07206637,0.33209196,0.038543377,-0.8829861,-1.4512839,-2.2998664,-2.669805,-1.1989138,-0.3230007,-0.5518295,-1.3764641,-1.0192751,-0.21462007,0.31872264,-2.00369,-0.48591706,-0.34264827,0.21687993,0.87131864,0.03841567,-0.10314068,0.5195773,-1.5733424,-1.47044
assesses_effect_of,0.5548128,-0.16899905,3.6250982,0.43754652,-0.018664181,0.75872916,1.8264321,1.2263929,-1.4802325,2.813894,0.03968727,-1.5993333,-0.50632185,-2.1270573,-1.7901621,-1.1188805,-1.5646043,0.8263125,-2.6039343,-0.8284211,-0.5034193,0.8745953,-1.4371297,0.2411687,0.35648516,2.0517201,1.0071495,-2.513283,0.35404655,1.0922269,0.77038294,-1.3875586
assesses_effect_of_inverse,0.06599723,0.16525742,0.6208179,0.61397946,0.12932274,-1.6236717,0.60711306,-2.022246,-0.18261978,0.5686949,0.3614599,-0.34492552,0.43312755,-2.65665,-1.4305785,-0.087130316,-1.1666106,-0.84701324,-1.6556765,-0.66491,0.8783316,0.59447104,-2.3515303,0.08333026,-0.23545024,-0.30097425,0.3317595,-0.40667722,1.7311313,1.0969568,-1.6767361,-2.0044427
associated_with,-0.29740027,0.18239082,-1.3124577,0.4268885,-1.7696224,-1.2764758,-0.985881,-0.91293967,-1.4877316,-0.33526084,-0.53304565,0.46891195,0.85981274,-0.12440739,-0.18738836,-0.9052674,0.8956977,0.119484484,-1.5687318,0.9102445,0.18622184,0.53144544,-0.4533772,-0.5659331,-0.4673856,-0.76773536,0.1539618,1.0598768,0.65501654,0.62348336,0.71885955,-2.223414
associated_with_inverse,-0.29306027,0.53971624,-1.8076001,0.83447236,-2.344394,-1.860551,-0.4935546,-1.3081996,-1.7506163,-0.46649396,-0.7970501,0.41270357,0.70633787,-0.33052295,-0.4881303,-0.93174726,1.3468158,0.08849876,-1.7558697,1.3166078,-0.0018802363,0.6367182,-0.8176659,-0.76522535,-0.3148566,-0.80930024,0.17945576,1.0048581,0.60643625,0.8721731,0.48192817,-2.0196166
