triple injection ratios,0.3,0.4
high_scores,0.5849001801138143,0.5898913068814369
low_scores,0.6178186056074173,0.5917995592646161
mixed_scores,0.6652106414514144,0.6327338826968806
high_gradients,0.6421843739938371,0.5491152291214298
low_gradients,0.6577891340985207,0.6435156539612882
mixed_gradients,0.6652106414514144,0.6327338826968806
low_score_high_gradient,0.6160232088775397,0.610069123061002
high_score_high_gradient,0.6421843739938371,0.5491152291214298
low_score_low_gradient,0.6388978672525406,0.6289817102151142
high_score_low_gradient,0.5916240365411942,0.12318397695226913
random,0.5501987239843038,0.5720954673921517
degree_high_score_high_triples,0.5753176531505554,0.547266495326454
degree_high_score_low_triples,0.6494166620752857,0.6399182637945816
degree_low_score_high_triples,0.5753176531505554,0.547266495326454
degree_low_score_low_triples,0.6494166620752857,0.6399182637945816
degree_high_grad_high_triples,0.6386975041128127,0.5841747789533651
degree_high_grad_low_triples,0.6656481325659901,0.6237376071616045
degree_low_grad_high_triples,0.6386975041128127,0.5841747789533651
degree_low_grad_low_triples,0.570045645919256,0.6180581438872573
closeness_high_score_high_triples,0.5753176531505554,0.547266495326454
closeness_high_score_low_triples,0.6494166620752857,0.6399182637945816
closeness_low_score_high_triples,0.5753176531505554,0.547266495326454
closeness_low_score_low_triples,0.6494166620752857,0.6399182637945816
closeness_high_grad_high_triples,0.6386975041128127,0.5841747789533651
closeness_high_grad_low_triples,0.683739841251157,0.43632024391248303
closeness_low_grad_high_triples,0.6386975041128127,0.5841747789533651
closeness_low_grad_low_triples,0.6213370334776662,0.5664847148044245
