,entity
0,organophosphorus_compound
1,therapeutic_or_preventive_procedure
2,professional_or_occupational_group
3,substance
4,cell_function
5,carbohydrate
6,organ_or_tissue_function
7,biologic_function
8,pathologic_function
9,activity
10,cell_component
11,enzyme
12,lipid
13,reptile
14,neuroreactive_substance_or_biogenic_amine
15,experimental_model_of_disease
16,antibiotic
17,qualitative_concept
18,sign_or_symptom
19,research_activity
20,laboratory_or_test_result
21,occupational_activity
22,tissue
23,body_part_organ_or_organ_component
24,organic_chemical
25,disease_or_syndrome
26,organism_function
27,receptor
28,chemical_viewed_structurally
29,finding
30,embryonic_structure
31,family_group
32,natural_phenomenon_or_process
33,anatomical_abnormality
34,mental_process
35,cell_or_molecular_dysfunction
36,virus
37,clinical_attribute
38,conceptual_entity
39,patient_or_disabled_group
40,molecular_biology_research_technique
41,molecular_function
42,genetic_function
43,fully_formed_anatomical_structure
44,cell
45,immunologic_factor
46,gene_or_genome
47,amino_acid_peptide_or_protein
48,chemical_viewed_functionally
49,social_behavior
50,group
51,individual_behavior
52,inorganic_chemical
53,health_care_related_organization
54,physiologic_function
55,biomedical_or_dental_material
56,rickettsia_or_chlamydia
57,regulation_or_law
58,amphibian
59,organism_attribute
60,laboratory_procedure
61,diagnostic_procedure
62,acquired_abnormality
63,pharmacologic_substance
64,medical_device
65,nucleic_acid_nucleoside_or_nucleotide
66,mental_or_behavioral_dysfunction
67,vitamin
68,body_substance
69,daily_or_recreational_activity
70,occupation_or_discipline
71,food
72,steroid
73,neoplastic_process
74,injury_or_poisoning
75,fungus
76,human
77,hormone
78,hazardous_or_poisonous_substance
79,bacterium
80,invertebrate
81,manufactured_object
82,congenital_abnormality
83,plant
84,population_group
85,health_care_activity
86,anatomical_structure
87,governmental_or_regulatory_activity
88,organism
89,age_group
90,body_system
91,indicator_reagent_or_diagnostic_aid
92,drug_delivery_device
93,archaeon
94,mammal
95,biologically_active_substance
96,element_ion_or_isotope
97,phenomenon_or_process
98,geographic_area
99,body_location_or_region
100,clinical_drug
101,body_space_or_junction
102,alga
103,vertebrate
104,professional_society
105,idea_or_concept
106,organization
107,self_help_or_relief_organization
108,research_device
109,quantitative_concept
110,behavior
111,nucleotide_sequence
112,fish
113,group_attribute
114,human_caused_phenomenon_or_process
115,bird
116,spatial_concept
117,classification
118,environmental_effect_of_humans
119,language
120,carbohydrate_sequence
121,molecular_sequence
122,educational_activity
123,eicosanoid
124,event
125,temporal_concept
126,animal
127,functional_concept
128,machine_activity
129,intellectual_product
130,biomedical_occupation_or_discipline
131,amino_acid_sequence
132,chemical
133,entity
134,physical_object
