,entity
0,organic_chemical
1,organophosphorus_compound
2,governmental_or_regulatory_activity
3,biologic_function
4,disease_or_syndrome
5,molecular_sequence
6,experimental_model_of_disease
7,immunologic_factor
8,acquired_abnormality
9,laboratory_or_test_result
10,molecular_biology_research_technique
11,cell_or_molecular_dysfunction
12,antibiotic
13,behavior
14,steroid
15,natural_phenomenon_or_process
16,cell_function
17,medical_device
18,pathologic_function
19,food
20,diagnostic_procedure
21,inorganic_chemical
22,congenital_abnormality
23,organism_attribute
24,amino_acid_peptide_or_protein
25,hazardous_or_poisonous_substance
26,neoplastic_process
27,occupational_activity
28,physiologic_function
29,environmental_effect_of_humans
30,anatomical_abnormality
31,hormone
32,tissue
33,drug_delivery_device
34,cell
35,laboratory_procedure
36,fungus
37,sign_or_symptom
38,organ_or_tissue_function
39,pharmacologic_substance
40,fully_formed_anatomical_structure
41,alga
42,mental_or_behavioral_dysfunction
43,phenomenon_or_process
44,professional_or_occupational_group
45,organism_function
46,animal
47,biologically_active_substance
48,vertebrate
49,clinical_drug
50,gene_or_genome
51,body_space_or_junction
52,receptor
53,chemical_viewed_structurally
54,health_care_related_organization
55,family_group
56,genetic_function
57,bacterium
58,age_group
59,nucleic_acid_nucleoside_or_nucleotide
60,carbohydrate
61,eicosanoid
62,human
63,body_part_organ_or_organ_component
64,group_attribute
65,embryonic_structure
66,biomedical_or_dental_material
67,chemical
68,temporal_concept
69,lipid
70,professional_society
71,finding
72,cell_component
73,reptile
74,clinical_attribute
75,bird
76,mental_process
77,indicator_reagent_or_diagnostic_aid
78,mammal
79,population_group
80,patient_or_disabled_group
81,therapeutic_or_preventive_procedure
82,chemical_viewed_functionally
83,spatial_concept
84,rickettsia_or_chlamydia
85,social_behavior
86,research_activity
87,molecular_function
88,element_ion_or_isotope
89,body_location_or_region
90,organization
91,group
92,entity
93,amphibian
94,virus
95,geographic_area
96,qualitative_concept
97,injury_or_poisoning
98,neuroreactive_substance_or_biogenic_amine
99,educational_activity
100,manufactured_object
101,enzyme
102,vitamin
103,fish
104,body_substance
105,daily_or_recreational_activity
106,substance
107,functional_concept
108,amino_acid_sequence
109,health_care_activity
110,organism
111,individual_behavior
112,invertebrate
113,self_help_or_relief_organization
114,archaeon
115,research_device
116,activity
117,conceptual_entity
118,anatomical_structure
119,idea_or_concept
120,quantitative_concept
121,human_caused_phenomenon_or_process
122,plant
123,nucleotide_sequence
124,regulation_or_law
125,classification
126,body_system
127,intellectual_product
128,machine_activity
129,occupation_or_discipline
130,biomedical_occupation_or_discipline
131,language
132,carbohydrate_sequence
133,physical_object
134,event
