,entity
0,steroid
1,body_part_organ_or_organ_component
2,drug_delivery_device
3,genetic_function
4,lipid
5,neoplastic_process
6,neuroreactive_substance_or_biogenic_amine
7,disease_or_syndrome
8,indicator_reagent_or_diagnostic_aid
9,inorganic_chemical
10,vitamin
11,chemical_viewed_functionally
12,cell_component
13,cell
14,pathologic_function
15,anatomical_abnormality
16,biologic_function
17,occupational_activity
18,body_substance
19,rickettsia_or_chlamydia
20,hormone
21,mental_or_behavioral_dysfunction
22,sign_or_symptom
23,classification
24,carbohydrate
25,geographic_area
26,natural_phenomenon_or_process
27,antibiotic
28,injury_or_poisoning
29,laboratory_or_test_result
30,organism_attribute
31,receptor
32,health_care_activity
33,organ_or_tissue_function
34,clinical_attribute
35,alga
36,mental_process
37,laboratory_procedure
38,amino_acid_sequence
39,pharmacologic_substance
40,molecular_function
41,gene_or_genome
42,self_help_or_relief_organization
43,idea_or_concept
44,molecular_biology_research_technique
45,cell_or_molecular_dysfunction
46,enzyme
47,acquired_abnormality
48,finding
49,research_activity
50,individual_behavior
51,organism_function
52,population_group
53,phenomenon_or_process
54,age_group
55,eicosanoid
56,virus
57,physiologic_function
58,cell_function
59,diagnostic_procedure
60,environmental_effect_of_humans
61,congenital_abnormality
62,biologically_active_substance
63,bacterium
64,tissue
65,professional_or_occupational_group
66,reptile
67,behavior
68,quantitative_concept
69,experimental_model_of_disease
70,fully_formed_anatomical_structure
71,family_group
72,biomedical_or_dental_material
73,functional_concept
74,therapeutic_or_preventive_procedure
75,anatomical_structure
76,plant
77,invertebrate
78,temporal_concept
79,daily_or_recreational_activity
80,qualitative_concept
81,educational_activity
82,nucleic_acid_nucleoside_or_nucleotide
83,organic_chemical
84,vertebrate
85,body_space_or_junction
86,chemical
87,organism
88,amino_acid_peptide_or_protein
89,clinical_drug
90,bird
91,human
92,food
93,health_care_related_organization
94,research_device
95,governmental_or_regulatory_activity
96,immunologic_factor
97,professional_society
98,patient_or_disabled_group
99,fungus
100,language
101,mammal
102,animal
103,hazardous_or_poisonous_substance
104,medical_device
105,chemical_viewed_structurally
106,spatial_concept
107,amphibian
108,group
109,embryonic_structure
110,element_ion_or_isotope
111,body_location_or_region
112,organophosphorus_compound
113,group_attribute
114,molecular_sequence
115,carbohydrate_sequence
116,social_behavior
117,body_system
118,substance
119,organization
120,fish
121,manufactured_object
122,regulation_or_law
123,physical_object
124,human_caused_phenomenon_or_process
125,archaeon
126,intellectual_product
127,activity
128,biomedical_occupation_or_discipline
129,nucleotide_sequence
130,entity
131,event
132,conceptual_entity
133,machine_activity
134,occupation_or_discipline
