,entity
0,phenomenon_or_process
1,carbohydrate
2,gene_or_genome
3,eicosanoid
4,cell_or_molecular_dysfunction
5,fully_formed_anatomical_structure
6,geographic_area
7,invertebrate
8,enzyme
9,biologically_active_substance
10,mental_or_behavioral_dysfunction
11,pathologic_function
12,vertebrate
13,anatomical_abnormality
14,bird
15,acquired_abnormality
16,therapeutic_or_preventive_procedure
17,genetic_function
18,biologic_function
19,neoplastic_process
20,clinical_attribute
21,molecular_function
22,hormone
23,laboratory_procedure
24,cell
25,tissue
26,receptor
27,family_group
28,self_help_or_relief_organization
29,sign_or_symptom
30,element_ion_or_isotope
31,animal
32,pharmacologic_substance
33,organ_or_tissue_function
34,amino_acid_sequence
35,biomedical_or_dental_material
36,occupational_activity
37,hazardous_or_poisonous_substance
38,plant
39,professional_or_occupational_group
40,nucleic_acid_nucleoside_or_nucleotide
41,amino_acid_peptide_or_protein
42,immunologic_factor
43,physiologic_function
44,research_activity
45,cell_function
46,chemical_viewed_structurally
47,organophosphorus_compound
48,age_group
49,disease_or_syndrome
50,medical_device
51,laboratory_or_test_result
52,experimental_model_of_disease
53,body_location_or_region
54,population_group
55,cell_component
56,individual_behavior
57,congenital_abnormality
58,anatomical_structure
59,governmental_or_regulatory_activity
60,group
61,organism_function
62,steroid
63,lipid
64,antibiotic
65,quantitative_concept
66,nucleotide_sequence
67,fish
68,fungus
69,conceptual_entity
70,daily_or_recreational_activity
71,finding
72,vitamin
73,inorganic_chemical
74,chemical
75,diagnostic_procedure
76,regulation_or_law
77,chemical_viewed_functionally
78,molecular_biology_research_technique
79,body_part_organ_or_organ_component
80,mental_process
81,embryonic_structure
82,professional_society
83,health_care_related_organization
84,organism_attribute
85,behavior
86,body_space_or_junction
87,food
88,injury_or_poisoning
89,neuroreactive_substance_or_biogenic_amine
90,patient_or_disabled_group
91,organization
92,body_substance
93,rickettsia_or_chlamydia
94,environmental_effect_of_humans
95,drug_delivery_device
96,mammal
97,alga
98,natural_phenomenon_or_process
99,human_caused_phenomenon_or_process
100,social_behavior
101,reptile
102,organic_chemical
103,educational_activity
104,indicator_reagent_or_diagnostic_aid
105,occupation_or_discipline
106,health_care_activity
107,idea_or_concept
108,clinical_drug
109,group_attribute
110,research_device
111,virus
112,substance
113,human
114,manufactured_object
115,amphibian
116,language
117,temporal_concept
118,organism
119,qualitative_concept
120,activity
121,molecular_sequence
122,intellectual_product
123,body_system
124,spatial_concept
125,biomedical_occupation_or_discipline
126,bacterium
127,event
128,carbohydrate_sequence
129,machine_activity
130,functional_concept
131,classification
132,entity
133,archaeon
134,physical_object
