,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-1.0493419,0.06453144,-0.62719184,0.59370583,2.137696,-0.3970419,-3.7622488,1.503332,-1.2480342,1.4230003,0.16510952,-0.94920754,-1.4264666,-1.2043419,1.7805929,-1.1492202,-1.1088339,-1.394974,-0.8500742,-0.68760955,-1.4880517,1.9947896,0.72099215,-1.0247474,0.10274617,1.9167007,-0.06643319,-0.06613593,-1.8636895,0.37256774,3.978649,-0.15875751
burma,-1.8964885,1.4363532,-0.59304154,0.66593933,2.2840605,-0.8696109,-2.1114175,-0.03279956,0.32961857,-0.39077675,-0.5757116,-0.26827642,0.45931396,-2.0399864,-0.729576,-2.0210361,-0.5336746,-1.3672681,1.2114313,-0.18148012,0.652423,0.9928057,-0.9779819,-0.93629014,-0.010658067,3.0644736,-0.19030763,-3.679114,-1.4218701,1.9392452,-1.6374271,-1.8653364
china,-1.1107925,-0.24467754,-0.36955506,1.2311208,1.7940996,-0.562588,-0.6703923,2.1586223,-1.434773,0.11608503,-0.14287032,-1.7378206,-2.880926,-0.98392797,-0.34010383,-1.6437157,-2.860955,2.105299,0.34198648,0.77764344,2.0074296,4.506063,-2.4218533,1.0645459,-2.1550648,2.8101752,2.1218836,-3.8032284,2.5077422,0.64291835,3.154439,-1.4044917
cuba,-1.1626744,1.9347361,-1.3798369,0.8246119,1.491997,-0.43244043,-1.2177364,2.080035,-2.1278622,-0.9304229,-1.8394606,-1.3819592,-0.22990583,-0.88532704,-0.4023246,-2.7007957,-1.5548614,-1.1745266,0.8654657,-1.0966188,-0.124777764,1.1718386,-1.609424,-0.41914976,-4.6736946,0.47829434,1.7951688,-2.3451686,1.498145,0.001440255,4.532962,-1.0725446
egypt,-0.8938125,-0.3630998,-1.4101663,-0.50763404,2.064223,0.6946997,-2.1683292,-1.2694833,-1.5680919,-0.25799382,-0.4883311,-1.8942007,0.70034724,-2.3939066,0.20111644,-1.3537788,-2.8837485,0.6426372,-0.7347469,-1.056268,-0.43004352,-1.6685408,0.048031688,-2.4807477,-2.4013407,3.4801228,0.84750843,-0.9043933,-1.1430655,-0.21330483,-2.3642423,-0.30585232
india,0.5998419,1.9115385,-1.3782439,-1.0244672,0.4825588,0.037621733,-1.1607679,0.16507539,-0.3708467,0.21706331,-0.52625114,-2.0131762,-0.7746589,-0.07635621,-0.3448754,-3.2383769,-2.4289517,-0.73303914,0.11596474,-1.9092748,-1.0434746,1.0338206,-0.77540416,-3.3832295,-1.3713285,3.4051175,1.9421453,-0.39357305,-2.397646,0.12818739,-0.85568523,-1.6102736
indonesia,-0.36550328,1.3719898,-3.9910927,3.2735777,0.6078011,0.110729545,-1.6396084,-0.34676754,-0.5265169,0.6892179,-1.3370697,-1.6598821,1.0228184,0.88116026,-1.3608295,-1.350446,-3.9238896,-0.34599042,-2.320879,2.4217772,0.06060772,-4.9806128,0.29584402,-0.7218299,1.1108855,0.96760446,1.3067348,-3.8235495,-2.0947938,2.5219946,-2.122898,-2.5996966
israel,2.668525,0.47725508,-0.8698757,2.134098,2.1719093,0.31952786,-0.25645602,-2.0275836,0.025569402,0.96817845,-0.78519017,-0.7642794,0.23263568,-2.2253857,0.7254616,-2.8789918,-2.507063,2.7611773,-0.32378146,-1.2391133,-1.2393185,0.4128193,2.8252199,-3.8825207,3.1771371,1.5922536,-2.318581,3.2126136,-1.8139548,0.44371003,0.8889154,-2.330774
jordan,0.11532882,1.1638521,-0.030359054,3.547063,0.60824823,-0.04549414,-1.6689655,-1.8940609,-1.1935192,-0.6770798,-0.038847078,0.25246447,-0.8032712,0.6523679,-0.5168764,-1.88424,-1.5277182,2.5381458,0.80769277,-0.17468797,1.0281585,2.838538,2.2887075,0.7422564,-1.2910312,1.8456289,-3.0875983,-2.6444907,-3.4700089,-1.5658754,-1.9093723,-0.847171
netherlands,1.6035243,1.8530381,1.2385806,0.9266039,-1.0057034,-0.27282032,-1.6189462,1.4003366,-1.5521415,-1.4550724,1.5177082,-1.206082,-0.11809299,-1.1638851,-0.30131996,-2.4241323,1.2598,-0.6073133,-2.4809883,-0.3343708,-1.5836297,1.16609,-0.2785823,-1.991986,3.1063635,-1.4871906,1.662284,1.0720056,-1.7700033,-0.6852863,4.0784454,0.0070381723
poland,0.2533368,1.1203171,0.23709291,1.1765871,-0.118644,0.49806523,-1.1470612,0.8098582,-1.0006732,-0.45742482,-1.333901,-1.0398018,0.7365537,0.06456478,-0.15747902,-1.2356639,0.42133942,-0.7732762,0.42114696,-1.3946149,-0.43309548,2.1218238,0.609698,-0.43321744,-2.2491672,-0.1659338,-0.36218685,0.44725156,0.9238869,-0.03574287,1.9590217,0.44588253
uk,1.2097296,2.37379,-1.9197992,0.94149935,-2.0648332,0.7013134,-0.49583235,1.5979295,-1.1506073,0.8229182,-0.74441326,-1.8082658,-0.09246079,-3.0627477,-1.0952449,0.31075412,0.8809777,1.296577,-2.4409626,-0.42967018,-2.6522057,1.2290343,-0.5191079,-0.5129632,0.78554386,-1.0992215,-2.0593545,2.6803098,-2.175688,0.36930576,3.6480832,0.86246735
usa,1.8306631,0.34474495,-1.1171923,2.3688896,1.0637943,0.95145917,-0.6006837,1.9801698,-0.7671491,-2.4526606,2.0480783,-1.135103,1.6824226,-1.9991838,1.2612387,0.61152107,3.7706037,0.3061388,-0.93325245,0.7078802,-0.3114989,8.068407,-2.1910613,-1.3447579,1.939059,0.43300074,5.218608,2.033405,-2.2560024,-0.36494875,0.5467532,1.2598473
ussr,1.4673581,2.3123744,0.74515486,0.6477296,2.7111511,0.81598717,-1.7941443,1.3751012,-2.422309,-1.9146999,-0.7200467,-0.8171798,-1.7103881,-0.7910131,-0.07365275,-0.3779216,-1.5088811,-2.729829,4.9994,-1.8972346,1.6696597,-1.4321045,-0.06647022,-2.5615234,-4.460329,-0.39629513,-1.4117901,0.84224755,1.323132,1.4019654,-0.13002765,1.6198971
