,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.7457579,0.829817,1.3391336,0.31831074,0.6615373,0.986722,-0.5289264,-0.6089154,-0.41963667,0.87385315,-0.05454257,0.87868184,0.46916264,-1.1860427,1.2208332,0.36568055,3.1001415,-2.1761305,-0.17632046,1.2507267,0.45412531,-1.3481537,-2.7553527,-0.25861934,2.8440523,-0.86410403,-0.3265071,1.2969286,1.4311261,0.2700562,1.8995929,2.4386442
activity,-0.3167785,-0.74256253,2.3161476,-1.1981487,-0.1128559,1.6344241,0.13558981,-0.18615928,0.18254656,0.06751686,0.64641,0.46426874,0.83236194,-1.2361922,0.73386216,-0.21206483,0.9879997,-0.80030733,3.3224647,0.98090076,3.5375636,-2.79165,1.5323763,1.6732678,-1.4021802,2.1371715,0.731622,1.3415105,-1.5961415,1.2235321,1.2066398,-1.1459303
age_group,-0.44352862,0.72924566,1.7494278,-0.46984273,0.1902005,0.28188607,0.7241926,-0.3102898,-0.52361494,-0.50391114,-1.2430263,0.2802885,-1.0014932,-1.2496142,1.7858812,0.3911205,2.333516,-1.0551167,1.5034531,-3.8479836,1.9230822,-0.34152862,-1.3749286,-2.2984185,-3.2741194,-0.85375464,-1.496296,-2.1518247,1.7851149,-3.4333465,-0.44677976,0.85170496
alga,0.27282205,1.388443,1.9680338,-0.6922899,-0.4707335,0.11944719,1.0869697,-1.5317603,0.42763776,-0.870316,0.2762,-0.6141926,1.0125237,-1.6992666,0.87261254,-0.4483756,-0.7131764,-0.60667896,0.42308208,-0.7694369,0.8017401,-0.23316768,-2.0424387,0.572223,1.6423469,-0.23235779,-3.329622,3.8479402,0.51691526,-1.6889415,-0.61177987,2.9657788
amino_acid_peptide_or_protein,-0.33687013,-0.28203228,1.8198773,-1.7246468,0.37926915,0.81702495,-0.62609506,-0.3265411,-0.9495753,-0.106878676,0.66225183,-0.6454934,-0.51393485,-1.2626523,1.4032629,0.67744756,4.0228834,3.5543106,0.0084115835,1.9003047,1.9339713,1.7300557,1.4994196,1.626863,1.790297,-3.2608485,-2.0999618,0.32863513,-0.040223572,-1.3991556,-0.94103193,1.3276998
amino_acid_sequence,-0.3542993,-0.41862485,2.1765451,-0.45847264,0.2944215,2.1905255,-0.15709311,-0.5788147,0.009877808,0.87445176,0.27879575,1.1001407,0.62110806,-1.64206,1.4718148,0.49888167,-2.7861705,4.4981885,1.9811631,2.1354673,0.29505655,0.9488394,-0.4183142,-2.9579902,-0.0896543,-3.3519707,-1.4580573,0.85091174,0.41251346,-0.5458642,-2.8796618,-2.6925683
amphibian,-0.40268987,1.4140581,2.082695,-2.0607402,-0.26484433,-0.019545697,-0.3408747,-1.177444,0.80455714,-0.46123406,-0.26599374,-0.6966695,-0.29101524,-1.282179,1.2450615,0.49965882,0.9123225,-0.59292626,-0.043392494,-3.549146,2.079595,1.7600955,-1.7844768,2.0230107,-0.12637946,-1.1972114,-1.6020226,4.9536595,0.35258678,0.03489506,-1.5787464,4.753483
anatomical_abnormality,-1.4223695,0.691528,1.8509398,0.4950374,-0.1866619,0.90779495,-0.5663147,-0.7784043,-0.4687673,0.9728081,0.008205518,0.910618,0.893056,-1.1440536,0.83505964,0.4924439,3.8840578,-1.2632564,0.32684162,2.6798,2.4058006,-2.5664475,-2.5217147,1.5024812,2.9627476,0.32379192,0.0989776,1.614278,2.072574,0.5324504,2.6206608,3.0987148
anatomical_structure,-0.77283925,0.8749967,1.6828235,-0.09332666,0.67067313,0.03590992,-0.6184207,-0.41388723,0.09355128,-0.94699544,0.10585067,-0.32553592,1.6518176,-1.8789513,1.530195,0.77966726,1.803476,-1.07172,0.1845659,-4.00731,0.90051216,1.6966485,-0.5175464,0.66542727,-2.4032402,-2.523679,1.8654653,2.2921622,-1.6883811,0.4592173,0.6919008,1.3884146
animal,-0.45271188,0.3005424,1.6077849,-0.16202499,-0.70955926,0.9432226,-0.19420077,0.5810533,-0.3789298,-0.7306235,1.2762923,-0.19447783,0.43519124,-1.8345034,1.3839808,-1.2678145,-0.95132715,-2.439603,-0.040793974,-3.8471992,3.1721265,0.50458765,-2.2303278,4.105441,1.6336441,-0.513063,-2.9667354,2.6296148,0.92373824,-0.36136436,-1.0526037,2.364087
antibiotic,-0.4266896,-0.3907876,1.835209,-0.36021826,-0.54778385,0.59732157,0.73669493,-0.38573095,-1.4719801,0.988869,0.097838245,0.32366696,-0.0844,-1.1764778,1.5595737,-0.42446944,2.9487822,4.6286073,0.20324035,2.3273149,1.7911656,1.6908957,1.960161,-0.4858525,-0.7721071,-2.115223,-0.6156295,-0.11761432,1.959217,-0.56720394,-0.30230173,-2.3883698
archaeon,-0.6030642,0.08134109,1.7834582,-0.7672513,-0.31903654,1.1844124,-0.37191132,-0.34921962,-0.13170202,-1.4509919,0.45076337,-0.2365963,0.6674422,-1.1074231,1.0966188,0.042365097,-0.60473603,-1.3348078,1.3216822,0.07250495,1.7616564,2.716122,0.41361526,2.3772638,-0.8603289,-0.3342244,-1.6080695,5.3036146,0.73464555,-0.3968719,-0.6666357,2.727948
bacterium,-0.9675256,0.18504183,2.241961,0.19818616,0.31245434,0.31097692,0.7597489,-1.379022,-1.5344032,-0.4109545,0.095314205,-0.7532268,0.18825522,-1.414141,0.705052,-0.6657656,-0.8398339,-3.3536036,-0.15992962,-2.2507706,0.5722722,1.8291444,-4.588554,-0.6468086,0.85082835,-1.5246571,-0.97338885,3.2009387,0.7848636,-1.0978724,-0.08938968,3.490009
behavior,0.50300974,0.19276817,1.2180393,-0.20283946,0.17172043,1.4155208,0.6434087,-1.4446057,-0.011456619,0.4911403,-0.52278596,0.029708073,0.7668273,-1.7583512,1.2157606,-0.6136703,0.103203,-0.36613703,1.467845,3.3463807,4.5131893,-3.1508875,-1.0205103,-0.5302005,-1.0046881,1.9321426,-0.23746026,3.4886022,-2.1739235,-0.57855487,0.4936826,-2.4150329
biologic_function,-0.048792534,-0.13213725,1.3306439,-0.18734595,-0.5700963,0.58369607,0.33785117,-0.21682991,-0.19805203,0.2866487,0.4498769,0.8610455,0.99164623,-1.2316378,0.623569,0.46368945,0.024213187,0.46547997,-1.1116967,0.9291919,-0.71705997,0.86366856,-2.3836153,2.872834,2.4675355,1.9034355,-1.2968104,1.1308141,0.43123356,0.29993638,-0.17058924,1.3480685
biologically_active_substance,-0.018577736,0.30284894,1.7172873,-0.6916065,-0.012331383,0.16336901,0.53783685,-1.0282695,-1.2754909,0.35632148,0.28014353,0.27798492,-0.79039484,-1.3924949,1.5132725,0.22793151,2.9384372,3.534001,0.1102888,2.296605,1.3565308,2.658118,4.93155,2.6189687,1.1683102,-0.61319923,0.1337293,0.31528506,1.6457139,-0.051193293,0.30216432,-3.010741
biomedical_occupation_or_discipline,0.12012365,1.151643,1.9318964,0.25220314,0.1301488,-0.5002873,-0.29416806,-0.41567746,0.8923732,1.1759639,0.4140723,0.43784037,0.32567498,-1.7292529,-0.30512387,0.55008125,2.665229,-0.6137952,-0.8702855,-4.0556264,-1.5375212,-2.820715,0.81129,-2.447954,-1.9277273,-2.442493,1.1330051,-0.2159168,-1.8712293,1.0861039,-3.2708166,-0.5528241
biomedical_or_dental_material,0.2673994,-0.16594493,1.9615899,-0.36799666,0.3123955,0.69608945,-0.904692,-0.38461378,-1.1049272,0.016824847,-0.714256,-0.08373743,0.28175887,-1.5428187,0.97742856,0.2130982,2.7833743,3.8580601,-0.7082696,2.0214307,2.7590895,1.8393192,2.4450307,0.53022814,0.027687065,-1.3177662,-0.20953254,1.223824,2.0936675,0.5231881,-0.6760446,-2.442999
bird,-0.05747023,0.57105386,2.3996146,-0.77869403,0.281461,1.0115353,-0.61324763,-0.93752646,-0.47135067,-0.049987763,1.1689036,0.06438069,-0.06589702,-0.9462737,0.5032596,0.0014199032,-0.6550443,-3.1173956,1.0435672,-3.4773965,3.2012033,2.4240243,-2.1725695,-0.52901125,0.44879866,-0.99910194,-2.1103308,4.86002,1.3915052,0.6696282,-1.4252415,5.5159698
body_location_or_region,-0.19185103,-0.21954086,1.6479838,-0.406894,0.36107635,1.4024848,-0.699128,-0.77806115,-0.50438976,-0.20568986,-0.16751777,0.05217255,0.6320412,-1.3543656,1.7000322,0.34347653,-0.37570116,2.271721,1.1144123,-1.2795218,-1.0111148,0.14082992,-0.49509728,-3.7232158,-2.2670238,-1.6924866,-0.98718524,-1.6247592,-1.3593191,-1.3352407,-0.09434539,2.1635711
body_part_organ_or_organ_component,-0.6461664,0.021319656,1.7168837,-1.7818649,0.3634603,0.5994531,-0.77237535,-0.72392076,-0.43370008,1.0813833,-0.7571731,-0.02694692,0.9337958,-0.51381093,1.9198663,0.62613916,-1.311259,2.1136918,1.372683,-2.1121578,-1.9539763,1.1378306,0.986715,1.9991331,-1.56633,-2.4105554,0.8834967,-0.08318658,-1.8980592,-1.3714956,0.8860361,1.512582
body_space_or_junction,-0.054006245,-0.8757431,1.868764,-0.38650182,-0.14231831,-0.1822957,-1.0872935,-0.95655733,-0.44197115,0.81395984,0.31845662,0.6536815,0.23773062,-1.9082865,0.9500299,0.40063336,-1.056037,3.176386,1.3548615,-0.01795137,-1.4485728,2.0267224,-0.8629008,-2.05064,-2.1596844,-1.5344982,-1.9531618,-0.124375686,-3.472061,-1.587716,1.5987483,1.8211284
body_substance,0.046145596,0.024618067,1.1453384,-1.0272436,-1.2455556,0.039143786,1.128507,-1.0359844,-0.9063748,-0.019607175,0.26532128,0.44553393,-0.0031443895,-1.5989771,1.9748893,0.6469052,-0.019960795,2.738484,0.1266208,2.3123038,-1.280385,1.3753809,0.65457904,1.9132015,-1.6802315,-1.8391782,0.033184133,-2.9907858,-1.6945206,-1.5724037,0.4214772,-0.08565642
body_system,-0.18149516,0.08406808,2.0343893,-0.70036095,0.22891226,0.121099465,-0.5732985,-0.31711996,-0.40049827,0.7845773,0.26216444,0.63116044,0.7093075,-2.0396307,1.398096,0.5066823,-1.5897683,2.9259758,0.8950804,-2.6821094,2.64779,-2.2170124,-3.4110231,-2.6245964,-2.2951062,-5.072609,-0.8969563,0.23241727,-2.7519917,-2.1512957,-0.9215472,-2.4431179
