,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,-2.8145826,1.3671125,-0.11954172,0.2927523,-3.1304739,-2.4655995,0.7704281,1.9141641,-2.010649,-2.1656826,2.0264425,1.2049524,0.017909953,-0.9178416,2.1628573,2.8970096,-0.2209713,1.2880439,0.3982524,-0.8060361,-0.5939741,2.578309,-1.5913606,0.43112925,2.6110766,-0.13649482,0.7413703,1.9023763,3.0850434,-2.563956,-1.3607692,-0.785386
burma,-0.08450633,-0.9036218,-1.1342012,-0.102820344,-0.9331187,1.5767622,1.2499793,1.2139028,-0.85216403,-1.7646985,-0.6844961,-1.0995616,-0.64227426,-0.24847709,2.281241,0.1372745,-0.8589238,2.6348977,0.58698004,1.7263391,-2.7245448,-1.2053922,-3.1653419,3.7204537,1.0583586,3.6694403,-0.53545064,0.99333847,1.4183517,-0.8864656,1.3133683,0.5912002
china,-2.0485024,0.4572275,-0.44872162,-0.6095493,-0.17188972,0.09188142,0.3348115,0.3049502,-1.1930445,-1.5930133,0.63579756,1.0031252,-0.310692,0.7207751,1.4054633,-0.27872807,-0.2729714,-1.3148755,0.11269286,0.104533136,-1.2219678,0.7134453,-1.3240851,-0.2255074,1.701292,0.53765506,-0.75038326,0.83955985,-0.8370848,-1.4381355,1.8715292,0.7203354
cuba,-0.9024094,-0.6933434,-1.6537565,-0.026410675,0.06602915,0.42905757,0.11697287,1.7460573,0.32779005,0.015433787,1.0955424,0.5045548,-0.25474873,0.6727407,2.1195588,-0.80766034,-0.6541293,0.14060067,1.2592525,1.7290508,0.4106242,-0.13351208,-1.0907587,0.4385793,1.249571,0.1979017,-0.6176139,2.3811173,0.07540585,-3.2414124,1.3310747,-2.5305276
egypt,-0.05312638,-0.6818959,-0.74522054,-0.05270482,-1.5627247,0.59030706,-0.12293183,0.70751876,-0.17413795,-0.66902906,-0.5224628,-1.1460387,0.45887154,0.35864148,1.6015229,-0.04474191,-0.37612966,2.823763,-0.8647773,-0.38748413,-2.2881155,0.013603907,-0.61448616,-0.62644625,1.404558,0.35013062,0.645005,1.560766,0.5358401,-0.22680047,-0.037488453,0.029724678
india,-1.7521186,0.19628868,-2.738011,-1.7958995,-0.14848159,-1.1264659,0.07913671,0.8755261,-0.7318558,-0.4039954,-0.9301598,1.5626293,2.4194663,0.113070145,2.378112,-0.63532186,0.9068447,1.7288365,1.4045544,-1.1878937,1.2864007,1.8505837,-2.2692208,-1.351028,-1.0959224,1.7601175,-0.28335494,3.1336927,0.2564156,-4.884743,0.54951096,-1.491853
indonesia,0.63806266,0.27140316,-1.6481769,-3.0785,-0.4232589,-1.5785065,-0.30683905,1.9471433,1.109816,-0.8965191,-1.6773232,0.94399494,-1.2667753,0.70975786,2.2470365,1.5792009,1.6420102,4.325375,2.2272282,-1.318742,-2.2019582,1.8173547,-1.9578727,4.2761393,0.35061094,-0.40895042,-0.1099509,2.9240358,3.2533545,-3.7568467,2.7078562,-1.7967643
israel,-1.4859574,-2.3048348,0.534222,-1.8536108,-0.5208766,0.34148762,-0.9366578,0.2045628,-2.0183208,-0.93147975,-1.9404917,1.0829939,-0.26117855,-0.49424627,2.3206477,1.4663936,0.2135293,-1.700876,-0.26222098,-2.1329124,0.23975274,-1.2279756,-1.0171154,0.32728782,0.7016816,-0.584963,-0.7766308,3.1438518,-2.0025635,-2.3998513,-0.8955615,3.95469
jordan,-0.17678556,-1.5801579,-0.9730017,0.16167931,-0.6636715,-3.2796302,0.40096822,1.9224086,-2.9063203,-1.873863,-1.9558945,-0.66995883,-0.19107467,0.9788889,2.2794724,-0.4110583,0.18229683,3.3616467,-3.7976532,-1.9631877,-2.6739397,0.59091717,-3.237566,2.1116207,2.1101027,-2.8108754,-0.87033176,3.3579836,0.57594943,1.5509369,0.38289407,2.192605
netherlands,0.781284,-1.4092268,-0.7631251,0.38490734,-2.2145503,1.1398475,-0.41313404,0.9084964,-1.0998706,0.5006698,0.70015126,1.1240789,-1.1600285,-0.49219447,2.4984145,1.8702345,3.7321372,0.16347909,1.5878953,-1.0368778,0.45473066,-1.694756,0.45453152,0.73537934,2.9920037,-1.8484955,1.7221017,1.5152721,-0.8506165,3.484351,-1.3209451,-0.8916391
