,EpochLoss
0,1.6245646476745605
1,1.3467059135437012
2,1.1183933019638062
3,0.9736727476119995
4,0.8768892288208008
5,0.8089281916618347
6,0.7638170719146729
7,0.7348155379295349
8,0.7150450348854065
9,0.6989768147468567
10,0.6824615001678467
11,0.6621479988098145
12,0.6350059509277344
13,0.5981681942939758
14,0.5490614771842957
15,0.4858953058719635
16,0.4091344475746155
17,0.32492297887802124
18,0.24832504987716675
19,0.19883309304714203
20,0.18489085137844086
21,0.19482745230197906
22,0.20999979972839355
23,0.21856170892715454
24,0.21692222356796265
25,0.20634740591049194
26,0.190170556306839
27,0.17225240170955658
28,0.15607188642024994
29,0.14405900239944458
30,0.13706080615520477
31,0.1340770125389099
32,0.13278618454933167
33,0.13111548125743866
34,0.1281275898218155
35,0.12378572672605515
36,0.11848713457584381
37,0.1127355769276619
38,0.10691168904304504
39,0.1011885479092598
40,0.0956803485751152
41,0.09065935760736465
42,0.08647020906209946
43,0.08307520300149918
44,0.08000116795301437
45,0.07701150327920914
46,0.07430227100849152
47,0.07194777578115463
48,0.06976839154958725
49,0.06780130416154861
50,0.06617806106805801
51,0.06461779773235321
52,0.06302460283041
53,0.06166033446788788
54,0.060344357043504715
55,0.05910394340753555
56,0.05808892473578453
57,0.05696495249867439
58,0.05582417920231819
59,0.054808471351861954
60,0.05381040275096893
61,0.0530368909239769
62,0.05227810889482498
63,0.05146210268139839
64,0.050694581121206284
65,0.049904514104127884
66,0.04927008971571922
67,0.04862949624657631
68,0.048017311841249466
69,0.04742453247308731
70,0.046836674213409424
71,0.04632986709475517
72,0.0457964725792408
73,0.04530392214655876
74,0.04477379471063614
75,0.04429340735077858
76,0.043828334659338
77,0.04339980706572533
78,0.0429777167737484
79,0.04255305603146553
80,0.042145341634750366
81,0.04174031689763069
82,0.04135873168706894
83,0.04096939414739609
84,0.040601663291454315
85,0.04023342207074165
86,0.039889056235551834
87,0.03954070806503296
88,0.03920644894242287
89,0.03886609524488449
90,0.03854027017951012
91,0.03821585699915886
92,0.03790723532438278
93,0.03759777918457985
94,0.03729795664548874
95,0.03699749335646629
96,0.03670615330338478
97,0.036414142698049545
98,0.03613055869936943
99,0.03584929555654526
