,entity
0,clinical_attribute
1,vitamin
2,organism_function
3,neoplastic_process
4,body_part_organ_or_organ_component
5,family_group
6,injury_or_poisoning
7,fish
8,professional_society
9,drug_delivery_device
10,tissue
11,plant
12,natural_phenomenon_or_process
13,receptor
14,population_group
15,immunologic_factor
16,daily_or_recreational_activity
17,organism_attribute
18,cell_component
19,disease_or_syndrome
20,quantitative_concept
21,pathologic_function
22,fungus
23,diagnostic_procedure
24,hormone
25,cell
26,biologic_function
27,mental_or_behavioral_dysfunction
28,sign_or_symptom
29,individual_behavior
30,amino_acid_peptide_or_protein
31,organophosphorus_compound
32,human_caused_phenomenon_or_process
33,antibiotic
34,body_location_or_region
35,laboratory_or_test_result
36,organ_or_tissue_function
37,behavior
38,anatomical_abnormality
39,acquired_abnormality
40,nucleic_acid_nucleoside_or_nucleotide
41,educational_activity
42,experimental_model_of_disease
43,hazardous_or_poisonous_substance
44,congenital_abnormality
45,health_care_activity
46,professional_or_occupational_group
47,amino_acid_sequence
48,body_system
49,molecular_biology_research_technique
50,pharmacologic_substance
51,amphibian
52,molecular_function
53,reptile
54,therapeutic_or_preventive_procedure
55,gene_or_genome
56,chemical_viewed_structurally
57,element_ion_or_isotope
58,body_substance
59,social_behavior
60,laboratory_procedure
61,organic_chemical
62,food
63,fully_formed_anatomical_structure
64,steroid
65,human
66,lipid
67,research_device
68,phenomenon_or_process
69,bird
70,environmental_effect_of_humans
71,invertebrate
72,cell_function
73,embryonic_structure
74,organization
75,biologically_active_substance
76,vertebrate
77,conceptual_entity
78,research_activity
79,chemical_viewed_functionally
80,clinical_drug
81,group
82,governmental_or_regulatory_activity
83,occupational_activity
84,physiologic_function
85,cell_or_molecular_dysfunction
86,geographic_area
87,occupation_or_discipline
88,indicator_reagent_or_diagnostic_aid
89,age_group
90,organism
91,biomedical_or_dental_material
92,body_space_or_junction
93,inorganic_chemical
94,medical_device
95,alga
96,neuroreactive_substance_or_biogenic_amine
97,manufactured_object
98,substance
99,physical_object
100,language
101,rickettsia_or_chlamydia
102,mental_process
103,enzyme
104,genetic_function
105,eicosanoid
106,virus
107,animal
108,finding
109,self_help_or_relief_organization
110,qualitative_concept
111,anatomical_structure
112,carbohydrate_sequence
113,molecular_sequence
114,entity
115,group_attribute
116,carbohydrate
117,temporal_concept
118,classification
119,patient_or_disabled_group
120,functional_concept
121,archaeon
122,activity
123,health_care_related_organization
124,biomedical_occupation_or_discipline
125,intellectual_product
126,mammal
127,chemical
128,spatial_concept
129,regulation_or_law
130,bacterium
131,nucleotide_sequence
132,idea_or_concept
133,event
134,machine_activity
