,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.793842,-1.6172327,0.03363933,-0.24006027,0.579201,-1.0841082,-0.89351314,0.14569467,0.18939812,0.3843723,-0.7546646,0.7523721,-0.60969186,0.5833055,-0.18028632,-1.426714,0.54634005,-1.404457,-0.61806804,-0.32608458,0.17495413,0.81135815,-0.91364956,-0.2522153,-0.76045036,1.5719815,-0.7114156,0.42749104,0.3842018,-0.56289095,-0.5987676,1.3722591
activity,0.8666297,1.557492,-0.2916559,-1.3866605,-0.7434928,0.51093405,-1.0267605,1.12587,-0.08073827,-0.16971233,0.48353642,0.3629642,1.9067382,-0.8495697,-0.3869899,-1.9366454,-1.2303619,-1.7322743,-0.120288484,-0.9052044,-0.8108007,0.057504892,0.33797285,-1.0833913,1.769855,-0.13601887,0.7341446,-0.3603629,1.4768021,0.6675247,0.58004904,1.6240665
age_group,0.47792944,-0.107252866,0.6176463,-0.03198545,-0.3514634,-0.637676,0.6754513,0.7765202,0.18016218,0.9864133,0.12106164,-0.04091106,0.8214208,0.52491105,0.4091381,-1.4395353,-0.39149976,-0.21371484,-0.25810778,-0.73893654,-0.8062657,-0.1744958,-1.2169629,-0.94836277,0.7204264,-0.45150152,0.21844153,-1.6869305,-0.18316345,0.43258795,0.17536283,1.5555662
alga,1.0685327,-0.5025294,0.7379808,-0.014280175,-0.4933845,1.0742893,0.7946083,0.701256,0.17458664,-1.53294,0.6879947,1.9233999,0.35702023,-0.0635943,-0.26960358,-1.2429494,-1.0625105,-0.31101605,-0.046388123,-0.034832887,-1.1408601,-1.050287,0.9310249,0.9437239,0.4609654,1.4550655,0.4909472,-0.12836619,-1.0230552,0.4075968,-0.4017958,2.064221
amino_acid_peptide_or_protein,1.73921,0.78033173,-0.56962436,0.82421446,0.9882455,0.316449,0.16358386,1.304563,-0.69890183,0.0029497133,0.59224313,1.0901741,-0.16845849,0.18265674,0.5236788,-1.2965442,0.35262,-0.41158697,0.0887378,-1.2740444,0.5141093,1.2537746,-0.40457788,-1.204539,0.26429233,0.81439584,0.5020374,-1.3988608,-0.4199393,1.9657447,0.5250764,1.84302
amino_acid_sequence,0.7507746,-0.33903468,-0.075178675,1.5136048,0.53860706,0.012125279,-0.40298995,1.5475171,-0.5187088,0.4873509,-0.62895936,2.0933034,0.5596232,-0.2831217,-0.32845092,-0.43963087,-1.4173256,-1.5896485,1.7051558,-1.5643331,-1.243093,0.2628405,-0.22754735,-0.7473054,0.9744198,0.5367288,1.3854027,-1.0643039,0.22564895,0.48644018,-0.6194163,2.6821446
amphibian,1.2809916,-0.20005219,-0.09662205,0.3288843,-0.5223158,0.63664776,0.27891287,2.0689723,-0.21929656,-0.9637424,1.0123433,1.680995,0.29349166,0.085473694,0.34130746,-0.96185535,-1.175411,-0.0722407,-0.9989467,-0.023216546,0.02275262,-1.2317048,0.99764353,-0.490667,-0.30211014,0.72231275,-0.21967316,-1.3221678,-1.5930763,0.10275666,0.73215115,2.0845408
anatomical_abnormality,1.0238215,-1.4461555,0.21115842,0.0032123763,0.0050846264,-0.87085634,-1.1906213,0.06205007,-0.10803413,0.38705432,-0.82156986,0.9079707,-0.7821248,0.35605147,0.12315152,-1.2340374,0.23724201,-1.4362108,0.1022809,-0.6752004,-0.07076012,0.99893844,-0.60797095,-0.32798812,0.3309945,1.6961045,-1.0355846,0.8549421,0.13663283,-0.48407477,0.2431383,1.4333376
anatomical_structure,1.3285115,0.101035334,-0.33609232,0.12545845,-0.4052583,-1.5715396,-0.8319207,0.7198711,0.3653679,-0.021618243,0.7461673,0.75500375,1.0646796,0.59484047,1.1633255,-1.1804769,-2.554273,-0.77297443,-0.737222,-1.3396163,0.1995251,-0.15286818,-0.6849147,-1.1517359,0.31883234,0.10437553,0.31763393,-0.94679874,-0.35661346,0.18536478,0.61427927,1.7592254
animal,0.7915572,-0.59730345,-0.5083719,0.8009893,-0.37702617,0.30277973,0.87183696,0.6400101,-0.28021386,-0.27936238,0.021221891,1.1064101,0.14549066,0.4666372,-0.29343736,-1.6425619,-1.2988505,-0.091539435,-1.5480208,-0.14210436,-1.9653847,-1.3311917,0.9167866,-0.8617916,-0.62320274,0.52664816,-0.11252266,-1.1785737,-1.7525035,0.4962007,0.74157286,1.6858789
antibiotic,0.9483755,-0.60755295,-0.29229733,0.90012765,0.16866377,-0.07078123,-0.044502135,0.7237871,0.04270394,0.21728449,0.21066932,0.6682785,-0.17555304,-0.20927778,-0.25362468,-1.0085945,-0.13115105,-1.0504194,-1.3468294,-2.0645952,-0.49705264,1.3390495,-0.6692668,-1.8721921,-0.617838,0.4943361,0.33595774,-1.0991828,0.05007972,0.57230073,-0.21280882,2.0053403
archaeon,1.0227771,0.158793,-0.47750878,1.3844706,1.1302351,1.1367548,1.5778447,1.4871533,0.09658401,-2.0421627,-0.12905984,0.33466333,0.04839562,-0.09263048,-0.079959415,-1.1993802,-1.5243615,0.14967386,-1.2151095,-0.6750582,0.027529296,-1.3344976,0.8253685,0.18617214,-0.43709022,1.7539871,-0.63905674,-0.90865606,-0.89669216,-0.047973577,0.6418323,2.51174
bacterium,-0.16612013,0.0065333373,0.08365711,0.17352739,0.14749813,-0.140106,0.10101311,1.1693252,0.6073174,-0.19183123,0.14784774,1.9533635,0.03285175,0.19830051,-1.1431513,-1.033825,-1.447824,-0.09042739,-0.7340135,-0.042732406,-0.68222594,-0.87933326,0.805781,-0.76076317,0.1306137,0.67107314,-0.1812645,-1.2785783,-1.6587498,1.218398,1.6540335,2.1110842
behavior,0.19636948,-0.025290158,0.14094551,-0.3822959,0.31923848,0.15107721,-0.97632354,0.8816485,-2.3500428,-0.18434875,-0.29279935,-0.34629023,0.25970268,0.29051495,-0.16707775,-1.4235358,-0.81495035,-0.31870466,0.53515697,-2.2218437,0.27706796,0.13825208,0.3355332,0.30686498,-1.0297259,1.1855271,0.7284557,0.6189699,0.99450576,0.07968075,-0.26884362,1.6068608
biologic_function,0.47078264,-1.0285435,0.0982219,0.22006369,0.48365092,-0.029920055,-1.6845405,0.70771986,-0.44984928,-0.30244198,-0.7387493,1.3264385,-0.6665227,-0.748293,-0.20070037,-1.4280362,0.3016325,-0.84089786,0.36048824,-0.31060863,-1.7130493,-0.4490053,-0.21588264,-1.0376381,0.47947457,1.3024834,-0.8858672,-0.20923576,-1.3535975,-0.2723326,0.17123666,1.1564837
biologically_active_substance,1.455676,-0.49227703,0.01607339,0.65793705,0.3031269,0.28471017,0.38682944,0.94622016,-0.47448722,0.8303658,-0.06284179,0.23121756,-1.205052,0.40512866,-0.1871052,-1.2422942,0.22162281,-0.85169053,-1.000229,-1.2275352,0.66477513,1.0455593,-0.66181934,-0.9408226,0.20122792,1.0831137,-0.0062394603,-1.65641,-0.56776565,0.39273587,-0.1686027,1.7880231
biomedical_occupation_or_discipline,0.2180489,1.7135372,-0.78584874,-0.25650474,-0.87487435,0.47355896,0.260637,-0.29330915,-0.0013233053,0.6099247,0.36721128,1.1356698,-0.123690814,0.70596933,0.89152396,-0.0011452143,-0.15584569,-1.4986478,-0.20354551,1.1101843,-2.1288218,0.535285,-0.7536841,-2.1297705,-0.09622358,0.9839664,-0.16332683,-0.89307463,0.5781814,0.62308294,0.38568717,1.506295
biomedical_or_dental_material,0.9576213,-0.487768,0.2979287,0.63626105,-1.0039389,-0.19863826,-0.18790331,0.8750824,0.0057023205,0.8535567,-0.39015868,0.8819461,-0.15657552,-0.3040196,1.4357076,-1.4211328,0.048850402,-0.9751991,-0.141759,-1.836255,-0.49070674,1.0622818,-1.5809457,-0.6362547,0.18653518,1.0242217,-0.35292283,-2.158122,0.3211302,1.4169614,0.1661411,2.239027
bird,0.59369576,0.35485485,-0.11241178,0.35991925,0.16960098,0.59196156,-0.3946818,1.7038019,0.31589043,-0.4731417,0.45781207,1.3733137,0.6023302,0.62531316,0.4054374,-0.9173889,-0.68630207,0.25467342,-1.5959628,0.27488863,-0.58439356,-0.79708326,1.1816545,-0.4972329,0.39045724,1.0399897,-0.096423075,-1.7992878,-0.7953019,0.37843248,1.1753969,1.8933777
body_location_or_region,1.4667636,0.4997686,-0.3831293,1.2652022,-1.9431422,0.25845137,0.47289774,2.158195,-0.115394376,-0.06862438,-0.5200122,1.2162013,0.66869855,-0.08556946,-0.008536596,-1.0137835,-0.77084345,-0.95857376,0.6876343,-0.44303742,0.41243422,0.9579506,0.24517044,-0.7663226,0.24801943,0.75924,-0.46019584,-0.25458336,-0.22581215,0.6786701,1.1115144,2.0129764
body_part_organ_or_organ_component,1.5017687,0.3613559,0.049521897,0.74514204,1.2160542,-0.64981574,-0.71611017,0.6916218,0.087957084,0.007352194,-0.8282733,0.4884228,0.99812615,-0.20327505,0.26547718,-1.315185,-0.65793204,-1.2078891,0.1519454,0.57931495,-0.52255476,0.73309755,-1.2214632,-0.11058806,0.26304582,0.6720743,-0.6714893,0.39505056,-0.35898045,1.2313359,-0.2392037,1.3998895
body_space_or_junction,1.2650244,0.32665572,0.19849889,1.1583334,0.30065754,-0.6593124,0.37872487,0.5916079,-0.22167386,-0.24408628,-1.1163124,0.08505393,0.37291878,-0.58039314,-0.0023426577,-1.4650416,-0.13562754,-0.8941397,0.3952122,-0.55226004,0.40950024,0.075253814,0.057673957,-0.29299176,0.2496067,1.3138387,-0.6027251,-0.99255407,0.219065,1.1976733,0.011919842,1.526384
body_substance,1.9311157,-0.54265195,-0.059876543,1.5035474,-0.33366212,-0.708288,0.42287633,1.4152812,-0.23290966,0.3880909,-0.88589376,-0.36202183,-1.7853296,-0.031858224,-0.16203046,-1.0969654,-0.28337145,-0.98751587,-0.5130409,0.5187412,0.2783741,0.77966297,0.7969286,-0.99281967,0.77149516,0.6249621,0.35705346,-1.1800686,-0.029167484,1.586778,-0.49723056,2.142779
body_system,1.8209232,0.713787,0.748614,1.3786722,-0.070039585,-0.120313786,-0.44780737,1.5327822,-0.11722311,-0.37262514,0.21980903,0.5308643,0.7478443,0.38306046,-0.13931051,-1.3418751,-1.1543554,-1.9546988,0.34063336,-0.6526498,-2.1224015,-0.09247137,0.77833724,0.099731274,-0.27557018,0.5062455,0.3965507,0.6222965,0.74966407,0.64034605,-0.02059284,1.6999487
carbohydrate,1.3417758,0.7378249,-0.14938754,0.48777935,0.9181059,0.32912734,-0.075124174,1.0194871,-0.24399124,0.51387143,0.42219684,0.685523,-0.5633875,-0.41919857,0.7636228,-0.937312,0.18358076,0.013492806,-0.11054589,-1.7707381,-0.94101644,0.9700646,0.20904334,-0.989355,0.91167504,-0.13195895,0.51899153,-0.7522197,-0.5757645,1.7628666,0.81103414,1.8331934
carbohydrate_sequence,1.0079513,0.56826276,-0.38009214,0.21988182,0.28237787,0.6505911,0.0059394203,0.7367305,-0.3206516,0.62880343,-0.3646697,0.47246167,1.7737556,-0.38573503,0.6466666,-1.6637424,-0.38712543,-1.314338,-0.73784775,-0.74300605,-2.372442,-0.370493,-0.90853614,0.11796226,0.12265659,-0.12321358,0.32642537,-0.2229421,0.28667876,-0.44013813,-0.8491329,1.6263468
cell,1.0638478,0.51637816,0.4596171,1.8125317,-0.19911654,-1.9110432,-0.2928923,1.1534976,-0.3122805,-0.19241878,-0.44068608,0.8886958,0.8067778,0.33395264,-0.16114144,-1.3546145,-0.58839,-1.2096826,-0.19277465,-0.6214277,0.061601914,0.12417002,-0.27993116,-0.32331166,-0.20714836,0.16029617,-0.87902635,-0.12497494,-0.29959628,1.4340385,-0.06749548,1.3928312
cell_component,2.099404,0.19490258,-0.34392175,1.4678681,-1.0729767,-1.1787925,-0.059051886,0.99222505,0.20822532,0.292656,-0.7139212,0.66298103,0.5566529,0.17122251,0.10869658,-1.6763341,-0.61192226,-0.99007934,0.16730718,0.039697673,-0.36991486,1.026752,-0.40542397,-1.1155223,-0.6789685,0.021850552,-0.5005234,0.3407755,-0.50535196,0.70116884,-0.15936254,1.3627129
cell_function,-0.24090277,-0.72440463,0.056405347,0.6828937,-0.24512345,-0.1642141,-1.188852,0.68052316,-0.31511503,-0.036930833,-0.069125466,2.0457363,-0.12541537,-0.870185,1.3154399,-1.8216838,0.09533474,0.18571343,-0.06456933,-0.65656453,-0.6735727,-0.45044798,-0.5716239,-0.3619211,0.19997126,1.1731001,-1.1790444,-0.4467644,-1.5922332,0.0072604455,-0.47687823,1.012782
cell_or_molecular_dysfunction,0.7728106,-1.4199228,-0.72651947,-0.40328166,-0.13105257,-0.20687993,-0.9832516,0.4053771,-1.1552441,0.14544265,-0.91075927,0.7099497,-1.1342,-0.41028902,0.5076289,-1.0235051,0.41527542,-0.8189696,1.0835626,-0.024061633,-1.252536,0.28848732,0.28606156,-0.9881888,-0.14877799,0.9889302,-1.8982017,0.5429604,-0.8555728,-1.0333607,1.4629724,1.0890771
chemical,1.552352,0.2186123,0.36113623,-0.8320206,0.40236264,0.23624799,0.47765157,-0.2306976,0.1888163,-0.96905667,0.58884597,-0.16117269,-0.740807,-0.7216413,0.0013867258,-1.7503457,-0.40828636,-0.6367241,-1.5073017,-2.1720688,-1.1962188,1.4879855,-0.54520446,-1.1830684,-0.95175505,0.20520435,-0.65563667,-0.48842424,-0.6016409,1.1304185,-0.6291417,1.4833305
chemical_viewed_functionally,0.9337509,0.0609782,0.040451877,-0.09589064,0.5360557,-0.10986551,0.16092974,0.07758169,0.5944073,-0.30402,0.5334835,0.81776834,-1.0488757,-0.060175113,0.17607161,-1.6815767,0.08893673,-0.82910436,-0.6256123,-1.9581535,-0.20977898,0.85652435,-1.0559856,-0.8446726,-0.47747108,0.47855288,0.105574526,-1.1736275,-0.4310387,1.1691998,-0.5714692,1.345764
chemical_viewed_structurally,1.6434214,0.24599616,0.34682015,0.14132418,-0.03524684,0.45454505,0.2694319,0.38555157,1.5117731,0.06300558,0.5209405,0.94172454,-0.6440254,0.1929057,0.6235885,-1.5084001,-1.125522,-0.4517257,-0.8291079,-1.2470953,-0.97548074,1.7335345,-0.6717472,-0.80111545,-0.058834285,0.052168712,-0.011527446,-0.31459612,-0.7702574,1.9773309,-0.18127562,1.7405585
classification,1.8796079,-0.15064089,-0.28525662,0.13698919,-0.033978257,0.7343707,-0.12960398,1.1205968,-0.24406843,-0.15582421,-0.52722996,-0.27941322,0.20432563,0.035470117,-0.28360602,-1.4940102,-0.8263442,-0.52632934,-0.1719385,-0.7084691,1.235799,1.0839463,0.1354238,-1.1941379,-0.9911091,0.6972063,-0.3313931,1.2440574,0.35370696,1.1572741,-0.42497957,1.9716682
clinical_attribute,0.5785323,-0.4895127,0.057270974,0.44747362,0.08403958,0.66680294,0.10434424,0.04032958,-0.23324765,0.7682771,-0.3839354,-0.23142682,0.05162248,-0.17230354,-0.3410817,-1.303281,0.22919267,-0.7962556,0.30618334,-0.9618054,-0.5683344,0.3135914,-0.40758178,-0.047120888,-1.6138155,0.81826866,-1.3299443,0.06340464,-1.4743137,0.48749593,0.53992945,1.503492
clinical_drug,2.342951,0.18410288,0.73547035,-1.5736107,1.2398635,-0.14832763,-0.036216836,1.6398618,0.17700598,-0.27042264,-0.08968043,0.86727,0.4855802,1.3170378,0.4653294,-1.0666928,0.23817652,-2.6635127,0.44625846,-1.3723378,0.28420743,-0.41446185,1.3438554,-1.3480303,-1.8749244,-0.33023578,-0.09667796,0.8050153,0.17782556,0.72962177,0.07781053,1.650836
conceptual_entity,-0.035065074,1.0583073,0.26026404,-0.40855086,1.858828,1.1522822,0.9927444,0.42614976,0.1816137,-0.71947104,0.30631548,0.46514228,1.1225754,0.507517,-0.23832047,-1.3625318,-1.3537436,-1.579448,-0.9482588,-1.2623037,-0.3276968,0.13709623,-0.46137694,-2.0349011,-1.2112205,-0.09116782,-0.23449193,-0.65471715,1.0521615,0.63929886,0.34462982,1.2074406
congenital_abnormality,0.7584751,-1.2443762,0.08594274,0.014953377,0.04962885,-0.9808169,-1.1124799,-0.009091602,-0.275114,0.62931347,-0.49363673,0.5861553,-0.7676973,0.51863503,-0.15153569,-1.2878436,0.64920676,-1.4519693,0.43862197,-0.13689628,-0.5991126,0.70000505,-0.43577227,-0.4602431,0.21993911,1.2396418,-1.1977462,0.6412824,0.11335804,-0.12928939,0.15749474,1.2875729
daily_or_recreational_activity,0.64953375,-0.17247248,-2.506057,0.5939816,-0.19438384,-0.025492989,-0.011685256,1.2693819,-0.17965941,-0.44360694,0.6203385,1.6142386,0.7257401,-0.59747577,0.29834303,-1.4079705,-0.6010836,-0.5629365,-0.10125056,-1.0532814,0.17619888,0.1740981,-0.02597726,0.036238726,0.17090727,0.06963543,0.6443246,0.05480745,1.2367705,0.5790515,0.91131496,2.2748294
diagnostic_procedure,0.06301332,-0.8417995,0.28633666,-0.97283125,-0.05139784,0.2973752,0.20978831,0.9436006,-1.1990718,0.59011734,-0.35508278,0.76802707,1.267225,0.052690662,0.22588667,-0.86098385,-1.3229221,-1.7224767,0.02154353,-0.61145204,0.8864645,0.81440127,-0.18186137,-0.18906237,0.0063715135,0.41873762,0.31636426,-0.26282042,0.4707522,-0.1947846,-0.4706418,1.5827218
disease_or_syndrome,0.5156266,-1.2306975,-0.62554497,-0.45072588,-0.69285697,-0.5220183,-0.5341093,0.21556045,-0.8294581,0.10231086,-0.3600472,0.7872285,-0.85031796,-0.22587705,0.69236714,-0.91335934,0.1818056,-0.69237405,0.97603035,0.011481724,-1.1179905,-0.02663219,-0.32395202,-0.6963782,-0.038512293,1.161567,-1.351355,0.46208093,-0.6640294,-1.337881,0.8408153,1.0850189
