,EpochLoss
0,2.7764748334884644
1,1.7624925374984741
2,1.1895664930343628
3,0.8959801197052002
4,0.7437514960765839
5,0.6276719272136688
6,0.49536892771720886
7,0.33994418382644653
8,0.23425637185573578
9,0.23040733486413956
10,0.2689525634050369
11,0.28127357363700867
12,0.26220232248306274
13,0.22700174897909164
14,0.20290584117174149
15,0.20270629227161407
16,0.21289225667715073
17,0.21373125910758972
18,0.2026788368821144
19,0.18939603865146637
20,0.18490290641784668
21,0.1867322102189064
22,0.18786706030368805
23,0.18515747040510178
24,0.17808090895414352
25,0.17181671410799026
26,0.16944342106580734
27,0.1661025509238243
28,0.16099146753549576
29,0.15401329845190048
30,0.14888301491737366
31,0.14315876364707947
32,0.13805240392684937
33,0.13338442891836166
34,0.1287989765405655
35,0.12423930689692497
36,0.12033414840698242
37,0.11475725844502449
38,0.11047610267996788
39,0.10547972097992897
40,0.1013684868812561
41,0.09779470786452293
42,0.0952526368200779
43,0.09285659715533257
44,0.09154686331748962
45,0.08949748054146767
46,0.08818000555038452
47,0.08695769682526588
48,0.08529109135270119
49,0.0843672826886177
50,0.08319699764251709
51,0.08235446363687515
52,0.08140669390559196
53,0.0807732343673706
54,0.08023181557655334
55,0.07893774658441544
56,0.07854551076889038
57,0.07756128534674644
58,0.07733674719929695
59,0.07664239779114723
60,0.07636971026659012
61,0.07542453706264496
62,0.07500772923231125
63,0.07428998872637749
64,0.07419134303927422
65,0.07387945055961609
66,0.0731724314391613
67,0.07287964224815369
68,0.07240594178438187
69,0.07219124957919121
70,0.07160142436623573
71,0.07151297852396965
72,0.07155746966600418
73,0.07073967903852463
74,0.06990562379360199
75,0.0705326460301876
76,0.06971503421664238
77,0.06953359767794609
78,0.06927536800503731
79,0.0693175457417965
80,0.06840575858950615
81,0.06849033758044243
82,0.06787310913205147
83,0.06819765269756317
84,0.06805573776364326
85,0.0675148107111454
86,0.06726893037557602
87,0.06745906919240952
88,0.06721115112304688
89,0.06665430217981339
90,0.06665116548538208
91,0.06633614003658295
92,0.06594707816839218
93,0.06573137640953064
94,0.06637947633862495
95,0.06543761864304543
96,0.06561869755387306
97,0.0654032863676548
98,0.0651402622461319
99,0.06486281007528305
