,entity
0,biologic_function
1,body_part_organ_or_organ_component
2,genetic_function
3,anatomical_abnormality
4,cell
5,mental_or_behavioral_dysfunction
6,clinical_attribute
7,acquired_abnormality
8,carbohydrate_sequence
9,bacterium
10,individual_behavior
11,hormone
12,professional_or_occupational_group
13,tissue
14,research_activity
15,mental_process
16,natural_phenomenon_or_process
17,organophosphorus_compound
18,biologically_active_substance
19,group
20,injury_or_poisoning
21,organ_or_tissue_function
22,pathologic_function
23,cell_function
24,drug_delivery_device
25,embryonic_structure
26,cell_or_molecular_dysfunction
27,anatomical_structure
28,cell_component
29,qualitative_concept
30,quantitative_concept
31,lipid
32,body_space_or_junction
33,organism_function
34,molecular_function
35,amino_acid_sequence
36,age_group
37,enzyme
38,alga
39,patient_or_disabled_group
40,finding
41,research_device
42,amino_acid_peptide_or_protein
43,gene_or_genome
44,physiologic_function
45,steroid
46,immunologic_factor
47,pharmacologic_substance
48,health_care_related_organization
49,vitamin
50,disease_or_syndrome
51,laboratory_or_test_result
52,self_help_or_relief_organization
53,chemical_viewed_functionally
54,educational_activity
55,neoplastic_process
56,virus
57,antibiotic
58,biomedical_or_dental_material
59,molecular_biology_research_technique
60,occupational_activity
61,food
62,diagnostic_procedure
63,machine_activity
64,social_behavior
65,congenital_abnormality
66,receptor
67,body_substance
68,invertebrate
69,organic_chemical
70,animal
71,carbohydrate
72,eicosanoid
73,family_group
74,temporal_concept
75,nucleic_acid_nucleoside_or_nucleotide
76,hazardous_or_poisonous_substance
77,laboratory_procedure
78,experimental_model_of_disease
79,fish
80,environmental_effect_of_humans
81,geographic_area
82,bird
83,sign_or_symptom
84,entity
85,amphibian
86,chemical
87,intellectual_product
88,neuroreactive_substance_or_biogenic_amine
89,health_care_activity
90,rickettsia_or_chlamydia
91,population_group
92,fully_formed_anatomical_structure
93,organism_attribute
94,indicator_reagent_or_diagnostic_aid
95,physical_object
96,medical_device
97,inorganic_chemical
98,organism
99,regulation_or_law
100,chemical_viewed_structurally
101,behavior
102,clinical_drug
103,activity
104,human
105,fungus
106,reptile
107,biomedical_occupation_or_discipline
108,professional_society
109,body_location_or_region
110,therapeutic_or_preventive_procedure
111,phenomenon_or_process
112,group_attribute
113,organization
114,element_ion_or_isotope
115,vertebrate
116,human_caused_phenomenon_or_process
117,governmental_or_regulatory_activity
118,substance
119,conceptual_entity
120,manufactured_object
121,occupation_or_discipline
122,plant
123,body_system
124,mammal
125,idea_or_concept
126,nucleotide_sequence
127,spatial_concept
128,molecular_sequence
129,daily_or_recreational_activity
130,archaeon
131,language
132,functional_concept
133,event
134,classification
