,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.1982597,1.1995051,-1.7786564,-1.1507926,0.027448228,1.4081593,-0.41044936,2.063343,1.5255239,-2.7499924,2.0140483,-0.52081573,-0.80474246,1.8222408,-0.6629268,0.67217547,-0.77418864,0.38806692,-1.0271325,-1.3015978,-0.81573766,1.6820228,-2.8340378,1.4247448,2.150977,-0.969267,1.9152163,0.9726074,-0.20016909,1.5483948,-0.016451728,0.3699879
burma,0.20622617,1.6864952,-0.97556084,-0.33520767,1.6491622,0.51885515,1.2843933,0.43991563,-1.3063631,-3.371651,-0.65779436,-0.08639905,0.40248775,-0.13629349,0.8775513,-0.15575759,0.12097287,-4.0914636,-1.2378813,-2.08035,0.5157716,1.989428,0.30743563,1.9529097,4.008239,2.3111694,0.7751025,1.5380768,-3.0178096,3.8051703,1.9296154,-2.699173
china,0.32059914,1.7164438,-1.4805079,0.90630347,-0.87349844,1.8526883,-0.9151578,-1.4064913,-1.6924506,-2.719496,2.1687245,-0.86033815,2.1606596,1.5287985,0.8536733,1.760131,0.7781808,-3.7955878,0.84939575,2.0945828,-3.8866746,-1.4368926,-2.5449772,-1.1183841,0.7138278,2.71438,1.8852165,0.55647063,1.679029,3.3976085,1.3479239,0.90961266
cuba,-2.0743933,-0.10804565,-1.5954572,0.36970878,-0.08284018,0.71975166,0.6108528,2.1448674,-0.81192714,-2.1046507,1.500738,-0.03869493,1.2302006,1.1171385,2.0542223,-0.48637125,0.3510057,-0.29492262,-0.47400734,0.35220876,-0.95896137,0.50221974,-2.301679,1.524004,1.5543799,0.7128049,0.20431545,1.4137864,-1.1458873,-0.1656773,0.28935093,1.1953878
egypt,-0.7908407,0.53251195,-1.9485043,-0.8047394,1.387516,0.926892,0.68926764,0.258723,-0.38418233,-1.6679933,-1.7898028,-1.7686822,1.0110394,0.7286836,-0.654182,0.616439,0.09901638,-0.4781873,-0.41530678,-1.0730134,0.26795682,-2.9109697,0.3054136,-0.6572735,1.0016664,-0.2641554,0.15197368,2.7879775,0.14121854,1.0260589,-0.8939352,-0.26644617
india,-2.2164688,1.796401,0.19478852,-0.21048665,0.5782163,1.1655979,-0.13460438,0.9605628,1.0193194,-2.2565894,-0.75408334,-0.9249177,1.0325013,1.4871286,-0.14450195,-1.1455042,-0.78652793,0.2004627,-3.327231,-2.8883762,-0.6426934,-0.15913175,-1.8512036,1.5502046,1.820528,0.81542265,1.9413435,1.4684699,-0.32720742,0.46004456,0.24810351,-1.4209402
indonesia,-2.0202754,1.4928347,-1.9181888,0.0031718197,1.8727019,0.35942245,-0.061252646,1.3292596,0.008195918,-1.3387767,-0.28465855,0.61505395,1.6600732,-0.8372764,1.7466561,-0.39978004,0.4191235,-2.2883832,-0.5580911,-2.6597004,-0.15381591,-0.24892157,-1.5655425,1.4030598,1.1201727,1.0382937,0.9433457,1.9408524,0.51949584,0.0610036,2.653988,0.43788075
israel,-0.73170555,2.585511,-2.1549182,-2.543408,0.31041604,-2.3356855,-0.31063563,-0.22199138,0.8811622,-2.0891001,-0.88060784,-1.8440306,0.6088808,-0.17041168,0.8975291,1.8588344,-1.3262718,0.31656379,-1.4649372,-1.5876862,1.0987931,-2.5529807,0.6984619,1.1800836,0.30186146,-1.4388863,2.78083,2.3451958,2.2805657,1.6506109,1.1020495,-1.3296016
jordan,0.6483119,1.732113,-0.45265436,-2.0071027,0.03315206,1.3606144,-0.13832645,1.4101019,-0.7342628,-2.2681541,-1.5727564,1.6748328,0.12332611,0.0006705513,2.9759474,0.24177097,-2.2857363,-0.6585253,1.502409,-1.3860226,1.8632543,1.0382729,1.8938526,0.79700285,2.0027452,0.35568014,0.18768354,0.47145066,-1.6592072,0.5402696,1.3219523,-1.2628518
netherlands,1.3144687,0.34942132,-0.5152211,0.70893437,-2.164062,1.5472997,0.5000014,-0.8147589,3.042747,-3.8338304,0.7473309,-0.3903409,0.10731222,1.7988099,1.0456412,-1.1303113,0.3919549,1.9012684,-0.68095845,-0.046803776,-1.5604998,0.16236922,-3.0124931,1.1507021,2.016334,-1.4342653,-1.5115502,-1.1581863,-1.3189486,-0.2367654,0.72245413,2.7612326
poland,0.47418183,0.123151734,-1.0993577,0.698627,-0.46383405,0.7237053,1.357803,2.5505033,-0.36075142,-1.8646196,1.7036436,-0.0157121,2.2311914,2.1565254,1.6065238,-1.2583295,-0.08445891,0.038555462,-0.3954191,0.414743,-3.1292593,0.29502338,-1.5447742,1.4576389,2.0315464,-0.48413417,-0.81810874,1.308269,1.031475,3.3849258,-1.7601602,0.9391166
uk,0.15953211,-1.6496474,-0.23134825,0.90491426,-0.8819879,0.59460866,-1.2199029,1.8687713,2.0274606,-0.90003335,1.21113,-1.6327835,-0.86749345,1.2443602,2.6010947,-0.3191134,2.5474453,3.3047063,-1.5837206,0.17419493,-0.202383,-0.036456093,-3.0291991,2.4885325,-0.2619261,-0.45194831,0.0138903,1.5628512,-0.14952788,-0.4540584,0.27781254,-1.5625027
usa,0.22506054,0.41857734,-2.7672234,2.6968863,-1.6732764,1.1117606,0.35583866,-0.18889284,1.8309636,-1.022225,1.0552225,-1.1697356,-1.1888403,0.82216215,-0.30607256,0.35839137,2.9373,2.7616532,0.032773443,-1.6011738,-1.8393321,0.8018161,-3.0863936,-1.4364573,0.76160854,-0.90436184,0.715924,-0.32311037,0.2966294,-2.5287473,-0.18940793,-0.48397794
ussr,1.053675,-0.05810882,-1.1937276,0.99484736,2.0371268,0.5270201,-1.5841973,1.2053405,-1.0439496,-2.2177708,2.5288246,0.80333143,2.182602,0.43107182,1.0148512,-1.809393,-3.259282,1.7208177,1.1129363,1.0148869,-0.2929743,-1.2833753,-2.69447,2.7792492,2.38288,1.767416,3.2666752,-0.03633578,0.29924148,1.1173133,-1.1446621,-1.0815184
