,entity
0,rickettsia_or_chlamydia
1,amphibian
2,clinical_attribute
3,animal
4,environmental_effect_of_humans
5,mental_or_behavioral_dysfunction
6,professional_society
7,self_help_or_relief_organization
8,body_part_organ_or_organ_component
9,genetic_function
10,element_ion_or_isotope
11,medical_device
12,organism_attribute
13,age_group
14,qualitative_concept
15,fully_formed_anatomical_structure
16,mental_process
17,physical_object
18,indicator_reagent_or_diagnostic_aid
19,anatomical_structure
20,nucleic_acid_nucleoside_or_nucleotide
21,behavior
22,immunologic_factor
23,organ_or_tissue_function
24,cell_component
25,functional_concept
26,molecular_function
27,organophosphorus_compound
28,cell_function
29,conceptual_entity
30,disease_or_syndrome
31,vitamin
32,molecular_sequence
33,organic_chemical
34,gene_or_genome
35,inorganic_chemical
36,cell
37,hormone
38,laboratory_procedure
39,congenital_abnormality
40,embryonic_structure
41,organism
42,therapeutic_or_preventive_procedure
43,food
44,drug_delivery_device
45,body_substance
46,bacterium
47,health_care_activity
48,amino_acid_peptide_or_protein
49,acquired_abnormality
50,entity
51,governmental_or_regulatory_activity
52,population_group
53,fungus
54,experimental_model_of_disease
55,patient_or_disabled_group
56,research_device
57,educational_activity
58,neuroreactive_substance_or_biogenic_amine
59,injury_or_poisoning
60,hazardous_or_poisonous_substance
61,molecular_biology_research_technique
62,vertebrate
63,tissue
64,manufactured_object
65,archaeon
66,quantitative_concept
67,eicosanoid
68,biomedical_occupation_or_discipline
69,professional_or_occupational_group
70,laboratory_or_test_result
71,clinical_drug
72,biologically_active_substance
73,temporal_concept
74,neoplastic_process
75,health_care_related_organization
76,classification
77,amino_acid_sequence
78,body_location_or_region
79,lipid
80,pathologic_function
81,invertebrate
82,carbohydrate
83,virus
84,physiologic_function
85,human_caused_phenomenon_or_process
86,organization
87,research_activity
88,pharmacologic_substance
89,body_space_or_junction
90,bird
91,biologic_function
92,organism_function
93,diagnostic_procedure
94,regulation_or_law
95,sign_or_symptom
96,cell_or_molecular_dysfunction
97,occupation_or_discipline
98,group
99,activity
100,biomedical_or_dental_material
101,steroid
102,receptor
103,anatomical_abnormality
104,individual_behavior
105,family_group
106,machine_activity
107,nucleotide_sequence
108,spatial_concept
109,occupational_activity
110,geographic_area
111,enzyme
112,antibiotic
113,social_behavior
114,plant
115,phenomenon_or_process
116,alga
117,chemical
118,mammal
119,body_system
120,fish
121,idea_or_concept
122,group_attribute
123,chemical_viewed_structurally
124,finding
125,event
126,chemical_viewed_functionally
127,natural_phenomenon_or_process
128,daily_or_recreational_activity
129,carbohydrate_sequence
130,intellectual_product
131,human
132,reptile
133,language
134,substance
