,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
person0,0.26880816,0.24341787,1.4199035,0.04960168,-0.50148857,-0.5395001,-0.28524074,-1.153006,-0.17304203,1.1275843,0.028484495,-0.4699428,-0.3153835,-0.326531,-1.3773417,-0.33937168,-0.39041498,-1.0863092,0.80494803,-0.3888432,-1.4918497,0.4710232,0.20206624,-1.5450032,0.75322825,0.3590963,0.07814922,1.1742259,0.508686,1.6464171,0.6653358,0.41345397
person1,-0.025733255,0.34025824,1.5795921,-0.007688465,0.45676154,-1.6319125,1.5756114,-0.8824558,-0.53000796,1.1953093,-0.17475307,-0.24533314,0.3449485,-0.20166714,-0.42779523,-1.1941574,0.53786165,0.21627463,1.5261923,-1.0227203,-1.0870614,0.16261072,0.39233905,-1.8217851,-0.39701965,1.6432433,0.1557115,1.5424519,0.5537681,2.022033,1.0237231,-0.59562105
person10,0.4524161,0.91058207,1.7560475,-0.62625736,-0.6129769,-0.09608077,-0.43102282,-2.2752528,-0.032328617,0.8947838,-0.49412423,-0.41526008,-0.21744275,0.16931191,-1.5341864,0.3826954,0.06284012,-0.9775252,1.6703886,-0.39487448,-1.2880569,-0.8863036,-1.0453677,-1.8294537,0.12502559,-0.10109112,-0.08176241,1.52313,0.05738653,2.098168,0.45988303,-0.75551146
person100,0.043480232,0.9307744,-0.34409112,-0.37769794,-1.1693939,-0.5030073,-0.6246606,-0.8031198,-0.2899003,-1.0430179,-0.51970154,0.1701427,-1.6451272,-1.2072177,-0.8515149,0.32391867,-1.4550139,-1.3862123,-0.899286,-0.86535627,-0.9551007,0.3043642,0.07456641,-1.5139694,-0.10969691,1.2681699,-0.2467726,-0.39249182,1.9473284,-0.77674836,-0.19307719,-0.58251005
person101,0.030410878,0.9048985,0.030555775,-0.2690276,0.18830253,-0.9805956,-0.68998456,-1.7387741,0.36246362,1.0529233,0.788968,0.3640989,-1.040256,0.528032,0.8225709,-0.3508854,-0.09606885,-1.087884,-0.88814175,0.0057785567,-0.9983687,-1.338203,0.039790057,-1.1443312,-0.46372473,0.41673893,-0.43335325,-0.37834844,0.5251495,-0.26319566,0.62005794,-0.85152453
person102,0.48039505,-1.263508,-0.3698408,0.6704514,0.38059124,0.76462096,-0.41560292,-1.3167678,-0.8803389,0.7898608,0.3431728,-0.40374047,-1.1019337,-0.57178223,-1.0719569,0.18829104,-0.32063222,-0.072227746,1.0710213,-1.6264806,-0.85123706,-1.2506322,-0.8509532,-1.0987629,-0.2971455,0.9971931,-1.3461043,-1.0294975,-0.9329045,-0.4551836,-0.3488028,0.13272867
person103,0.89515066,-0.1469374,-1.1093947,0.45189884,-0.32063705,-0.74014074,0.06508957,-0.75881803,0.21779442,-0.9430799,0.7921553,0.19942497,-1.0435582,-0.78250027,-1.0451946,0.2850378,-1.084569,-0.133652,-0.8361438,-1.0568315,-0.9035953,0.9234067,-0.7366222,-1.1064694,-0.3768315,1.5344867,-0.47946268,-1.1111218,-0.48780465,-0.038866818,1.1618094,0.6033664
person11,-0.0441683,1.0118893,0.3459419,-0.070481054,-0.83442473,1.142248,0.16024914,-1.0370321,0.27366257,-0.9613254,-1.1580518,-0.06203348,0.16612622,0.21414578,1.1400483,-0.16960299,0.064114,-1.7580448,1.1712778,-1.0657434,-1.0093747,-0.19750531,-1.1713203,-1.8292596,-0.29176578,0.2724696,-0.23290294,0.87426645,-0.18325698,1.2973306,-0.23628318,-0.06704672
person12,0.34140134,-0.9596866,-0.4289063,0.73892474,-0.87629324,0.51246977,-1.3038508,-1.4473689,0.34110457,1.1512595,-0.81532615,-0.5371372,0.5230097,1.0013537,0.657906,-0.008756296,-0.548266,1.223485,-1.4164655,-0.06690978,-1.4457196,0.4795485,0.93877906,-2.1283534,-0.68500185,-0.31617227,-0.059456725,1.3653833,-0.19754153,1.9543216,0.52835256,-0.77941585
person13,0.4400042,0.5117632,0.62783545,0.24839568,-1.0686619,-0.21222648,0.97018516,-1.1320275,1.4216069,-1.1928724,0.37834835,0.83912295,-0.09204859,-0.17328715,-1.1916428,0.35102108,-1.4609057,1.0339737,-1.1879783,-0.67300165,-1.3535557,1.9459995,-0.1701915,-1.5846679,0.7140443,0.42869496,-0.06580555,1.203252,0.7148615,0.7555635,-0.8074832,0.6071213
