,entity
0,individual_behavior
1,body_part_organ_or_organ_component
2,organ_or_tissue_function
3,diagnostic_procedure
4,pathologic_function
5,experimental_model_of_disease
6,anatomical_abnormality
7,sign_or_symptom
8,biomedical_or_dental_material
9,laboratory_or_test_result
10,organization
11,embryonic_structure
12,cell
13,biologically_active_substance
14,gene_or_genome
15,behavior
16,hormone
17,genetic_function
18,pharmacologic_substance
19,body_substance
20,cell_or_molecular_dysfunction
21,immunologic_factor
22,neoplastic_process
23,chemical_viewed_functionally
24,research_activity
25,molecular_function
26,archaeon
27,biologic_function
28,organism_function
29,laboratory_procedure
30,finding
31,congenital_abnormality
32,therapeutic_or_preventive_procedure
33,fungus
34,human_caused_phenomenon_or_process
35,inorganic_chemical
36,governmental_or_regulatory_activity
37,mammal
38,medical_device
39,mental_process
40,organic_chemical
41,organism_attribute
42,chemical
43,injury_or_poisoning
44,bacterium
45,age_group
46,bird
47,acquired_abnormality
48,alga
49,amino_acid_peptide_or_protein
50,neuroreactive_substance_or_biogenic_amine
51,eicosanoid
52,mental_or_behavioral_dysfunction
53,molecular_biology_research_technique
54,patient_or_disabled_group
55,vitamin
56,physiologic_function
57,fully_formed_anatomical_structure
58,enzyme
59,body_location_or_region
60,classification
61,disease_or_syndrome
62,body_space_or_junction
63,antibiotic
64,group_attribute
65,steroid
66,professional_or_occupational_group
67,environmental_effect_of_humans
68,cell_component
69,idea_or_concept
70,carbohydrate
71,quantitative_concept
72,clinical_attribute
73,element_ion_or_isotope
74,hazardous_or_poisonous_substance
75,organism
76,occupational_activity
77,human
78,entity
79,food
80,body_system
81,amphibian
82,receptor
83,research_device
84,indicator_reagent_or_diagnostic_aid
85,lipid
86,organophosphorus_compound
87,nucleic_acid_nucleoside_or_nucleotide
88,fish
89,nucleotide_sequence
90,clinical_drug
91,educational_activity
92,drug_delivery_device
93,professional_society
94,health_care_activity
95,chemical_viewed_structurally
96,cell_function
97,anatomical_structure
98,temporal_concept
99,tissue
100,social_behavior
101,population_group
102,geographic_area
103,group
104,rickettsia_or_chlamydia
105,phenomenon_or_process
106,qualitative_concept
107,animal
108,family_group
109,manufactured_object
110,virus
111,amino_acid_sequence
112,plant
113,health_care_related_organization
114,substance
115,invertebrate
116,machine_activity
117,daily_or_recreational_activity
118,activity
119,reptile
120,regulation_or_law
121,self_help_or_relief_organization
122,intellectual_product
123,natural_phenomenon_or_process
124,occupation_or_discipline
125,spatial_concept
126,conceptual_entity
127,vertebrate
128,event
129,functional_concept
130,molecular_sequence
131,language
132,carbohydrate_sequence
133,physical_object
134,biomedical_occupation_or_discipline
