relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-1.8301045,-0.83227235,-1.0669237,-2.975034,-0.20405833,0.09453626,-1.235954,-2.0232077,0.66270435,-0.08339693,2.4175482,-2.9220982,-0.033896238,-0.79637957,-0.4769913,-0.1538636,-0.10549095,-1.1988078,-1.6042829,-0.52718085,0.75655276,-1.1779813,-2.2463524,0.84629184,-2.5861483,0.48786908,0.21984443,-1.5893459,1.1879731,1.7629797,0.32966647,-1.2703165
adjacent_to_inverse,-0.31693837,-0.5551791,-0.3868411,-1.2154703,-0.99016273,-0.71269184,-0.33494875,-0.2924211,0.23877142,-0.06516727,1.5763099,-1.1169312,-2.0721295,-2.3279443,0.21256344,-0.30398118,-0.5601847,2.0294142,-2.4117036,0.19954443,1.9142305,-0.42538276,-0.58451426,-0.57057357,-0.74660116,-0.01734433,-0.12602353,-3.3722053,0.51215154,1.645081,-0.65101147,-1.2776943
affects,0.13910663,-0.6162555,0.2719683,-0.66655785,-0.25662732,-1.2324431,0.7295848,-0.012954759,0.7243948,-0.73311996,-0.50316143,0.143793,-0.8094357,-0.14858755,-0.59450376,-1.383184,0.12976487,-1.4445016,-1.5852154,0.60305285,0.0769528,-0.6597478,0.72871476,0.2999261,0.41498128,-0.6858253,1.290111,-0.049907938,-0.14352348,1.5055729,0.102478094,-1.3567307
affects_inverse,0.17485744,-0.4474167,0.039394893,-0.94560367,-0.27400067,-1.4437779,0.8988814,0.43819422,1.135911,-1.1202991,-0.561602,-0.24582201,-0.8342462,-0.6361794,-0.5535455,-1.6556237,0.14168873,-1.8325392,-1.455906,0.3992577,-0.17153464,-0.93783903,0.41958007,0.21737935,0.5543844,-0.9340476,1.9310547,0.290982,-0.16072068,1.648256,0.054633662,-1.4723871
analyzes,1.2855197,-3.118319,-0.16546537,0.44823927,-1.3638937,-0.7666493,-1.0976268,-2.1799326,-2.0534573,-0.29636708,-1.0496019,-1.6864539,-2.7178514,1.1782438,-3.038726,-1.4447441,-0.77073073,-0.37668422,-1.0681205,-4.032369,0.3155833,2.0545535,0.1298739,-1.8841239,-1.1468253,0.049863957,0.50493973,1.180519,0.025318254,0.46383375,-0.2887367,-2.3387263
analyzes_inverse,-1.064192,-0.0022632596,0.0016944457,0.27438095,-1.5584981,0.21034138,-0.5785663,-1.5394654,-2.0196161,-0.63403547,0.14787157,-0.7399913,-1.0751625,-2.6425717,-2.2906919,-1.6373316,0.07988628,0.023300175,-1.1873077,-0.41496068,-0.22341323,0.2612808,-1.2378616,-0.75620466,-1.0375885,0.16366531,0.35006732,2.0493965,-0.41590938,0.21966667,-2.4490871,-1.3611718
assesses_effect_of,2.3299685,-0.8783638,1.0752008,0.3436267,0.22592804,-0.5917449,0.32692614,-1.9425758,-0.8789255,-0.32457882,-0.43024743,0.012763098,-0.78828603,-1.1988933,-2.1795402,-1.511006,-1.9896752,0.18143049,-1.7925779,-0.23960923,-1.6664449,0.5118399,0.6179293,0.5355452,-0.3757081,0.57375234,1.5409837,1.0218897,-0.08652377,0.48340172,-1.0513747,-1.4652343
assesses_effect_of_inverse,0.64178056,0.25741425,1.0343764,0.11235302,0.70645833,-0.6590761,0.15946242,-2.1436524,-0.72355354,-0.3257195,0.3919911,-0.011246807,0.0090314895,-2.260901,-1.8055481,-1.4071776,-1.2972788,-0.1307033,-1.4287293,-0.18753783,0.5160463,0.8823084,-1.0945752,-0.1318906,-0.4120094,-0.28935027,0.43890986,1.3102455,-0.3339272,0.69090873,-2.0351276,-1.4310945
associated_with,-0.7827273,0.016430248,-0.944686,0.23884414,-1.2744198,-0.80706733,-0.48063356,-0.33399653,-1.2106138,-0.6665651,-0.35846964,-0.1475952,-0.0056001036,-1.3393172,-0.38925147,-2.1337526,0.26592958,-1.0026575,-0.49317512,0.5768823,0.24065349,0.88603675,-0.7187435,-2.230188,-0.7041838,-1.0939736,0.44029528,-1.3419997,1.7879994,0.93303853,1.140321,-2.3711054
associated_with_inverse,-1.1510063,0.38322604,-1.4454023,0.7136584,-1.3606834,-0.86647594,-0.41304377,-0.5108347,-1.4534297,-0.6405298,-0.47043163,-0.56007797,-0.2123322,-0.8598621,-0.6837362,-2.9789689,0.19872156,-1.2823097,-0.62992525,0.64404345,0.4300329,1.3261684,-1.1811359,-3.6924458,-0.30586416,-1.4690529,0.6461974,-2.0947044,1.7675084,1.0842128,0.86730653,-1.8053141
