,entity
0,mental_process
1,experimental_model_of_disease
2,biomedical_or_dental_material
3,inorganic_chemical
4,amino_acid_peptide_or_protein
5,chemical_viewed_functionally
6,professional_or_occupational_group
7,pharmacologic_substance
8,organism_function
9,disease_or_syndrome
10,mammal
11,medical_device
12,cell_or_molecular_dysfunction
13,neoplastic_process
14,organism_attribute
15,rickettsia_or_chlamydia
16,group
17,organic_chemical
18,diagnostic_procedure
19,molecular_function
20,laboratory_or_test_result
21,alga
22,finding
23,quantitative_concept
24,cell_function
25,laboratory_procedure
26,antibiotic
27,geographic_area
28,clinical_attribute
29,biologically_active_substance
30,vitamin
31,sign_or_symptom
32,acquired_abnormality
33,receptor
34,cell_component
35,organ_or_tissue_function
36,lipid
37,injury_or_poisoning
38,biologic_function
39,body_part_organ_or_organ_component
40,genetic_function
41,carbohydrate
42,body_location_or_region
43,gene_or_genome
44,enzyme
45,health_care_related_organization
46,self_help_or_relief_organization
47,chemical_viewed_structurally
48,therapeutic_or_preventive_procedure
49,individual_behavior
50,eicosanoid
51,human_caused_phenomenon_or_process
52,body_substance
53,chemical
54,bird
55,organophosphorus_compound
56,cell
57,anatomical_structure
58,tissue
59,pathologic_function
60,social_behavior
61,population_group
62,animal
63,steroid
64,mental_or_behavioral_dysfunction
65,natural_phenomenon_or_process
66,research_activity
67,molecular_sequence
68,molecular_biology_research_technique
69,family_group
70,human
71,congenital_abnormality
72,neuroreactive_substance_or_biogenic_amine
73,food
74,immunologic_factor
75,vertebrate
76,phenomenon_or_process
77,reptile
78,fungus
79,hazardous_or_poisonous_substance
80,element_ion_or_isotope
81,language
82,physiologic_function
83,manufactured_object
84,professional_society
85,bacterium
86,anatomical_abnormality
87,substance
88,virus
89,invertebrate
90,governmental_or_regulatory_activity
91,nucleic_acid_nucleoside_or_nucleotide
92,body_space_or_junction
93,environmental_effect_of_humans
94,organization
95,research_device
96,idea_or_concept
97,patient_or_disabled_group
98,behavior
99,group_attribute
100,amino_acid_sequence
101,body_system
102,nucleotide_sequence
103,embryonic_structure
104,hormone
105,drug_delivery_device
106,age_group
107,health_care_activity
108,clinical_drug
109,temporal_concept
110,indicator_reagent_or_diagnostic_aid
111,qualitative_concept
112,plant
113,fish
114,educational_activity
115,occupational_activity
116,fully_formed_anatomical_structure
117,regulation_or_law
118,archaeon
119,functional_concept
120,daily_or_recreational_activity
121,spatial_concept
122,intellectual_product
123,carbohydrate_sequence
124,amphibian
125,machine_activity
126,entity
127,organism
128,biomedical_occupation_or_discipline
129,occupation_or_discipline
130,physical_object
131,conceptual_entity
132,activity
133,classification
134,event
