relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,-1.5542934,-0.5909013,-0.53051364,-0.18953066,0.038615793,-0.007608273,-3.4515376,2.54257,0.10048818,1.9723303,-0.44863817,2.6387563,-1.12196,0.37706667,1.887558,1.55996,-0.043452457,1.768839,-1.8013632,-0.97490597,-3.3893485,-2.2266114,0.15022214,-1.1828849,-2.5122626,-1.584904,0.78925765,-2.5320048,1.7425977,0.31423995,0.35230485,-3.25166
aidenemy,-2.9029856,3.9609222,-0.6786423,-0.05765074,0.5752611,-3.159806,-1.2036071,-2.5383627,0.43600285,1.9733945,0.8059017,0.93745196,-4.323133,-1.187846,0.5652965,0.099928185,0.37543768,-0.31685087,1.8156986,1.7055602,1.1671194,0.7534843,-0.14109069,-2.6338618,-2.8131852,-0.23228453,-2.0225515,-3.9540684,0.12464729,-0.43666953,0.3203687,-0.48254785
attackembassy,1.9164038,3.471149,-1.4841079,0.71173674,3.6024613,-2.3293238,-0.51681614,0.12878709,0.8627737,-0.46140617,2.3690708,0.3809457,-2.9239902,2.70558,0.75306296,0.07223493,-0.0682362,-0.19216338,-0.26589313,-0.7441399,0.15538524,-2.59569,-1.0777998,-1.2671554,-3.9818285,1.5388281,1.6311158,-1.6073316,0.3201064,-1.185068,-1.3141967,-1.0696812
blockpositionindex,-0.5250985,-5.1874714,-1.6954837,-0.5459603,-0.18100731,-0.4793605,1.6348621,-0.31046423,0.11076694,-0.44434932,0.15352984,0.84495234,-2.0060165,1.6318656,-1.1406617,1.1120842,2.4353645,-1.1355219,-0.8381691,-1.1444092,-1.8563455,1.1903967,-1.0210754,-0.68717676,-0.94673634,-1.6939332,1.5323379,-2.6911826,1.3604875,-3.0388954,-0.55522156,1.0274847
booktranslations,-0.59601736,-1.2138164,0.9219197,-1.499833,-0.5662829,-2.9628248,-0.2248305,-0.5856799,0.045345668,-0.05108286,-0.6032966,-2.8985028,-2.6149106,1.7906736,-0.5604993,-0.13167031,-0.6234892,-0.9168781,-0.5504087,-0.07370974,0.7010088,-0.051338874,0.46391794,-2.1298556,-1.0955371,1.4470062,0.1890164,-1.8154546,-1.286707,-0.5916841,-0.6831715,-1.2888992
boycottembargo,-1.7027943,-1.1045505,0.41064057,-0.80238944,-0.86453336,-0.120463066,-1.564106,-1.9137185,-0.657416,0.47817865,-3.018911,0.18380709,-1.5225222,2.3951375,-0.15468,2.651614,1.9628593,3.228127,-1.6646209,1.3229837,-0.584419,-2.2535093,0.68765384,-2.1234536,-0.2797694,0.64410025,-0.41348842,-3.3718917,-3.2501779,-0.64021236,1.1423827,-2.4468021
commonbloc0,0.5578377,-0.9825444,-0.34754762,0.5713712,0.22769563,0.9600541,-0.57408196,-1.6620933,-1.21889,0.18464933,-2.6306171,0.7014269,-2.7418966,3.4429069,-0.86424434,1.1049726,1.4333582,-1.287943,-1.597152,-0.7731938,1.0416784,-1.2674365,-1.9527967,-0.13736184,-2.646055,3.2629414,-0.92446685,-0.635236,-1.5598135,-4.225764,0.63108915,0.41146198
commonbloc1,0.93675226,-0.867583,0.8852844,-1.3665708,-0.37395462,-0.1291801,0.13679448,3.3701594,1.1295792,-0.2834282,-0.26479164,-2.8676467,0.26727238,-3.0667927,-0.4570629,1.1819332,0.369734,-2.1535563,-0.13028267,-0.81569284,-1.0589836,-0.7685077,-0.5655334,0.016412683,0.004944021,-3.3743591,-1.887804,-0.9749135,-0.070500635,2.4872549,-0.47306076,-0.20217088
commonbloc2,-1.7520529,-0.63038725,-1.2564392,0.4689205,-1.5078061,-1.0254232,-1.3537027,1.472386,-4.079324,0.8676712,-0.9093099,0.70946836,-0.8732527,2.5702746,-0.6070162,-0.60613203,-2.9574106,-3.1277423,-1.2917029,-0.9096833,2.721535,-1.26437,-1.1959023,-2.12279,0.98188466,2.2843664,-1.243212,-0.8090352,0.20335203,3.3231995,-3.2032416,-1.1892958
conferences,-0.9187059,-0.6731593,0.74399555,0.07541295,-1.6957865,-1.2990441,2.100806,3.2135878,-2.1922708,-1.1994771,-0.541505,1.0037926,0.82201755,0.7650338,-1.2666788,-3.038384,-1.8441812,1.180124,-0.00080630183,-0.47115436,-0.258802,0.065871954,-0.34963465,-0.68123573,-2.8088932,-0.014948974,2.4936368,-1.6562233,0.5904744,-1.7427995,1.6678097,-1.6700853
