,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,0.4972829,-0.12175429,-0.5895474,0.34223753,-0.30664647,-1.5794137,-1.9998761,0.10662754,-0.06425211,1.2473766,1.4965694,-0.2655501,-0.09568611,0.92036253,-0.53413206,-0.1896031,-0.86409837,-0.23291156,-0.09637015,-0.6735233,-1.7259797,0.74334866,0.48380214,-0.046880677,0.23327573,0.34532687,-1.1963162,0.32927164,-0.12137231,1.0460489,-0.027543746,0.17442527
activity,0.37917402,0.95705336,-1.2674538,-0.019855984,-0.16977222,-2.3786392,-0.42137665,-0.16243389,0.5253233,1.3375789,1.0997002,-0.33669114,-0.079880774,1.2723924,-1.2775747,0.05614528,0.6603203,-1.1631628,-1.9917141,-1.4515761,-2.021195,1.6951916,-0.37765962,0.3955732,0.38393384,1.9125236,-1.5751065,-1.3559242,-1.1578884,-0.27597705,-0.17937377,0.34994295
age_group,1.0512797,1.0702595,-1.876564,0.70139575,0.87074614,-1.6445174,-0.4895773,-0.2355056,0.7612534,-0.60417974,1.5529929,-0.6894159,-1.4466934,1.0509754,0.12359552,0.09305627,-0.37480786,-0.7939631,-0.8635862,0.058135632,-1.599109,0.7123609,-1.0274537,0.011486828,0.43299547,-0.32130456,-0.77852523,-0.20678361,0.31373906,0.80189633,0.9668722,1.0670105
alga,0.06820043,0.9792943,-1.5111108,0.24944028,-0.1546767,-1.6097523,-1.1937903,-0.11847047,0.889086,1.0254936,1.5726402,-1.1847966,-1.4928019,0.69161534,-0.780153,-0.18359527,-1.8530504,-0.4982965,-0.6420024,-0.7021449,-1.0978928,1.6701641,0.30285642,0.10719514,0.4816646,0.15235156,-1.7543595,-0.6154016,-0.4259412,-2.0675936,0.13639182,0.33804
amino_acid_peptide_or_protein,0.360298,1.4611182,-1.4380864,-0.010125969,-0.008356735,-2.504693,-1.0005125,0.44164923,0.5542232,0.18664956,0.8627376,-0.12036777,-1.4043611,1.3916926,0.21910885,-0.9506666,-1.0187888,0.64816207,-1.3626274,-0.046559513,-1.4144245,-0.28572693,-0.5293387,-0.54005176,1.4907728,-0.81431955,-0.85016423,0.33530635,-0.028722696,0.6429217,0.32463413,-0.5637076
amino_acid_sequence,1.083316,1.4777538,-1.494254,0.43706295,0.63779914,-2.0372136,-0.7754897,-0.7850939,-1.3214079,1.7599463,0.6503203,-0.5939299,-2.2454462,1.2946942,-0.2132135,-0.3356628,-1.3137956,0.078716785,-0.866554,-0.73649985,-1.6846883,1.7294729,-0.6191409,-0.27575183,0.46763512,-0.7285139,-1.7284396,-0.3341048,-0.33923718,0.3617313,0.19923809,1.8570588
amphibian,0.9614164,-0.20340922,-0.91731393,-0.73742753,0.10309236,-1.8082422,-0.42557746,0.1584145,1.005672,-0.6107335,1.2132844,-0.11305458,-1.3500372,1.1180346,0.42450553,0.52764654,-2.5056872,-0.560829,-1.1669463,-0.19658387,-1.4917654,1.3011678,0.61831784,0.5403841,-0.05901984,-0.8217549,-1.2967066,0.20516634,-0.3631775,-1.5161855,1.1630222,0.06659732
anatomical_abnormality,0.83298254,-0.11145197,-0.40856603,0.09438829,0.0054935394,-1.6384312,-2.2001197,0.5872185,0.17707907,1.326603,1.4185946,-0.28674045,-0.5728328,0.76028997,-0.5435109,-0.005459803,-1.081444,-0.25499856,-0.4368139,-0.79721963,-1.9705003,0.7751995,0.5769928,-0.2533877,-0.14913887,0.6683413,-0.22812754,0.7183786,-0.51920706,1.0733646,-0.04780651,0.49828586
anatomical_structure,1.0399345,0.2306379,-1.040687,0.10180224,1.2610384,-1.0025774,-1.4564335,0.2812016,1.3837615,0.5560284,1.4488012,-1.1713619,-1.2458773,1.8211027,0.58249366,-0.17598835,-0.79743207,-1.3423254,-1.1021878,-1.4855611,-0.9507814,0.84643084,-0.57749206,-1.2956847,0.81729895,0.47609258,-1.3655717,-0.013376326,-0.29517043,0.61104745,-0.92269737,-0.6708502
animal,2.4359624,0.7732697,-1.2428277,-0.6515181,0.17464988,-0.76609,-1.6276959,1.1241091,0.8605548,0.3715718,0.9084926,-0.8087658,-1.1479781,1.020424,1.4155809,0.12509915,-1.6953558,0.12745824,-1.0619165,-0.44549012,-1.0306668,2.245114,-0.07368489,-0.77672166,1.1862592,-0.7078551,-1.5876485,0.2923198,-0.8025657,-1.8558836,0.68306494,-0.5856601
antibiotic,0.84955525,1.1665223,-1.4271878,-0.8308799,-0.24248469,-2.075708,-0.915175,-0.66290766,0.45753726,0.3822735,0.8907332,-0.10799178,-1.2610323,2.0102892,0.028501283,0.3194983,-1.0917248,0.63622886,-0.8504626,0.46895093,-1.5734295,-0.89663434,0.03168481,-0.14148615,0.78598785,-0.33359715,-1.0135219,-0.26781693,-0.16830455,0.10086241,0.12620278,-0.31795475
archaeon,0.6807978,1.7487409,-1.557497,-1.5716325,0.278752,-0.43440646,-0.08595562,-0.36562097,1.5111967,0.37502316,1.3481057,-1.2672263,-1.3481295,1.2337177,0.25985482,-0.19788519,-1.6862606,-0.8568792,-0.45442557,0.4424501,-1.1710078,2.66719,-0.21127437,-0.40790826,0.7162479,-0.61057985,-1.5053607,-0.66848445,0.37011263,-1.0163954,0.87156856,-0.82942784
bacterium,1.216725,0.664594,-1.2698047,-0.57930624,-0.6505423,-2.2765923,-1.2740061,0.2909007,0.4584288,0.028093351,0.9133484,-2.189411,-2.187615,0.36688536,0.08461507,0.13730386,-1.4231756,-1.1189015,-0.25270608,-0.6656215,-1.918327,1.664181,-0.5161137,0.8167537,2.347033,-0.6228795,-1.0107111,0.2145336,-0.29548237,-1.3789887,0.007664293,-0.002429876
