,entity
0,genetic_function
1,gene_or_genome
2,mental_or_behavioral_dysfunction
3,anatomical_abnormality
4,chemical_viewed_structurally
5,disease_or_syndrome
6,hormone
7,population_group
8,carbohydrate
9,immunologic_factor
10,biologic_function
11,antibiotic
12,lipid
13,cell_or_molecular_dysfunction
14,phenomenon_or_process
15,clinical_attribute
16,inorganic_chemical
17,organophosphorus_compound
18,acquired_abnormality
19,laboratory_procedure
20,element_ion_or_isotope
21,professional_or_occupational_group
22,cell_component
23,physiologic_function
24,hazardous_or_poisonous_substance
25,neoplastic_process
26,body_substance
27,food
28,chemical_viewed_functionally
29,family_group
30,steroid
31,health_care_related_organization
32,nucleic_acid_nucleoside_or_nucleotide
33,finding
34,sign_or_symptom
35,vitamin
36,experimental_model_of_disease
37,diagnostic_procedure
38,organism_attribute
39,receptor
40,health_care_activity
41,body_space_or_junction
42,social_behavior
43,research_activity
44,molecular_function
45,molecular_biology_research_technique
46,organ_or_tissue_function
47,organic_chemical
48,mammal
49,congenital_abnormality
50,organism_function
51,biologically_active_substance
52,temporal_concept
53,self_help_or_relief_organization
54,molecular_sequence
55,body_part_organ_or_organ_component
56,qualitative_concept
57,vertebrate
58,individual_behavior
59,virus
60,substance
61,anatomical_structure
62,invertebrate
63,tissue
64,chemical
65,neuroreactive_substance_or_biogenic_amine
66,amino_acid_peptide_or_protein
67,pathologic_function
68,therapeutic_or_preventive_procedure
69,enzyme
70,biomedical_or_dental_material
71,injury_or_poisoning
72,animal
73,pharmacologic_substance
74,mental_process
75,cell
76,reptile
77,occupational_activity
78,eicosanoid
79,quantitative_concept
80,cell_function
81,natural_phenomenon_or_process
82,medical_device
83,body_location_or_region
84,laboratory_or_test_result
85,geographic_area
86,fully_formed_anatomical_structure
87,machine_activity
88,embryonic_structure
89,daily_or_recreational_activity
90,patient_or_disabled_group
91,alga
92,behavior
93,indicator_reagent_or_diagnostic_aid
94,bacterium
95,research_device
96,manufactured_object
97,professional_society
98,group
99,regulation_or_law
100,entity
101,biomedical_occupation_or_discipline
102,educational_activity
103,amino_acid_sequence
104,bird
105,organization
106,age_group
107,functional_concept
108,group_attribute
109,rickettsia_or_chlamydia
110,drug_delivery_device
111,idea_or_concept
112,fish
113,environmental_effect_of_humans
114,amphibian
115,organism
116,clinical_drug
117,human
118,fungus
119,governmental_or_regulatory_activity
120,activity
121,conceptual_entity
122,occupation_or_discipline
123,plant
124,archaeon
125,human_caused_phenomenon_or_process
126,body_system
127,intellectual_product
128,nucleotide_sequence
129,classification
130,language
131,spatial_concept
132,carbohydrate_sequence
133,physical_object
134,event
