relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adjacent_to,-0.2994735,-1.7302688,-0.82550347,0.22198804,-0.208296,-0.534743,0.13799311,-1.1284901,0.10135372,-0.6254152,-2.0798674,0.99412674,-1.2139167,0.50411373,0.71608096,1.1515049,-0.9103199,3.4021719,1.5397044,-0.2953143,1.8408564,-3.1370971,1.1963362,0.7832126,-0.34540933,-1.123245,1.3517797,1.4837297,1.3699849,0.79415876,-1.0229944,4.3072386
affects,0.011417424,-0.8145583,-0.32145226,-0.6919123,1.066445,0.6158896,-0.065517806,-1.1223408,0.49429062,-0.6936635,-0.73366016,-0.069924295,-1.7598146,-0.26946828,0.78963745,-0.8049995,-0.70936555,-0.46953514,-0.99517226,-1.8943065,-1.0012962,0.20569299,-0.9298378,-2.2008798,-0.61648685,1.6321115,-5.140426,2.8449414,2.7493412,-0.4687773,-0.14897335,-1.9507487
analyzes,-0.6904111,-1.3673649,-1.613688,-3.2057683,-1.0599248,0.6051175,0.6526667,-1.1366891,1.126896,-1.1519034,0.56549084,2.071535,-4.051121,1.7681758,0.6936452,1.120414,-2.5111885,-1.9088545,-5.311893,-3.3607368,2.827477,2.3196201,0.39356583,1.4134432,-1.7862452,3.7611127,0.77001554,1.4706529,-0.9359782,2.4382699,-2.105154,-4.287756
assesses_effect_of,-0.9774806,-1.0174602,-1.4073035,-0.7053016,-0.027614426,1.0974443,-0.6888761,-1.921995,0.5493574,-1.0467665,-1.5669268,2.4229984,-0.63266116,-0.6321769,0.29274744,0.6041139,-1.2140843,-2.3150795,-0.997019,-5.937749,3.6943545,-5.966942,-2.2388322,1.181986,-0.88264626,2.9323502,-1.4547246,0.86518407,0.73768467,-0.38147885,-1.0106174,-7.098124
associated_with,0.23006342,-1.5433631,1.1696794,0.6767595,1.1727157,0.023946373,1.4519252,-0.69216394,0.44873437,-1.2512804,-1.1153003,-1.1916337,-0.14609885,0.3701751,0.30126008,-0.55267435,1.192878,1.9766711,-0.053112663,0.47455353,4.0673084,3.2961059,5.146364,1.2939682,0.098184876,-1.4630553,-4.7781067,-2.7786844,3.175374,-5.413363,-0.4868921,-1.4713309
carries_out,1.1098047,-0.97937936,-0.51284724,-0.93987066,-1.0199376,0.5630823,-1.6468879,-1.0896308,1.1686934,-1.1676204,-1.362717,1.1738285,-1.1890057,-0.021223933,0.32138667,-1.1440121,0.5938738,0.78726465,-1.320374,1.1817368,-1.8725016,-3.8669338,-1.4184079,-1.5807053,-2.1998868,-0.08579204,0.9821728,0.9365523,0.21939191,-1.8419737,-1.0849952,-2.7681243
causes,0.52998185,-1.5735962,-0.72421706,0.37029526,0.105220415,0.4315382,-1.4322281,-0.4638339,-1.3818032,-1.2884563,-1.0977895,0.16826002,-0.5844126,1.233996,-0.36019385,-0.040273372,0.087350115,1.464795,-1.6004629,-1.8942238,-1.4895372,0.6400788,-6.136579,0.29822192,0.5073202,-1.7913934,-3.8360646,-0.9851355,1.2743841,-1.2647524,0.36176252,-1.7039108
co-occurs_with,-0.08796374,-1.2006173,-0.12579377,0.28297925,-0.33932146,-0.42718977,1.0644233,-1.492437,-2.885864,-1.9071296,-1.912399,-0.25248972,-0.29446098,0.18804108,0.4838917,0.27440763,3.233031,1.8955213,0.11705178,-1.5352577,-1.2045496,0.7720445,3.2622132,1.5277617,0.24756911,-1.9550668,-0.27912158,-2.7911706,-0.16897237,-0.8944139,-2.314924,-1.8123862
complicates,0.49478108,-1.4070808,-1.564267,-0.19480179,-0.03685572,-1.6665518,-0.0754656,-1.2229636,-0.2486449,-1.327802,-1.4157373,0.12711646,-0.88723683,-0.6322044,0.75880957,0.027937636,-4.8534307,-1.1542354,-3.7416127,-2.5224926,-3.0582442,2.8195076,3.4692764,0.5324997,1.9244503,-0.9335546,-3.9676259,-0.43333542,1.7804254,-4.6977067,-2.3213685,-0.957348
conceptual_part_of,1.1294578,-0.75787354,0.6443478,-1.0049022,-0.19137184,0.68574446,0.78988403,-1.1259112,0.66000795,-1.396671,-1.6966373,2.534446,-1.5491925,1.4726759,-0.9131026,-0.22965702,-1.330873,0.79808474,-0.7702375,1.2182207,-0.4248999,1.4551579,-1.9820948,2.9892774,4.533774,-0.5985948,-2.2268174,1.9185662,-0.5181699,-1.5936495,2.5193753,0.14418289
