,entity
0,mental_or_behavioral_dysfunction
1,molecular_sequence
2,organism_attribute
3,anatomical_abnormality
4,family_group
5,biologic_function
6,molecular_function
7,laboratory_procedure
8,organophosphorus_compound
9,neuroreactive_substance_or_biogenic_amine
10,acquired_abnormality
11,vertebrate
12,qualitative_concept
13,physiologic_function
14,gene_or_genome
15,congenital_abnormality
16,indicator_reagent_or_diagnostic_aid
17,professional_or_occupational_group
18,biologically_active_substance
19,organic_chemical
20,organ_or_tissue_function
21,disease_or_syndrome
22,patient_or_disabled_group
23,medical_device
24,cell_or_molecular_dysfunction
25,clinical_attribute
26,sign_or_symptom
27,research_activity
28,rickettsia_or_chlamydia
29,mental_process
30,laboratory_or_test_result
31,pathologic_function
32,alga
33,event
34,social_behavior
35,receptor
36,self_help_or_relief_organization
37,hazardous_or_poisonous_substance
38,body_space_or_junction
39,nucleic_acid_nucleoside_or_nucleotide
40,inorganic_chemical
41,natural_phenomenon_or_process
42,cell_component
43,immunologic_factor
44,pharmacologic_substance
45,carbohydrate
46,hormone
47,organism
48,neoplastic_process
49,regulation_or_law
50,chemical_viewed_structurally
51,virus
52,enzyme
53,injury_or_poisoning
54,tissue
55,cell
56,population_group
57,organism_function
58,bacterium
59,antibiotic
60,fully_formed_anatomical_structure
61,behavior
62,clinical_drug
63,eicosanoid
64,age_group
65,diagnostic_procedure
66,cell_function
67,human
68,molecular_biology_research_technique
69,steroid
70,fungus
71,finding
72,individual_behavior
73,drug_delivery_device
74,genetic_function
75,group
76,spatial_concept
77,quantitative_concept
78,amino_acid_peptide_or_protein
79,food
80,vitamin
81,temporal_concept
82,professional_society
83,body_location_or_region
84,geographic_area
85,therapeutic_or_preventive_procedure
86,health_care_activity
87,animal
88,phenomenon_or_process
89,lipid
90,group_attribute
91,bird
92,organization
93,element_ion_or_isotope
94,experimental_model_of_disease
95,chemical
96,occupational_activity
97,embryonic_structure
98,research_device
99,body_part_organ_or_organ_component
100,carbohydrate_sequence
101,chemical_viewed_functionally
102,educational_activity
103,environmental_effect_of_humans
104,entity
105,activity
106,governmental_or_regulatory_activity
107,substance
108,reptile
109,biomedical_occupation_or_discipline
110,conceptual_entity
111,biomedical_or_dental_material
112,amphibian
113,body_substance
114,occupation_or_discipline
115,invertebrate
116,plant
117,anatomical_structure
118,health_care_related_organization
119,body_system
120,mammal
121,manufactured_object
122,nucleotide_sequence
123,machine_activity
124,intellectual_product
125,fish
126,human_caused_phenomenon_or_process
127,classification
128,language
129,archaeon
130,amino_acid_sequence
131,physical_object
132,daily_or_recreational_activity
133,functional_concept
134,idea_or_concept
