,entity
0,biologic_function
1,pathologic_function
2,carbohydrate
3,activity
4,cell_component
5,enzyme
6,lipid
7,reptile
8,therapeutic_or_preventive_procedure
9,neuroreactive_substance_or_biogenic_amine
10,experimental_model_of_disease
11,antibiotic
12,professional_or_occupational_group
13,qualitative_concept
14,sign_or_symptom
15,research_activity
16,laboratory_or_test_result
17,organism
18,tissue
19,body_part_organ_or_organ_component
20,organic_chemical
21,disease_or_syndrome
22,organism_function
23,receptor
24,chemical_viewed_structurally
25,finding
26,organ_or_tissue_function
27,embryonic_structure
28,family_group
29,natural_phenomenon_or_process
30,anatomical_abnormality
31,mental_process
32,cell_or_molecular_dysfunction
33,virus
34,clinical_attribute
35,conceptual_entity
36,patient_or_disabled_group
37,molecular_biology_research_technique
38,molecular_function
39,genetic_function
40,cell_function
41,fully_formed_anatomical_structure
42,cell
43,immunologic_factor
44,governmental_or_regulatory_activity
45,amino_acid_peptide_or_protein
46,chemical_viewed_functionally
47,social_behavior
48,group
49,individual_behavior
50,inorganic_chemical
51,physiologic_function
52,biomedical_or_dental_material
53,rickettsia_or_chlamydia
54,regulation_or_law
55,amphibian
56,organism_attribute
57,laboratory_procedure
58,diagnostic_procedure
59,acquired_abnormality
60,pharmacologic_substance
61,medical_device
62,nucleic_acid_nucleoside_or_nucleotide
63,mental_or_behavioral_dysfunction
64,vitamin
65,body_substance
66,occupation_or_discipline
67,food
68,steroid
69,neoplastic_process
70,injury_or_poisoning
71,fungus
72,human
73,hormone
74,hazardous_or_poisonous_substance
75,bacterium
76,invertebrate
77,biomedical_occupation_or_discipline
78,congenital_abnormality
79,plant
80,population_group
81,educational_activity
82,health_care_activity
83,anatomical_structure
84,organophosphorus_compound
85,age_group
86,health_care_related_organization
87,body_system
88,indicator_reagent_or_diagnostic_aid
89,drug_delivery_device
90,mammal
91,biologically_active_substance
92,spatial_concept
93,manufactured_object
94,element_ion_or_isotope
95,phenomenon_or_process
96,geographic_area
97,body_location_or_region
98,clinical_drug
99,body_space_or_junction
100,alga
101,gene_or_genome
102,vertebrate
103,professional_society
104,idea_or_concept
105,organization
106,self_help_or_relief_organization
107,research_device
108,quantitative_concept
109,behavior
110,eicosanoid
111,nucleotide_sequence
112,carbohydrate_sequence
113,fish
114,group_attribute
115,human_caused_phenomenon_or_process
116,substance
117,bird
118,classification
119,language
120,environmental_effect_of_humans
121,molecular_sequence
122,temporal_concept
123,animal
124,machine_activity
125,entity
126,archaeon
127,intellectual_product
128,amino_acid_sequence
129,occupational_activity
130,chemical
131,daily_or_recreational_activity
132,event
133,physical_object
134,functional_concept
