,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
brazil,0.804534,-0.97604316,1.4548262,-1.4243336,0.44292703,-2.2096663,-0.40498427,2.3489294,-0.38912633,1.340236,-0.9012242,1.3106643,0.15845169,0.76684034,-0.8934515,1.4263103,0.8870352,-1.1298357,-0.36056384,-0.28463534,-0.26139888,0.97535324,-0.7897525,-0.33865303,0.14910647,1.755054,0.9684204,-0.7168952,-0.15868835,0.7680574,-1.4863542,1.8840133
burma,0.94640625,-2.1074347,1.1496325,0.0015989407,0.097216256,-0.3524524,0.4111561,0.82777834,-0.3770846,1.4983265,0.020869328,1.1998953,0.7930671,-0.51171446,-1.4109352,0.67401487,0.8094004,-0.99536264,-0.5438946,0.14811815,-0.23167595,-0.76675516,-0.7523117,-0.2840252,2.537061,0.8037737,-0.4741939,0.7900647,-1.1525786,1.0306545,-0.13459653,1.1139524
china,0.8018248,-2.252357,0.33716995,0.70325494,-1.1935804,-0.39161292,0.87966806,0.49674252,0.5823137,-0.13886857,1.081191,-0.85789204,0.81105053,0.6787362,0.598433,1.8856066,1.443469,-0.19178803,0.035344742,0.44512445,-1.115652,-0.49632162,0.49350232,0.8364453,0.74130464,2.2137394,-0.573764,1.5013192,-0.9452875,-0.33736587,-0.40387726,0.47081262
cuba,0.66502815,-0.8734887,0.8055291,-0.23518811,-0.9929623,-1.0349387,1.1067731,0.6137864,-1.5170207,1.3666819,0.9208223,0.5871958,-0.3774146,0.05222615,0.12070093,0.44695935,0.35896155,-0.86279154,-0.38835979,0.3496841,-0.4952753,-0.8693073,1.0565162,-0.6283684,0.7452486,1.065864,-0.52129006,0.8496227,-0.5648792,1.3955438,-0.549216,1.6886066
egypt,-0.3073411,-1.1812843,0.48346978,-0.46128786,-0.3529667,-0.76429635,0.25790325,1.1158557,-1.0262761,1.6092184,0.7667122,0.9762102,0.013364451,0.3880278,-0.7366632,1.0377237,0.2309634,-0.8544678,0.02853912,0.101471655,0.021776369,-0.23112944,-1.4759762,0.29837057,-0.26151884,1.562306,0.63713,0.43304008,-1.0366234,1.9627819,0.79396456,2.2598226
india,0.23747209,-0.4571282,0.58825845,-0.34073123,-0.877032,-0.9307094,-0.20807377,1.7127689,-1.4999453,1.0391188,0.18911456,1.5388999,0.80396545,-0.10267138,-0.04222725,1.9293815,0.3158799,-1.1153668,0.109004065,0.116087504,-0.42669973,-0.04313395,0.07332188,-0.5347088,-0.35393855,1.04444,-0.13010933,0.25834244,0.21622482,1.7198353,-0.5276488,0.40885666
indonesia,0.9272412,-0.2181273,1.7247485,-0.48135766,-0.774608,-0.39431196,0.5262625,0.5653323,-0.60066205,1.1003147,0.23239146,1.2943698,0.7624991,0.3200492,0.4168545,0.47751844,0.45605376,-0.6645477,-0.73585474,-0.12467829,-0.9928495,-0.2022842,-0.4511623,-0.37473217,0.7703885,0.57641864,-0.090878904,0.6222777,-0.9260007,0.600817,-0.25095084,1.3669028
israel,1.1160439,-1.6699541,1.0035106,-0.7129407,0.33704782,0.22915582,1.1436996,2.4128852,0.26822463,1.5450481,-0.8994684,0.7312067,0.2669155,-1.6209469,0.64729893,1.3330964,0.9303403,-1.1406493,0.7142516,0.52221256,-0.5419567,-0.3461029,0.6427624,0.29671445,0.19802319,1.8434467,-0.10481062,0.30653995,-0.08556119,-0.85963976,-0.1949194,0.5079066
jordan,1.2793578,-1.0870594,0.575217,-0.634674,-0.6790202,-2.0407238,1.5574768,0.86682594,-0.63338053,0.67013276,1.3719946,2.019553,0.5632184,1.06705,1.8643484,0.22759132,2.253648,-1.8838288,-1.2424219,0.32991096,-1.5161508,-0.016231466,0.641793,0.2803171,0.5381614,1.5129379,-0.046434358,0.8376249,-1.0275335,1.8519292,-1.3366587,0.3796317
netherlands,1.2783506,-0.38668606,-0.9807962,-0.73977965,-0.05395677,-0.84694785,-0.3251094,2.2261803,0.54536456,1.4220705,0.7407996,0.35763916,0.2833661,0.96858567,0.548897,1.385659,0.4044279,-0.68094075,-0.5250908,-0.843226,-0.5126157,-0.53105754,-0.37074015,-1.1628215,0.0948556,1.0989257,0.604432,-0.4742935,-0.23806894,-0.31855246,0.9803999,0.25159273
poland,0.27385998,-1.7434938,1.2543433,0.38164067,-0.37556702,-0.44774228,0.016750766,1.7517519,-1.1410288,1.9132662,1.5659043,-0.39521894,-0.28744692,0.6309727,0.68387103,1.9254448,0.08161427,0.28972566,-1.1520779,0.61262727,-0.59111124,0.6050467,-1.0621294,-0.37493128,-0.38322943,1.1814735,-0.94336915,0.88734007,-1.335792,1.5082302,0.030437376,1.8890376
uk,1.044463,-0.21606962,-0.42129436,-0.7014272,-0.1939342,1.03896,0.37242213,2.2885838,-0.88129497,-0.27338585,0.6179867,0.4115192,0.9234882,0.5599065,-0.073744126,0.46258911,0.6092466,0.19721246,-0.630651,-1.0760908,-0.41258574,-0.6859019,-0.07793393,-0.93024975,0.4415006,0.34792703,0.43621647,-1.3098508,-0.44105026,-0.6784357,-0.1324462,0.695508
usa,1.3157802,-1.7863096,0.39287084,-0.8658529,0.17544816,-1.6556652,0.20845345,0.930198,1.023364,-1.0247327,-0.52841735,0.3773084,0.11942165,0.05844618,0.17823267,-0.112162635,0.8690802,0.5993829,1.1748493,-1.0091271,0.5534552,0.45698667,0.4276058,0.3163119,0.1366859,-0.5781621,1.3374232,-1.4986461,-0.95238817,1.437531,0.46795234,0.91961116
ussr,0.50780517,0.5000996,1.0942531,0.14273302,-0.5008584,-0.42278337,0.65572405,0.9837913,-0.2564311,0.10465917,0.41363537,-0.61032474,0.11193569,-0.35944125,-0.054202557,0.4687171,0.7847428,-1.248629,-0.4177436,0.5422954,-0.59810543,-0.47793004,-0.08376456,-0.41955626,0.3553336,0.81530046,0.16348313,0.023315676,-0.38158083,0.6963493,0.015701758,0.2526258
