relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
term6,0.0086765047162771,0.6989260911941528,0.4026531279087067,-0.1401625722646713,-0.9289313554763794,0.0987816974520683,-1.3439890146255493,-0.0766230225563049,-0.6334137916564941,0.1366510242223740,0.2189500629901886,-2.3528437614440918,-0.0801239162683487,0.0198396146297455,0.2414997220039368,-0.4195685386657715,4.7872595787048340,-1.9465415477752686,7.9887142181396484,-2.4612076282501221,-1.6795631647109985,5.0403404235839844,0.0015376660740003,2.4595832824707031,1.4487708806991577,4.4631962776184082,0.8688109517097473,2.1609895229339600,3.4283430576324463,-7.0378150939941406,-2.8523349761962891,2.3695414066314697
term10,-0.0575635023415089,0.6573147177696228,-0.2333210855722427,0.2490499019622803,0.8203512430191040,0.7496558427810669,-1.1848990917205811,-0.0669176280498505,0.4632511436939240,-0.4774813652038574,-0.2633742392063141,-1.3034884929656982,0.3632996380329132,0.2777481973171234,0.1777319461107254,-0.0964342206716537,5.6835246086120605,-6.1781187057495117,6.7978944778442383,-1.9124182462692261,1.7241913080215454,4.9982109069824219,2.5616457462310791,-0.5741851925849915,-0.0267072860151529,-3.1867961883544922,-1.1801697015762329,-0.4642841517925262,-2.4301178455352783,3.4148428440093994,-0.0791824460029602,-4.1417531967163086
term12,0.0042057726532221,-0.7908713221549988,0.1889230757951736,0.0205872859805822,-0.4985579252243042,-0.3909524381160736,-1.5410109758377075,0.5130991339683533,-0.2550857961177826,-0.5723670125007629,-0.0169046763330698,-0.9234277009963989,1.0655740499496460,0.6718051433563232,0.6398743987083435,0.4183375835418701,-8.9083242416381836,-5.7500700950622559,1.9395380020141602,5.2534160614013672,2.3255484104156494,0.3196996450424194,3.2321891784667969,-2.3732643127441406,1.4344925880432129,-3.1569635868072510,5.6759314537048340,-2.5103912353515625,-0.8623762130737305,-3.0183415412902832,1.1222590208053589,6.4620108604431152
term4,-0.0378975532948971,-0.5795698165893555,-0.7907827496528625,-0.5511255860328674,-1.1006639003753662,0.6001799106597900,-1.3186107873916626,-0.3207274079322815,-1.2007404565811157,-0.2722032368183136,0.3021094202995300,-1.1067836284637451,0.5218875408172607,-0.4749461114406586,0.2828695774078369,-0.3417652845382690,-0.5340743660926819,1.2711832523345947,-0.1691876053810120,-0.0529098920524120,0.9649538993835449,-0.7217326164245605,0.1008718758821487,3.5050644874572754,-0.0138115314766765,1.2364497184753418,0.8591715693473816,-0.6546488404273987,-2.4113316535949707,-1.1684389114379883,-0.4307864904403687,0.9480658173561096
term20,0.9990109801292419,-0.4105421900749207,-1.1095107793807983,-0.8450188040733337,-1.1164915561676025,-0.0847377181053162,-1.7215495109558105,0.6882868409156799,0.4856862723827362,0.6800784468650818,-0.2173192054033279,0.3243097364902496,0.6017683744430542,0.2646568417549133,-0.7379471659660339,0.3107984364032745,0.7565988898277283,-5.1720538139343262,-1.3155342340469360,3.7390897274017334,-2.3262588977813721,2.0211472511291504,7.2642135620117188,-2.5961928367614746,-1.9716709852218628,-4.0486292839050293,-1.1472495794296265,0.5880657434463501,-2.1916596889495850,1.8706305027008057,-1.7869250774383545,4.6291041374206543
term11,0.0742927715182304,0.5485798716545105,-0.2333214730024338,0.0742796882987022,0.7851548194885254,0.6900076270103455,-1.0738985538482666,-0.2024660557508469,0.4376615583896637,-0.3582227230072021,0.1535476744174957,-0.5953043699264526,1.3149739503860474,0.1829876005649567,-0.0218123681843281,0.0284631960093975,-0.0782212838530540,-0.9620825052261353,-0.8564725518226624,-2.7923896312713623,-4.3702149391174316,-6.6999049186706543,3.2768373489379883,-1.1422771215438843,0.4468226432800293,1.1793841123580933,-1.8711903095245361,0.6607090830802917,4.7880182266235352,-5.6772379875183105,-0.4857934415340424,-3.0899467468261719
term8,-0.3360950946807861,-1.0495257377624512,-0.4576470553874969,-0.0541536584496498,0.4388913512229919,-0.2795723676681519,-0.9263227581977844,-0.3134500682353973,-0.0598197206854820,-0.1498317420482635,0.2679961323738098,-0.2568116784095764,0.1874655336141586,-0.5234168767929077,-0.1771852076053619,0.1515118926763535,-7.5023822784423828,-7.3557457923889160,2.0956895351409912,0.2439436465501785,-1.9804966449737549,-0.3379366993904114,4.7167906761169434,6.2701401710510254,2.4495198726654053,-1.3565597534179688,-3.2003042697906494,1.1672068834304810,5.2073092460632324,-3.7859184741973877,5.5044975280761719,-1.5896408557891846
term5,-0.0767435133457184,0.6202413439750671,0.5306521654129028,-0.5124577283859253,-1.0317392349243164,-0.0287987049669027,-1.0521858930587769,-0.1123931556940079,-0.1689589619636536,0.1668920069932938,0.1632157117128372,-0.8495782613754272,-0.2465269118547440,-0.3737939000129700,0.3455407023429871,0.1678030639886856,-4.0622482299804688,6.4958376884460449,-2.6570632457733154,-1.4845376014709473,-0.4502812623977661,3.4663138389587402,6.2985472679138184,-0.2687205076217651,1.3775075674057007,2.9387781620025635,0.8667349219322205,1.7813012599945068,7.8100461959838867,-1.7109079360961914,1.0775591135025024,-6.6306843757629395
term17,-0.9269746541976929,-0.6417710781097412,1.0617722272872925,-0.6348662376403809,-1.0609049797058105,-0.2472642362117767,-1.2305810451507568,-0.4842171669006348,0.5226682424545288,0.3973121941089630,-0.6101173758506775,-1.1213517189025879,0.8250133395195007,0.9178305268287659,-0.5034565925598145,-0.6963071227073669,-0.8779073357582092,3.7512814998626709,1.2788062095642090,0.0833335444331169,1.5492159128189087,-1.2132247686386108,3.5000298023223877,-1.1048626899719238,-1.7138342857360840,4.9053530693054199,0.5446656942367554,2.2232837677001953,-0.5636606216430664,2.3529524803161621,-1.4436457157135010,-2.7526609897613525
term15,-0.1354472339153290,0.5412482619285583,-0.0052248956635594,-0.0389811061322689,-0.6641742587089539,0.0101008014753461,-0.9510648846626282,-0.1152629107236862,-0.1079139113426208,0.5640471577644348,0.3050019145011902,-0.7151808738708496,-1.2670134305953979,0.0453833043575287,0.1167148873209953,-0.0175723247230053,-1.7880610227584839,-3.3428423404693604,-1.9817748069763184,4.8281216621398926,1.5114574432373047,-5.5011096000671387,2.8969836235046387,1.9688987731933594,-2.8667752742767334,-3.2220709323883057,0.6243537068367004,0.5977988243103027,-4.6473011970520020,3.9319634437561035,2.9046356678009033,0.6427100300788879
