relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
accusation,0.61947536,3.2432843e-05,0.35978827,0.005922076,1.7309582,-1.0753034,0.319331,-1.2076209,-1.5111178,-1.6554482,0.080917865,-2.287643,-1.4384402,-0.7529267,0.6307558,-3.9031076,-1.3012949,-0.050486024,-1.7062811,1.8984835,-0.317178,-0.08269296,-0.027802007,-2.2718575,0.065114886,-2.4669263,1.0794554,-2.400071,1.5322051,0.59079844,3.8813133,-0.84443355
aidenemy,-1.2215297,-0.22984141,-0.11305394,0.41855153,0.35569313,-2.492625,0.9089695,-2.390655,-3.2356408,-0.268442,-0.849765,-0.6081579,-1.324762,0.008383729,-1.7625293,-0.22623771,-0.34443352,0.4639403,-2.949364,1.2034069,3.0421958,-0.3754321,0.7834826,1.6410393,-1.3024219,-0.30816075,-1.6613078,-1.2516221,1.9923519,1.0272381,1.860374,-0.33096763
attackembassy,-0.7535167,0.6120981,-1.5600687,1.4956483,0.9906833,-0.5065251,1.6301774,0.76648474,-2.7868438,-3.0728116,-1.3810586,-3.5501184,-2.6416311,-0.50305694,0.9339148,0.79896224,-0.34594056,0.50632924,1.7894851,-1.1557994,0.27579072,1.3773134,-0.6268675,-3.509238,2.1358213,2.3772254,3.1521385,0.8723382,1.6921445,0.4942138,-0.44990936,-1.031993
blockpositionindex,0.017985813,0.16732939,0.9887766,-0.9287064,-1.0255307,-1.6753598,-1.6717962,-4.8806,0.9678902,-1.2669438,-0.0343023,1.0487423,0.51200145,0.7854915,-1.0731022,-0.48331252,-0.17415616,0.14546129,-0.38200524,-0.09300883,-0.5540671,0.5049114,-0.75317544,0.20652981,0.18935376,0.6145724,-0.2383851,-0.4735414,0.1284832,-0.37732652,-0.22268876,-0.5335998
booktranslations,-0.39322382,-3.5866709,-0.9336307,0.020246409,-0.5226016,-1.199857,-2.3675847,-3.0586455,-3.4747584,0.36993876,-2.1329086,-0.6932312,-1.2228785,-0.63425535,0.11136574,0.7875197,-0.372891,0.63386446,-1.8058349,-1.399905,1.7488014,-0.7284615,-0.6403327,-1.7094389,0.5428899,1.9585352,0.9425256,0.015635185,0.8245094,0.0011930936,-2.5002708,-0.6993967
boycottembargo,-0.78438777,-1.2320528,1.6678624,-0.39372778,-0.3212216,-2.6062796,0.6180265,-3.545308,0.5775125,0.48144358,-1.5809224,-1.0290375,-2.3726876,-2.512753,0.6665591,-0.3273512,-1.2607294,0.9433501,-0.61804026,1.8675799,0.5839041,-1.1573583,0.35913405,0.9892076,-0.980434,0.7078491,-0.21781594,-3.5910313,-1.2769905,-0.47035682,-2.7032828,1.237272
commonbloc0,-1.9510951,-0.003729336,-0.71099734,0.54920346,0.9359909,-3.0366387,-1.3339628,-4.693749,1.173505,-0.099209934,0.67774224,1.4823672,-0.17300716,-0.52266026,-0.354741,-0.70284235,-0.81313586,0.34729585,2.275266,-0.16143535,0.11497846,0.74158525,-0.3120828,-1.7610741,0.0063776583,-1.5140237,-0.46152955,0.34431937,1.2010617,-0.76473755,1.1013417,0.6366232
commonbloc1,-1.2440792,-0.04186227,1.4641567,0.824491,-4.6372213,-0.46978968,-0.4551398,0.15620895,-1.0412436,0.5110996,1.2285384,-0.93215925,0.1380393,0.18733422,-3.4606314,0.6913817,-1.2564187,-0.6754134,-0.65563154,0.5273439,-1.728884,0.98990375,-0.9642716,0.71264815,1.1403855,-0.6503917,-0.5444499,0.7812197,1.0544447,2.4586704,3.1301687,-0.15486082
commonbloc2,0.14251523,-1.4511817,-3.0169377,-1.2901884,2.6511943,2.262514,-0.07857495,0.15114225,-0.45007885,-0.31400836,-1.044857,-0.34094477,-2.2670283,-1.1689125,1.4253249,-1.3646958,-0.88187945,0.56477576,0.078604534,0.14502387,0.31328616,-1.480426,0.12535168,0.18745242,0.34839392,-0.79045796,0.2160543,0.0067488104,-0.41256827,0.1670437,1.2858121,0.25432882
conferences,1.4192396,0.7723884,-0.44191003,-1.1203215,2.170644,-0.36997473,-2.396552,-2.3841615,-1.2776489,-0.56398547,-0.9150691,-0.00076159835,-0.365754,-0.12617177,-3.5771155,3.417549,-0.2761745,0.8334859,0.3709039,0.02935041,0.21792014,-0.41824847,-0.506237,-0.955819,0.12373278,-0.14996704,-0.49496868,-0.14958215,-0.5007284,0.2729412,-1.4431381,0.32858476
dependent,-0.72556543,-3.8273845,-2.0226471,-1.0386474,0.44682696,-0.41764173,-1.627679,-2.3051958,-1.0869105,0.774615,-2.7742608,-3.0852633,-0.85797805,-0.86246556,-0.52819467,0.7442077,0.28723168,-1.6947925,1.7360965,-0.1622212,-1.60108,0.28525802,1.2329277,-2.2837605,0.97968566,0.31845087,3.2104228,-0.47747758,0.71768546,3.2227638,-0.089520104,-0.019192375
duration,0.75443494,-0.44001096,-0.90094286,0.81801164,2.7222676,-0.13138483,-0.5599764,-1.7451195,-1.4282384,-2.4939377,-0.08915937,-4.097142,-1.2398179,0.027847962,1.2027136,-2.96917,-1.8164839,-2.9978127,0.786959,1.4999093,-0.84496784,-0.38548252,-0.6432186,1.6934109,-1.6552589,0.9153425,-1.1316291,-2.5855918,0.07041015,-0.71446675,2.0086935,0.41742218
economicaid,0.15980095,-0.6712228,0.35550097,-1.5108219,-1.9246875,0.013321448,-0.3145887,-1.2235265,-0.6118728,0.10933108,-2.3289406,-2.082126,-2.2396424,1.8857449,-5.1458707,-1.1297055,-2.1268756,0.44038856,-0.18235011,1.1262003,-0.5282635,-0.9505043,1.8090272,-1.4504877,-2.3744714,-1.5716977,1.569225,-1.7774918,0.6310593,0.21686012,-0.7670784,2.2774084
eemigrants,-0.4042967,-0.34851688,-2.6600206,-0.78464437,-0.10610291,-1.1327208,1.0294619,-3.1845398,-3.151721,0.55617785,-2.5507193,-3.2718806,1.3241247,-0.49985167,0.39855766,-1.0626693,-1.5657243,-0.8234196,-0.50736237,-0.99804753,1.1566362,-1.9356531,1.1169584,-1.769123,-0.30013105,0.2318641,-1.8520601,0.3991985,1.4674101,-2.4494157,0.2246836,2.1233761
embassy,0.06754901,-0.059757087,-0.1449827,-0.3461383,-0.3697345,-0.014567905,-0.08578899,-0.12941177,-0.6017529,-0.600097,-0.26547563,0.77716035,-0.25787663,-0.73522425,-0.35471627,0.032353196,-0.02270401,-0.10336673,0.017043121,0.26194245,0.03883634,0.48941696,0.46972564,-0.38377962,-0.37285003,-0.052675884,-0.18392088,-0.2080218,0.21995337,0.09158406,-0.1657261,0.41564313
emigrants3,-0.28520298,-0.19095351,-1.5566462,-0.48002508,0.80962384,-0.79023397,1.0638516,-2.3353052,-2.1609535,-0.76016545,-2.056502,-1.3060603,-0.20387906,-1.12544,0.8268891,-1.6023746,-1.4138143,-1.688279,-0.6846488,-0.05139806,1.2426025,-1.4390873,-0.14589204,-1.9255675,-0.32037356,0.22028482,-0.61885154,1.54728,1.3753566,-2.2885425,-0.4111668,1.3202938
expeldiplomats,-0.05267603,0.7180312,-1.2112061,-1.853501,2.3167653,-2.5268803,-0.58579934,-4.410866,-1.8047848,-0.2761051,-0.067651995,-2.2693617,-3.0136263,0.40764058,-1.1668817,-1.3418853,-0.8685441,1.2227857,-1.2681336,0.71092755,-0.8621686,0.3686445,-0.45038247,-0.03844669,0.04278526,2.0407708,0.8153612,-2.62531,0.5857639,0.16587982,-0.43039617,0.83522975
exportbooks,2.9944427,-1.142726,-0.7764978,-4.4268813,0.34465224,2.7833307,-2.8025415,-2.0327988,-1.8595805,-1.2111951,-2.3444133,-0.77055043,-2.7786293,0.8407579,-1.8486515,-0.6017495,0.6086994,-1.130106,1.0824976,0.46022364,-0.25131053,0.16371132,1.6132289,-2.6408668,0.28683212,-0.5635397,0.46622753,1.3332471,-0.26673707,-1.081369,-2.311321,3.658274
exports3,0.40021324,0.6302063,-1.6199116,-0.35617498,-0.16959554,1.7917526,-0.7265767,-1.1282445,-0.5609959,1.0750874,-1.0744108,-1.2477099,0.084670395,0.06983121,-0.3446077,-2.742395,-2.5822446,-0.3561604,0.12513933,-0.8602968,0.23119205,-0.60034055,0.5178974,0.4130377,0.13039747,0.7945694,-0.5913122,0.512963,1.5774049,3.2048743,0.65613896,-0.34941107
independence,-0.12989634,-3.8127613,-0.6977409,-1.7823523,0.8606553,0.8434491,-0.68597144,-2.1906626,0.47756726,-1.8083049,-1.6801674,2.610163,-0.17915837,-2.214827,3.548445,-1.5771568,-1.7496071,0.6049704,-0.44781682,-0.9417525,-1.0261983,2.2100766,-0.03865355,0.2723934,-1.1805593,-0.6073084,0.33495238,-0.75502753,0.11493,0.35097486,-1.2409962,-0.11766047
intergovorgs,0.7820529,-1.5742025,-0.55438703,-0.58731025,-0.2219981,-1.4410535,-0.09392683,-0.31613323,-1.1478676,1.384349,-1.8279513,0.0020613251,-0.7703217,-1.0307575,-0.31907365,1.8685274,-0.68493783,-0.64720017,0.6279227,0.8056162,-0.6040902,-0.25719613,0.9517116,-0.6427562,-0.37816966,0.46220472,0.40398476,-0.7776542,-0.0801576,0.22671007,-2.6164072,1.0155281
intergovorgs3,0.057803612,-2.553766,-1.8110822,-2.512045,0.41804853,-1.1414433,0.5249352,-1.4063567,-1.2908612,0.18347143,-2.4571164,1.2410396,1.2644883,-3.120212,-0.23795868,1.8225043,-1.4567907,-1.3382335,-0.29611585,-0.9314987,-1.3491076,1.2819942,-0.38452625,-2.2920866,1.5543033,0.48836055,0.057323135,1.6349983,1.2385032,0.3901571,-1.4568789,-1.0444025
lostterritory,-1.3175308,-1.6579862,-0.560612,-0.9120914,2.3678515,-0.679423,-0.72087806,-0.9563598,-0.11424128,-1.4307727,-0.9120903,-3.1781237,-2.129042,-0.5295084,0.3318846,-1.7081306,-0.3582003,-1.3392876,-0.05758515,-1.5065243,-2.6598864,1.0879248,0.5439121,3.514279,1.4276915,1.1117195,0.7105979,-1.2627698,2.0368445,1.3755525,-2.1254354,-0.44009697
militaryactions,-0.16752733,-1.1793343,-1.9536651,-0.89097345,2.3621128,-0.14888497,0.9615781,-1.8112527,-2.2749875,-2.4879324,0.8611657,-3.7445948,-1.861653,1.4873484,0.13090229,-1.5930854,1.3723886,-0.034373533,-1.849575,-0.58356047,1.2774881,-0.84536815,1.9554757,-2.0354595,-0.77866507,0.27315572,-0.45641294,-1.6857889,0.48055205,0.21692182,0.60603106,2.5946834
militaryalliance,0.014058743,0.21877545,-1.4558735,-2.0534158,1.75938,1.9177823,-2.360201,-1.4225193,-1.0163826,0.44187087,-4.801494,-2.8870444,-2.685776,-0.4755999,-1.2909234,-1.88542,0.24367216,0.37788466,-0.6334524,-1.1961703,-0.8394813,0.17975621,1.032589,1.2793778,-1.0417016,2.0463328,0.061748117,0.89472514,-0.8995402,-0.9603482,0.54742575,-0.99910384
negativebehavior,2.3382583,0.49312732,0.38298407,-0.0043068146,0.7719651,-2.4816039,-1.1150432,-0.15532152,-0.7086814,0.46609068,0.8804778,-3.0349483,-0.38927153,0.3724547,-0.6259174,-2.2545907,0.18814883,0.38214356,-1.2009037,-1.0059327,0.6852895,0.58309656,0.96276283,0.07193,-1.0586314,0.4980991,-0.053051192,0.5135914,1.0955093,0.061441325,-0.5134847,1.7004544
negativecomm,-0.42173284,-0.0876825,0.61113244,-0.16138104,2.3902652,-2.8898883,0.6478261,-1.50333,-1.4422863,-1.4088755,-1.0244336,-3.8422441,-0.2338897,-0.7295624,0.04625189,-1.5935065,0.93753296,-0.5731838,-0.46569481,-0.70467603,-0.094771296,-0.20219934,-0.54174733,-0.08712813,2.6685345,1.6497169,-0.032803223,-1.8359983,0.7908631,-0.6833859,0.75099844,1.8730376
ngo,-0.888772,-3.2644289,-4.4643917,-1.6535031,0.5267183,-1.4663756,-1.0907152,-0.88414603,-2.4830773,1.5658365,-1.7126862,1.8308504,-0.85002893,-1.0562288,-0.053121716,-0.3483326,-2.308734,2.064953,1.0396035,-0.062395368,-0.0042459304,-1.1330253,-0.28057763,1.0234015,-0.058453444,-0.4341615,-0.45745513,1.7283725,-0.24806556,-0.66000134,-0.33569637,-0.7191677
ngoorgs3,-1.1019971,-1.062669,-2.1635416,0.66466916,0.9667139,0.021395992,0.011445845,-2.2634354,0.20560877,1.3509998,-0.9121777,0.81561714,-1.0283082,0.8245293,-0.76438224,0.5342533,-0.95838565,0.10201044,-1.6270865,1.6581815,0.65834546,-0.49479723,-0.638216,-0.9055852,-0.06346223,-0.34883097,1.2867182,6.336555,2.793952,0.3963899,2.7529864,-0.93625486
nonviolentbehavior,0.8298918,0.33445102,-1.3221302,-0.8642411,1.2454102,-1.7577245,1.4652811,-1.3979676,-3.3116605,-0.17431566,-1.5625304,-3.3497088,-2.0754383,-0.57352036,-1.0288088,-0.7556962,-0.98041165,0.008941453,-0.88175756,-1.5504426,1.5169597,-0.2824557,-0.4465825,1.3638722,-1.5856205,0.21642447,0.16958778,0.83202374,1.5112902,-1.0356315,0.47792193,4.3693404
officialvisits,1.3943359,-0.12092703,-0.53747344,-1.6997385,0.45070216,0.60437757,-0.85917526,-1.6443816,-0.69933194,0.33980608,-0.5295104,-1.4264516,-0.6915299,-0.6102611,-0.16173674,-0.016032653,-0.07287519,-0.7788797,0.440398,0.033666335,-0.31356034,1.5118086,-0.36869225,1.8948385,-2.015963,1.8788707,0.91319317,0.6159232,-1.6089543,0.15136983,0.614631,-1.1198586
pprotests,0.20951,-1.5714015,-0.7593602,-2.774115,1.9802895,-2.0492337,1.384989,-1.3131926,0.03139322,-0.31438884,0.24118215,-0.4963789,-1.1656351,-2.424685,-0.7971869,-1.916124,0.31119868,1.2636461,-1.137919,-1.3427087,0.09880865,-0.20244218,0.19815722,1.2254173,0.7901164,0.75386626,0.33020234,-0.37204075,0.7775427,-1.8017213,0.030416247,1.860693
relbooktranslations,0.49121743,-0.9192458,-2.7423697,0.9230696,-0.45793918,-1.9882184,-2.5730891,-1.6323088,-1.4360434,1.7999955,-1.6167756,-3.3896172,-2.1362197,1.0076756,0.52635884,-1.0333165,-1.0973506,2.080339,1.7764896,0.23154372,1.5293705,-0.46800438,-0.15461703,-1.746547,-0.17516597,1.5616218,0.68107,-0.9679788,2.031614,-1.8007596,-1.0916842,0.38736793
reldiplomacy,1.5209392,-0.34716466,0.9744585,-1.6922967,-0.97005063,0.6801321,0.11050551,-1.1304281,1.088756,-1.1501235,-0.4643837,1.658789,-1.4105873,-3.4315155,0.13103335,-0.7377945,0.39948303,-0.0004856363,1.2267942,0.15907192,0.930188,-0.78934216,0.78639543,-0.7335515,-0.5891897,1.1168656,1.1861843,-1.7800304,0.23112747,0.13918184,-2.2635674,-0.54812014
releconomicaid,-0.3286153,-5.188079,1.2861965,0.0037793186,-0.48201528,-0.91542405,-3.8013947,-0.17305234,-1.0511817,1.5888469,-1.4404569,-2.0033264,-1.5653331,0.877211,-5.9722524,-3.412621,0.60263145,0.05405894,-0.547918,-0.71011627,-1.0022055,-1.4163324,0.6429641,-0.55518895,-2.7083404,-1.0744869,1.9652461,-0.80118173,-2.1000092,-0.6986209,-1.4267743,2.363349
relemigrants,-1.7798511,0.5314035,-2.4836085,-0.019297501,-0.602748,-1.7534633,-0.2351348,-2.1557183,-4.0620313,-1.1880546,-1.0679026,-2.8588347,-0.4563837,-1.1361222,-0.090767615,-1.6919492,-2.9432023,0.009740491,-0.3272645,-0.13443191,-1.3723502,-2.9687486,-0.6229034,-1.3255872,-0.93240464,1.09264,-0.22932225,0.5650462,1.223383,-2.7671921,1.5806566,1.4183502
relexportbooks,1.2345243,-2.207437,-0.9270804,-2.825082,0.3468814,4.353728,-2.218195,-2.2823381,-1.806144,-1.3651853,-2.4920115,-0.5664058,-0.59075314,-2.6595263,-1.5427268,-0.35629508,2.5257897,-0.43841496,-0.100677066,0.53740394,0.25006774,-1.5998446,0.9436601,-1.8486952,1.4302536,-2.637403,-0.2579166,4.0496683,-0.64773923,-1.631036,-1.1454245,0.96879065
relexports,0.0038029882,-0.21193384,-1.5347247,-1.3165278,0.1917989,1.4866705,-1.4053997,-1.2362877,-0.6434107,0.4020818,-1.7864919,-0.490875,-0.509084,-1.5314465,-0.34404635,-1.5490798,-1.1308212,0.48030573,0.45359144,-1.416895,1.758657,-0.49425524,0.73683554,-0.49508032,-0.88158107,-1.0963683,-0.58464694,0.38496897,1.8218324,0.91242015,1.4292847,-0.95925736
