,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
acquired_abnormality,-0.27934918,0.86107224,0.2260841,0.7454295,-0.11876146,-0.7595125,0.52867967,-1.0304322,0.22575529,0.798126,1.383894,-0.10969957,-0.18849808,0.19702154,-0.8621626,-0.22213621,-1.5088999,0.71426034,1.3469993,0.057560794,0.7755251,-0.8406337,0.57750666,-0.29991114,0.33184373,0.10672974,1.3640411,1.443074,-0.23132981,-0.25389275,-0.9436524,-0.095462345
activity,-1.254076,1.8531907,0.24410014,-0.68736607,-0.22762205,-0.21599819,-0.7322885,0.14070044,0.0028904518,1.2798241,0.6563095,0.021133054,0.9573089,-0.13447486,-0.11565097,-0.7828906,-1.2949506,2.7321942,0.19597784,-1.4029919,0.3316881,-2.3629975,-0.56528217,-0.58292294,-0.76145864,-1.0831339,0.22550137,-0.7984059,-2.0525281,0.63822544,-1.2715718,0.1857512
age_group,0.24202083,0.921519,-0.62354636,-1.4233916,-0.6177664,-1.7960984,-0.6221968,-0.72510093,-0.13178617,0.4922661,-0.5276294,0.33768788,0.6629794,0.3281158,0.3673549,-0.22857189,-1.6621823,1.4021522,1.2809693,1.6560616,0.79149485,-1.1059492,-0.6760158,0.38866302,0.44670233,-0.88754284,0.07719338,-1.2821414,1.3137908,0.011351746,-0.8979999,0.24779306
alga,0.48134336,2.3286762,-0.04066181,-0.46576294,0.13923183,-0.7699033,0.87960064,-1.2926995,-1.0209316,0.5305753,-0.50001144,-0.07828183,1.5387429,0.086410955,0.2782986,-1.175514,-0.43169847,0.46038094,-0.4537182,0.1293975,1.3858312,-0.9409356,-0.028166343,2.1681228,0.5921724,-1.6027513,0.40297168,0.3031425,-0.5885631,-1.5241249,-0.6534404,-0.94928265
amino_acid_peptide_or_protein,-0.19014972,0.8366713,0.09526794,1.2051376,0.36199492,-1.4020922,0.31087416,-0.2132619,-0.6330455,1.355455,-0.89378357,0.7621733,1.1149276,-0.5990052,0.66147465,-0.5819602,-0.92716247,0.20247634,-0.32526517,0.30566382,1.5214309,-0.74451447,-1.4717221,0.18551318,0.56965137,-0.95350695,0.782375,-0.3100879,0.382178,1.7220223,-1.9095645,-1.4271872
amino_acid_sequence,-1.7546169,1.5082862,-0.69429207,0.7576009,-0.59360677,-1.0851355,-0.14159146,0.523115,-0.27149668,1.9309975,1.7170616,2.8109517,0.24993102,-0.2871626,-0.25374034,0.5826679,-2.006609,0.041800365,-0.53064346,0.0538513,1.584421,-1.5706897,0.09159001,-0.6396223,0.08696631,-1.1014099,-0.46412456,-0.44499874,0.21899934,1.6478529,-1.1987616,-0.5387057
amphibian,0.022059135,1.9581215,0.15952504,0.28320244,0.3708662,-1.2363995,0.47958663,-2.225218,-0.92276824,0.39375106,0.66667366,1.7608926,0.42561334,-0.3114727,0.14682804,-1.7809552,-0.29875964,0.53683645,-0.18393509,-0.17787185,1.3892872,-1.3724447,-0.56422764,0.36208177,-0.38146368,-1.3782753,0.31543314,0.20472682,-1.5062721,-0.85187876,-0.40905172,-1.8037757
anatomical_abnormality,-0.115772165,0.980803,0.38021326,0.9758417,-0.31311318,-0.84436065,0.56044555,-0.73359466,0.3553049,1.0507815,1.1813018,-0.39285442,-0.5469191,-0.20081268,-1.0303044,-0.4068181,-1.5964965,1.0473384,1.4334046,-0.543089,0.8285722,-0.5923066,0.3255875,-0.33212587,0.664804,0.5505281,1.4836605,1.4850253,-0.21127073,0.30560437,-0.9780566,-0.19314411
anatomical_structure,0.15655991,1.5236895,-0.7087541,1.5019777,-0.024227392,-0.23611943,-0.050961774,0.0055474164,-0.37379634,1.4414823,1.4954017,1.0484663,0.40273297,-0.329362,-0.5440115,-1.6360992,-1.7299596,1.6783307,-1.1002971,0.2645507,1.2541572,-1.2664539,0.4721726,-0.73260224,1.021628,-0.966692,-0.7231238,0.16663696,-0.1675513,0.13792647,-1.017068,0.71213865
animal,0.39722943,1.7095916,0.87500083,0.27225366,0.26346892,-0.50520796,0.3781065,-1.5191194,-0.20597763,0.78149784,0.8555207,1.4944894,0.45203936,-0.9904926,-0.057330485,-1.9605756,-0.31817642,-0.15618743,0.0674647,-0.7816322,1.440033,-1.2499182,-0.66217864,0.99061686,-0.8264201,-0.5293413,0.3625244,0.17187378,-0.5226944,-1.3503062,-1.0911328,-0.765341
