triple injection ratios,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8
random,0.7963779854819042,0.8114645503602548,0.8157795029781537,0.8175096550837407,0.8119051114674369,0.8037556370013678,0.8040277151606675,0.8120954988192947
res_wbox_low_scores_simple,0.7964155962529974,0.785419542339875,0.8060469395621954,0.8194854410955258,0.8180405970522496,0.8051287088813303,0.8053459063507975,0.8290644883290582
res_wbox_high_closeness_simple,0.7991091615049181,0.8016551333256122,0.8174138742111989,0.8008168155036163,0.7972288502696597,0.8153451157269292,0.8040978075639934,0.8171041645544285
res_wbox_high_gradients_simple,0.769814909910341,0.7954657067212165,0.8457303604057511,0.8134449514793116,0.7994432414934347,0.8158012251762502,0.7873607072109636,0.8235657968014045
res_fgsm_main,0.8331265106477466,0.7911185139693349,0.7420532019519193,0.7594982067277497,0.778912414129669,0.7716840263840156,0.767968282275215,0.7975542008058851
res_wbox_low_scores_fgsm,0.8331265106477466,0.7911185139693349,0.7598355476061044,0.7938298565814229,0.7696402449798421,0.7713306133871997,0.7809911738421229,0.7802282568243117
res_high_closeness_fgsm,0.8579618131846669,0.8494400428627227,0.8116495806959609,0.7911977598573403,0.8061197552824539,0.8061197552824539,0.8061197552824539,0.8061197552824539
res_high_gradients_fgsm,0.8415216257571743,0.7767175508248224,0.8006746680635745,0.8154842740056133,0.7977615471252618,0.7948798638131761,0.8083502376400286,0.8048699304095691
res_wbox_adverserial_fgsm,0.8152633251414158,0.7696443544343097,0.8084056188789467,0.7973429030736833,0.8052188512403223,0.8024040206071538,0.8182969029575183,0.7896223006198178
