,entity
0,biologic_function
1,body_part_organ_or_organ_component
2,genetic_function
3,anatomical_abnormality
4,cell
5,mental_or_behavioral_dysfunction
6,clinical_attribute
7,acquired_abnormality
8,chemical_viewed_structurally
9,bacterium
10,individual_behavior
11,hormone
12,professional_or_occupational_group
13,tissue
14,research_activity
15,mental_process
16,natural_phenomenon_or_process
17,organophosphorus_compound
18,biologically_active_substance
19,group
20,injury_or_poisoning
21,organ_or_tissue_function
22,pathologic_function
23,cell_function
24,drug_delivery_device
25,amino_acid_sequence
26,cell_or_molecular_dysfunction
27,anatomical_structure
28,cell_component
29,qualitative_concept
30,quantitative_concept
31,lipid
32,body_space_or_junction
33,organism_function
34,molecular_function
35,age_group
36,enzyme
37,alga
38,patient_or_disabled_group
39,finding
40,research_device
41,amino_acid_peptide_or_protein
42,gene_or_genome
43,physiologic_function
44,steroid
45,immunologic_factor
46,pharmacologic_substance
47,health_care_related_organization
48,vitamin
49,disease_or_syndrome
50,laboratory_or_test_result
51,self_help_or_relief_organization
52,chemical_viewed_functionally
53,educational_activity
54,neoplastic_process
55,reptile
56,antibiotic
57,biomedical_or_dental_material
58,molecular_biology_research_technique
59,occupational_activity
60,food
61,diagnostic_procedure
62,machine_activity
63,social_behavior
64,congenital_abnormality
65,receptor
66,embryonic_structure
67,body_substance
68,invertebrate
69,virus
70,organic_chemical
71,animal
72,carbohydrate
73,eicosanoid
74,family_group
75,nucleic_acid_nucleoside_or_nucleotide
76,hazardous_or_poisonous_substance
77,laboratory_procedure
78,experimental_model_of_disease
79,fish
80,environmental_effect_of_humans
81,professional_society
82,functional_concept
83,bird
84,sign_or_symptom
85,entity
86,amphibian
87,chemical
88,intellectual_product
89,neuroreactive_substance_or_biogenic_amine
90,health_care_activity
91,rickettsia_or_chlamydia
92,population_group
93,fully_formed_anatomical_structure
94,organism_attribute
95,indicator_reagent_or_diagnostic_aid
96,medical_device
97,inorganic_chemical
98,organism
99,regulation_or_law
100,behavior
101,clinical_drug
102,human
103,fungus
104,molecular_sequence
105,temporal_concept
106,body_location_or_region
107,geographic_area
108,therapeutic_or_preventive_procedure
109,phenomenon_or_process
110,group_attribute
111,organization
112,element_ion_or_isotope
113,biomedical_occupation_or_discipline
114,vertebrate
115,human_caused_phenomenon_or_process
116,governmental_or_regulatory_activity
117,substance
118,activity
119,conceptual_entity
120,manufactured_object
121,occupation_or_discipline
122,plant
123,body_system
124,mammal
125,idea_or_concept
126,nucleotide_sequence
127,spatial_concept
128,event
129,carbohydrate_sequence
130,daily_or_recreational_activity
131,physical_object
132,archaeon
133,language
134,classification
